RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,06595,Kevin Sutherland,72.00,36,50
2,0,01457,Jay Haas,71.15,37,52
3,0,01226,Fred Couples,70.59,24,34
4,0,20628,Arron Oberholser,69.35,43,62
5,0,12680,Shigeki Maruyama,68.00,34,50
6,0,02206,David Toms,67.39,31,46
7,0,20099,Doug Barron,67.16,45,67
8,0,20098,Stuart Appleby,66.67,40,60
9,0,10425,Jay Williamson,65.93,60,91
10,0,01569,Peter Jacobsen,65.71,23,35
11,0,20548,Hidemichi Tanaka,63.89,46,72
12,0,06567,Vijay Singh,63.77,44,69
13,0,20572,Rod Pampling,63.64,35,55
13,0,02104,Jeff Sluman,63.64,35,55
15,0,10107,Deane Pappas,63.27,31,49
16,0,01761,Len Mattiace,62.71,37,59
17,0,06575,Dudley Hart,62.50,30,48
17,0,25345,Carl Pettersson,62.50,40,64
19,0,20771,Steven Alker,62.30,38,61
20,0,06251,Chris DiMarco,62.26,33,53
21,0,22046,Geoff Ogilvy,62.12,41,66
22,0,22371,Aaron Baddeley,61.82,34,55
22,0,20472,Alex Cejka,61.82,34,55
22,0,07749,Brett Quigley,61.82,34,55
25,0,10860,Justin Leonard,61.67,37,60
26,0,20568,Anthony Painter,61.54,40,65
27,0,20574,Mathew Goggin,61.40,35,57
27,0,08537,J.P. Hayes,61.40,35,57
27,0,20634,Peter Lonard,61.40,35,57
30,0,01948,Tim Petrovic,60.94,39,64
31,0,20645,John Senden,60.81,45,74
32,0,23108,Matt Kuchar,60.71,34,56
33,0,20663,Brenden Pappas,60.32,38,63
34,0,01388,Robert Gamez,60.26,47,78
35,0,22621,Ben Curtis,60.00,36,60
35,0,02239,Scott Verplank,60.00,39,65
37,0,23621,Rory Sabbatini,59.68,37,62
37,0,12602,Dean Wilson,59.68,37,62
39,0,01577,Lee Janzen,59.62,31,52
39,0,01766,Billy Mayfair,59.62,31,52
41,0,20593,Greg Chalmers,59.57,56,94
42,0,12782,Tim Herron,59.42,41,69
43,0,23541,Ben Crane,59.32,35,59
43,0,01475,Donnie Hammond,59.32,35,59
45,0,26420,Richard Johnson,59.26,32,54
45,0,02049,Gene Sauers,59.26,48,81
47,0,08725,Tom Gillis,59.09,26,44
48,0,10201,Matt Gogel,58.93,33,56
49,0,08123,Jeff Brehaut,58.90,43,73
50,0,01619,Skip Kendall,58.82,30,51
51,0,24502,Adam Scott,58.62,17,29
52,0,01553,John Huston,58.46,38,65
53,0,01378,David Frost,58.33,42,72
54,0,01098,Jay Don Blake,58.14,25,43
55,0,20029,Notah Begay III,57.89,44,76
56,0,06332,Neal Lancaster,57.81,37,64
57,0,01945,Kenny Perry,57.63,34,59
58,0,01175,Jim Carter,57.58,38,66
59,0,20436,Garrett Willis,57.38,35,61
60,0,07941,Mike Grob,57.14,32,56
60,0,08375,Paul Stankowski,57.14,24,42
62,0,06809,Bob Burns,56.92,37,65
63,0,01329,Brad Faxon,56.90,33,58
64,0,10885,Robert Allenby,56.82,25,44
65,0,01666,Bernhard Langer,56.76,21,37
66,0,20623,Gavin Coles,56.52,26,46
67,0,01938,David Peoples,56.45,35,62
68,0,01685,J.L. Lewis,56.41,44,78
69,0,06522,Ernie Els,56.25,18,32
70,0,20229,Stewart Cink,56.16,41,73
71,0,10809,Jim Furyk,55.93,33,59
72,0,19825,Darren Clarke,55.88,19,34
73,0,01381,Fred Funk,55.84,43,77
74,0,23656,Jason Caron,55.56,35,63
74,0,01320,Bob Estes,55.56,25,45
74,0,20127,Chris Riley,55.56,30,54
77,0,26950,John Morgan,55.41,41,74
78,0,22295,Darron Stiles,55.38,36,65
79,0,12661,Todd Barranger,55.36,31,56
80,0,10423,Mike Weir,55.26,21,38
81,0,08547,John Maginnes,55.00,33,60
81,0,01941,Tom Pernice Jr.,55.00,33,60
83,0,12823,Carlos Franco,54.93,39,71
84,0,24357,K.J. Choi,54.84,34,62
85,0,01035,Tommy Armour III,54.76,23,42
85,0,06527,Steve Stricker,54.76,23,42
87,0,01249,John Daly,54.55,24,44
87,0,21961,Charles Howell III,54.55,36,66
89,0,01042,Paul Azinger,54.17,26,48
90,0,01157,Tom Byrum,54.10,33,61
90,0,12705,Cliff Kresge,54.10,33,61
92,0,23552,Hank Kuehne,54.00,27,50
93,0,01810,Phil Mickelson,53.85,21,39
94,0,01161,Mark Calcavecchia,53.57,30,56
94,0,21878,Mark Wilson,53.57,30,56
96,0,07721,Pat Bates,53.42,39,73
97,0,22892,Jason Gore,53.33,32,60
98,0,20573,Scott Laycock,53.19,25,47
99,0,21806,Paul Gow,53.06,26,49
100,0,12660,Jesper Parnevik,53.03,35,66
100,0,06078,Esteban Toledo,53.03,35,66
102,0,19881,Robert Damron,52.94,36,68
103,0,23614,Rich Beem,52.83,28,53
103,0,12510,Chad Campbell,52.83,28,53
105,0,01968,Nick Price,52.78,19,36
106,0,01723,Andrew Magee,52.63,30,57
106,0,23034,Brent Schwarzrock,52.63,20,38
108,0,19824,Craig Barlow,52.56,41,78
109,0,25031,Andy Miller,52.50,42,80
110,0,23036,Chris Anderson,52.46,32,61
111,0,08793,Tiger Woods,52.27,23,44
112,0,11011,Mike Sposa,52.08,25,48
113,0,20121,Todd Fischer,52.00,39,75
114,0,22913,John Rollins,51.85,28,54
115,0,08075,Jerry Kelly,51.67,31,60
116,0,01139,Olin Browne,51.61,32,62
116,0,23135,Tim Clark,51.61,32,62
118,0,19846,Brian Gay,51.32,39,76
119,0,12645,Brent Geiberger,51.11,23,45
120,0,19972,José Coceres,50.98,26,51
121,0,02246,Duffy Waldorf,50.94,27,53
122,0,01361,Dan Forsman,50.91,28,55
123,0,20940,Kenichi Kuboya,50.82,31,61
124,0,20498,Briny Baird,50.79,32,63
125,0,08633,Per-Ulrik Johansson,50.67,38,75
126,0,07457,Steve Flesch,50.65,39,77
127,0,01132,Mark Brooks,50.00,36,72
127,0,08931,Glen Day,50.00,35,70
127,0,10733,Kent Jones,50.00,23,46
127,0,01677,Tom Lehman,50.00,19,38
127,0,02010,Loren Roberts,50.00,25,50
127,0,25692,Akio Sadakata,50.00,22,44
127,0,07101,Dave Stockton Jr.,50.00,25,50
134,0,06643,Paul Goydos,49.18,30,61
135,0,01928,Corey Pavin,49.12,28,57
136,0,01797,Rocco Mediate,48.98,24,49
137,0,22293,Heath Slocum,48.84,42,86
138,0,10213,Dicky Pride,47.73,21,44
139,0,10912,Craig Perks,47.62,30,63
139,0,02214,Kirk Triplett,47.62,30,63
139,0,25450,Ty Tryon,47.62,20,42
142,0,23983,Luke Donald,47.54,29,61
143,0,10585,Scott McCarron,47.50,19,40
144,0,24356,Jason Buha,47.22,17,36
145,0,10565,Ian Leggatt,46.94,23,49
146,0,12652,Cameron Beckman,46.88,30,64
147,0,06034,Marco Dawson,46.81,22,47
148,0,06004,Stephen Ames,46.75,36,77
149,0,20566,Kaname Yokoo,46.67,21,45
150,0,01024,Billy Andrade,46.27,31,67
151,0,12662,Thomas Levet,45.90,28,61
152,0,24925,Jonathan Byrd,45.76,27,59
153,0,01706,Davis Love III,45.65,21,46
154,0,06581,David Sutherland,45.45,20,44
155,0,23125,Brad Elder,45.16,14,31
156,0,20094,Jonathan Kaye,45.10,23,51
157,0,21209,Sergio Garcia,44.83,13,29
158,0,02223,Bob Tway,44.64,25,56
159,0,22548,Patrick Sheehan,44.29,31,70
160,0,08339,Spike McRoy,44.26,27,61
161,0,20095,Carl Paulson,44.19,38,86
162,0,23353,J.J. Henry,44.07,26,59
162,0,06515,Shaun Micheel,44.07,26,59
164,0,01887,Mark O'Meara,43.90,18,41
165,0,08545,Glen Hnatiuk,43.64,24,55
166,0,01707,Steve Lowery,43.40,23,53
166,0,26489,Cameron Yancey,43.40,23,53
168,0,08337,Mike Heinen,43.10,25,58
169,0,06573,Brandt Jobe,42.86,21,49
169,0,02002,John Riegger,42.86,12,28
169,0,02101,Joey Sindelar,42.86,30,70
172,0,24361,Pat Perez,42.19,27,64
173,0,07867,Woody Austin,41.57,37,89
174,0,06617,Brian Henninger,41.18,14,34
175,0,07223,Brian Bateman,41.03,16,39
176,0,21633,Steve Allan,40.82,20,49
176,0,23338,David Gossett,40.82,20,49
178,0,01724,Jeff Maggert,40.54,15,37
179,0,21739,Aaron Barber,40.35,23,57
180,0,11032,Frank Lickliter II,39.62,21,53
181,0,12755,Vance Veazey,39.53,17,43
182,0,21805,Harrison Frazar,37.93,22,58
182,0,20157,Retief Goosen,37.93,11,29
184,0,02170,Hal Sutton,35.00,14,40
185,0,06621,Joe Durant,34.78,16,46
186,0,12388,Michael Clark II,34.62,9,26
187,0,23177,Kenneth Staton,34.21,13,38
188,0,01307,Joel Edwards,33.33,11,33
188,0,06475,Jeff Klein,33.33,18,54
190,0,02106,Chris Smith,32.79,20,61
