RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,20127,Chris Riley,67.23,119,177
2,0,06004,Stephen Ames,65.38,102,156
3,0,06573,Brandt Jobe,64.19,95,148
4,0,01928,Corey Pavin,64.00,128,200
5,0,06567,Vijay Singh,63.95,94,147
6,0,02214,Kirk Triplett,63.71,79,124
7,0,20628,Arron Oberholser,63.58,110,173
8,0,01457,Jay Haas,63.35,102,161
9,0,06527,Steve Stricker,60.81,90,148
10,0,08075,Jerry Kelly,60.76,96,158
11,0,12680,Shigeki Maruyama,60.74,99,163
12,0,01968,Nick Price,60.66,74,122
13,0,10809,Jim Furyk,60.45,81,134
13,0,01666,Bernhard Langer,60.45,81,134
15,0,01941,Tom Pernice Jr.,60.41,148,245
16,0,19825,Darren Clarke,60.40,61,101
17,0,02010,Loren Roberts,60.39,93,154
18,0,23541,Ben Crane,60.38,128,212
19,0,01320,Bob Estes,60.14,86,143
20,0,01766,Billy Mayfair,60.10,116,193
21,0,20229,Stewart Cink,60.00,108,180
22,0,22046,Geoff Ogilvy,59.76,98,164
23,0,12782,Tim Herron,59.62,127,213
24,0,22548,Patrick Sheehan,59.57,140,235
24,0,02223,Bob Tway,59.57,84,141
26,0,02104,Jeff Sluman,59.56,109,183
27,0,01761,Len Mattiace,59.46,110,185
28,0,01381,Fred Funk,59.44,107,180
29,0,19846,Brian Gay,59.35,127,214
30,0,01161,Mark Calcavecchia,58.68,98,167
31,0,01938,David Peoples,58.51,110,188
32,0,26420,Richard Johnson,58.25,113,194
33,0,08931,Glen Day,58.13,118,203
34,0,01157,Tom Byrum,57.98,109,188
35,0,10733,Kent Jones,57.97,80,138
36,0,07867,Woody Austin,57.95,113,195
37,0,06078,Esteban Toledo,57.92,139,240
38,0,06617,Brian Henninger,57.80,63,109
39,0,20771,Steven Alker,57.78,104,180
40,0,02170,Hal Sutton,57.72,71,123
41,0,22371,Aaron Baddeley,57.71,101,175
42,0,10585,Scott McCarron,57.35,78,136
43,0,06809,Bob Burns,57.30,102,178
44,0,08633,Per-Ulrik Johansson,57.14,108,189
45,0,01329,Brad Faxon,57.06,101,177
46,0,10423,Mike Weir,57.02,69,121
47,0,06522,Ernie Els,56.99,53,93
48,0,22293,Heath Slocum,56.78,113,199
49,0,07749,Brett Quigley,56.74,101,178
50,0,01361,Dan Forsman,56.73,97,171
50,0,21805,Harrison Frazar,56.73,97,171
52,0,01024,Billy Andrade,56.64,128,226
52,0,01226,Fred Couples,56.64,64,113
54,0,06575,Dudley Hart,56.62,77,136
55,0,20029,Notah Begay III,56.59,103,182
56,0,20157,Retief Goosen,56.57,56,99
57,0,07721,Pat Bates,56.52,117,207
57,0,10860,Justin Leonard,56.52,78,138
