RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
1,0,20645,John Senden,21' 7",13937.250,645
1,0,27214,Kevin Streelman,21' 7",12144.750,562
3,0,24357,K.J. Choi,21' 8",13019.000,601
3,0,23541,Ben Crane,21' 8",12503.917,577
5,0,31557,Jim Herman,21' 10",13774.000,631
6,0,25900,Lucas Glover,21' 11",13019.417,593
6,0,39975,Michael Kim,21' 11",15260.583,696
6,0,37454,Whee Kim,21' 11",12020.167,548
6,0,27936,Martin Laird,21' 11",11788.917,537
6,0,24502,Adam Scott,21' 11",9430.583,431
11,0,23621,Rory Sabbatini,22' 0",7054.667,321
11,0,37189,Harold Varner III,22' 0",14232.583,646
13,0,20157,Retief Goosen,22' 1",8195.500,371
14,0,27436,Graham DeLaet,22' 2",10621.333,480
14,0,35532,Tom Hoge,22' 2",10248.750,463
14,0,25198,Francesco Molinari,22' 2",10825.000,488
14,0,29221,Webb Simpson,22' 2",10873.750,490
18,0,23108,Matt Kuchar,22' 3",15389.333,692
19,0,24494,Erik Compton,22' 4",8493.750,381
19,0,25686,Jason Dufner,22' 4",14850.250,666
19,0,36801,Mark Hubbard,22' 4",16219.667,725
22,0,32200,Roberto Castro,22' 5",18773.667,839
22,0,30110,Kyle Stanley,22' 5",15625.833,697
24,0,34563,Chesson Hadley,22' 7",11555.750,512
24,0,26476,Chez Reavie,22' 7",15825.917,702
24,0,26289,Boo Weekley,22' 7",14874.167,659
27,0,22892,Jason Gore,22' 8",11724.167,517
27,0,32876,Martin Piller,22' 8",8513.083,375
27,0,30692,Scott Stallings,22' 8",11188.917,493
27,0,29485,Brett Stegmaier,22' 8",13798.333,608
31,0,27895,Jonas Blixt,22' 9",12168.583,534
31,0,24507,Jason Bohn,22' 9",12337.083,543
31,0,31202,William McGirt,22' 9",18048.583,794
34,0,24912,Will MacKenzie,22' 10",12242.083,537
34,0,26329,Louis Oosthuizen,22' 10",7954.833,348
34,0,34264,Hudson Swafford,22' 10",17473.667,764
37,0,33141,Keegan Bradley,22' 11",12567.000,548
37,0,29479,Scott Brown,22' 11",14014.917,611
37,0,27644,Brian Harman,22' 11",18109.000,791
37,0,34098,Russell Henley,22' 11",13657.583,595
37,0,31420,Anirban Lahiri,22' 11",8203.750,358
42,0,12716,Charley Hoffman,23' 0",12225.750,532
42,0,30711,Colt Knost,23' 0",16492.083,718
