RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
1,0,31560,Brian Stuard,17' 3",4130.333,239
2,0,10809,Jim Furyk,18' 5",3284.000,178
3,0,30711,Colt Knost,19' 6",5038.417,258
4,0,45526,Abraham Ancer,19' 10",3455.667,174
5,0,33122,Russell Knox,19' 11",5506.417,276
6,0,08075,Jerry Kelly,20' 0",4899.083,245
7,0,31557,Jim Herman,20' 2",6847.083,339
8,0,20104,Ken Duke,20' 5",5067.000,248
9,0,34098,Russell Henley,20' 6",6885.583,336
10,0,26596,Ryan Moore,20' 7",5955.333,289
11,0,26289,Boo Weekley,20' 9",6232.333,300
12,0,27466,Spencer Levin,20' 10",7505.333,360
13,0,40058,Zac Blair,21' 0",7017.500,334
14,0,23108,Matt Kuchar,21' 1",7568.750,359
15,0,34261,Scott Langley,21' 4",5595.833,262
16,0,25572,Graeme McDowell,21' 5",4182.000,195
17,0,33413,Ben Martin,21' 8",8821.583,407
17,0,26476,Chez Reavie,21' 8",7222.917,333
19,0,31646,Emiliano Grillo,21' 11",7150.000,326
20,0,24461,Thomas Aiken,22' 1",4157.000,188
21,0,33410,Andrew Landry,22' 3",3178.500,143
22,0,23800,Bryce Molder,22' 5",7971.583,355
22,0,29221,Webb Simpson,22' 5",6520.000,291
24,0,29476,Kyle Reifers,22' 7",10083.500,447
24,0,02206,David Toms,22' 7",5336.000,236
26,0,25834,Daniel Summerhays,22' 8",10126.750,447
27,0,27644,Brian Harman,22' 11",10533.833,459
27,0,31202,William McGirt,22' 11",9532.083,416
29,0,25198,Francesco Molinari,23' 0",6659.000,290
29,0,25396,Kevin Na,23' 0",7782.667,338
31,0,32200,Roberto Castro,23' 2",8440.833,365
31,0,24024,Zach Johnson,23' 2",7680.667,331
33,0,24507,Jason Bohn,23' 3",6111.167,263
33,0,32366,Kevin Chappell,23' 3",9703.583,417
33,0,27214,Kevin Streelman,23' 3",7033.833,303
