RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
1,0,28237,Rory McIlroy,-.157
2,0,35539,Luke Guthrie,-.122
3,0,21209,Sergio Garcia,-.086
4,0,31323,Gary Woodland,-.071
5,0,46440,Smylie Kaufman,-.064
6,0,28089,Jason Day,-.063
7,0,24461,Thomas Aiken,-.057
7,0,30925,Dustin Johnson,-.057
9,0,32102,Rickie Fowler,-.046
9,0,27129,Luke List,-.046
11,0,30944,Jason Kokrak,-.040
12,0,29974,Branden Grace,-.038
13,0,22046,Geoff Ogilvy,-.025
14,0,01810,Phil Mickelson,-.020
15,0,29725,Tony Finau,-.017
16,0,22371,Aaron Baddeley,-.015
17,0,35300,Andrew Loupe,-.012
18,0,26289,Boo Weekley,-.010
19,0,23541,Ben Crane,-.008
19,0,36689,Brooks Koepka,-.008
21,0,29720,Andres Gonzales,-.007
22,0,23353,J.J. Henry,E
22,0,25198,Francesco Molinari,E
22,0,29221,Webb Simpson,E
22,0,30692,Scott Stallings,E
22,0,02206,David Toms,E
22,0,26951,Johnson Wagner,E
22,0,25632,Jimmy Walker,E
22,0,25804,Bubba Watson,E
30,0,32366,Kevin Chappell,+.006
30,0,25686,Jason Dufner,+.006
32,0,27141,J.B. Holmes,+.007
32,0,30926,Chris Kirk,+.007
32,0,27649,Brandt Snedeker,+.007
35,0,29461,Jamie Lovemark,+.011
36,0,29289,S.Y. Noh,+.013
36,0,33418,Shawn Stefani,+.013
38,0,20098,Stuart Appleby,+.017
39,0,34046,Jordan Spieth,+.018
39,0,27214,Kevin Streelman,+.018
39,0,27064,Jhonattan Vegas,+.018
42,0,24781,Hunter Mahan,+.019
43,0,22405,Justin Rose,+.020
44,0,27936,Martin Laird,+.021
45,0,29479,Scott Brown,+.022
46,0,12510,Chad Campbell,+.025
47,0,27644,Brian Harman,+.029
48,0,24357,K.J. Choi,+.031
48,0,21961,Charles Howell III,+.031
48,0,33448,Justin Thomas,+.031
51,0,27974,Sung Kang,+.034
51,0,26329,Louis Oosthuizen,+.034
53,0,27436,Graham DeLaet,+.035
53,0,35451,Scott Pinckney,+.035
53,0,25834,Daniel Summerhays,+.035
56,0,32876,Martin Piller,+.038
56,0,25240,D.A. Points,+.038
58,0,31202,William McGirt,+.039
59,0,24924,Bill Haas,+.042
60,0,06522,Ernie Els,+.043
61,0,23320,Ryan Palmer,+.044
62,0,20157,Retief Goosen,+.047
62,0,32757,Patton Kizzire,+.047
62,0,34264,Hudson Swafford,+.047
65,0,25900,Lucas Glover,+.050
65,0,25892,Steve Wheatcroft,+.050
67,0,20104,Ken Duke,+.052
67,0,26300,Matt Jones,+.052
69,0,36699,Patrick Rodgers,+.053
69,0,23621,Rory Sabbatini,+.053
71,0,34099,Harris English,+.054
72,0,24358,Robert Garrigus,+.056
72,0,24502,Adam Scott,+.056
74,0,23800,Bryce Molder,+.057
75,0,40026,Daniel Berger,+.059
76,0,22892,Jason Gore,+.060
76,0,32839,Hideki Matsuyama,+.060
78,0,36801,Mark Hubbard,+.062
79,0,27895,Jonas Blixt,+.064
79,0,20229,Stewart Cink,+.064
81,0,06527,Steve Stricker,+.066
81,0,23325,Vaughn Taylor,+.066
83,0,34261,Scott Langley,+.068
83,0,26476,Chez Reavie,+.068
85,0,29222,Billy Hurley III,+.069
85,0,20691,Greg Owen,+.069
85,0,33419,Cameron Tringale,+.069
85,0,28132,Tyrone Van Aswegen,+.069
89,0,34265,Will Wilcox,+.070
90,0,24507,Jason Bohn,+.071
90,0,20572,Rod Pampling,+.071
90,0,20645,John Senden,+.071
90,0,29518,Brendan Steele,+.071
94,0,24846,Ricky Barnes,+.073
95,0,30110,Kyle Stanley,+.076
96,0,26851,Marc Leishman,+.077
97,0,32448,James Hahn,+.078
97,0,34098,Russell Henley,+.078
97,0,26331,Charl Schwartzel,+.078
100,0,34563,Chesson Hadley,+.079
101,0,24024,Zach Johnson,+.080
102,0,20848,Ángel Cabrera,+.082
102,0,37273,Derek Ernst,+.082
102,0,39975,Michael Kim,+.082
102,0,33410,Andrew Landry,+.082
102,0,24140,Sean O'Hair,+.082
102,0,29476,Kyle Reifers,+.082
108,0,25364,Paul Casey,+.083
108,0,25818,Scott Piercy,+.083
110,0,33667,Carlos Ortiz,+.084
111,0,27963,Chris Stroud,+.085
111,0,30927,Brendon Todd,+.085
113,0,25572,Graeme McDowell,+.088
113,0,32640,Troy Merritt,+.088
115,0,06567,Vijay Singh,+.089
116,0,23638,Brendon de Jonge,+.090
116,0,29420,Billy Horschel,+.090
116,0,35891,Cameron Smith,+.090
119,0,25720,Chad Collins,+.092
119,0,31416,Derek Fathauer,+.092
119,0,34360,Patrick Reed,+.092
122,0,20472,Alex Cejka,+.094
122,0,10213,Dicky Pride,+.094
124,0,34431,Robert Streb,+.095
125,0,23983,Luke Donald,+.097
126,0,23108,Matt Kuchar,+.098
127,0,27747,Hiroshi Iwata,+.100
128,0,25349,Tim Wilkinson,+.101
129,0,31557,Jim Herman,+.102
130,0,32618,Rhein Gibson,+.104
131,0,27466,Spencer Levin,+.106
132,0,40058,Zac Blair,+.107
133,0,33413,Ben Martin,+.109
134,0,34174,John Huh,+.113
134,0,37455,Si Woo Kim,+.113
136,0,31646,Emiliano Grillo,+.114
137,0,37189,Harold Varner III,+.115
138,0,34262,Jon Curran,+.116
139,0,20766,Padraig Harrington,+.118
140,0,24912,Will MacKenzie,+.122
140,0,28114,Dawie van der Walt,+.122
142,0,25396,Kevin Na,+.124
143,0,30711,Colt Knost,+.125
143,0,26596,Ryan Moore,+.125
143,0,21878,Mark Wilson,+.125
146,0,28475,Jeff Overton,+.129
147,0,10885,Robert Allenby,+.130
147,0,08075,Jerry Kelly,+.130
149,0,33461,Morgan Hoffmann,+.132
149,0,31420,Anirban Lahiri,+.132
149,0,31560,Brian Stuard,+.132
152,0,35879,Kelly Kraft,+.135
153,0,26758,David Hearn,+.138
154,0,29268,Bronson Burgoon,+.139
155,0,32200,Roberto Castro,+.142
155,0,29223,Sam Saunders,+.142
157,0,29745,Tyler Aldridge,+.143
157,0,28092,D.H. Lee,+.143
159,0,29485,Brett Stegmaier,+.146
160,0,33141,Keegan Bradley,+.149
161,0,24494,Erik Compton,+.152
161,0,35732,Wes Roach,+.152
163,0,21731,Freddie Jacobson,+.156
164,0,29926,Danny Lee,+.163
165,0,10809,Jim Furyk,+.164
165,0,25493,Nick Taylor,+.164
167,0,12716,Charley Hoffman,+.165
167,0,34466,Peter Malnati,+.165
169,0,27770,Camilo Villegas,+.166
170,0,45526,Abraham Ancer,+.181
170,0,27942,Rob Oppenheim,+.181
172,0,25274,Steven Bowditch,+.182
173,0,37454,Whee Kim,+.184
174,0,35532,Tom Hoge,+.186
175,0,28679,Fabián Gómez,+.188
176,0,35545,Blayne Barber,+.189
177,0,33204,Shane Lowry,+.192
178,0,33122,Russell Knox,+.193
179,0,32150,Michael Thompson,+.197
180,0,29478,Kevin Kisner,+.201
181,0,33399,Adam Hadwin,+.205
181,0,28158,Steve Marino,+.205
183,0,34409,David Lingmerth,+.206
184,0,24490,George McNeill,+.208
185,0,30163,Henrik Norlander,+.227
