RANK,MOVEMENT,PLAYER_ID,PLAYER,%,NUMBER OF TIMES,ATTEMPTS,AVG RTP SCORE
82,0,33461,Morgan Hoffmann,50.8,169,333,+1.12
83,0,31416,Derek Fathauer,50.9,254,499,+1.30
83,0,39975,Michael Kim,50.9,243,477,+1.48
85,0,33204,Shane Lowry,51.0,101,198,+1.29
86,0,28089,Jason Day,51.1,183,358,+0.44
86,0,21731,Freddie Jacobson,51.1,205,401,+1.12
86,0,06527,Steve Stricker,51.1,117,229,+1.54
89,0,20472,Alex Cejka,51.3,121,236,+1.49
89,0,27141,J.B. Holmes,51.3,195,380,+1.79
91,0,27644,Brian Harman,51.5,242,470,+1.49
91,0,26476,Chez Reavie,51.5,174,338,+1.55
93,0,33399,Adam Hadwin,51.6,222,430,+1.67
93,0,29289,S.Y. Noh,51.6,236,457,+0.76
93,0,27214,Kevin Streelman,51.6,159,308,+0.75
96,0,23108,Matt Kuchar,51.7,186,360,+1.13
96,0,26596,Ryan Moore,51.7,153,296,+1.11
98,0,25686,Jason Dufner,51.8,216,417,+1.20
99,0,20691,Greg Owen,51.9,200,385,+1.00
99,0,27064,Jhonattan Vegas,51.9,242,466,+1.28
101,0,20104,Ken Duke,52.2,130,249,+1.31
101,0,35532,Tom Hoge,52.2,203,389,+1.03
101,0,32640,Troy Merritt,52.2,190,364,+2.16
104,0,20645,John Senden,52.4,225,429,+0.44
105,0,27129,Luke List,52.6,222,422,-0.23
106,0,24358,Robert Garrigus,52.8,177,335,+0.96
107,0,27770,Camilo Villegas,52.9,247,467,+1.78
108,0,32366,Kevin Chappell,53.1,224,422,+1.21
108,0,32839,Hideki Matsuyama,53.1,161,303,+0.43
110,0,34046,Jordan Spieth,53.2,175,329,+0.57
111,0,40058,Zac Blair,53.3,178,334,+1.80
111,0,30711,Colt Knost,53.3,139,261,+1.94
111,0,31202,William McGirt,53.3,220,413,+1.09
114,0,29476,Kyle Reifers,53.4,245,459,+2.73
115,0,28158,Steve Marino,53.5,167,312,+1.56
116,0,24846,Ricky Barnes,53.6,259,483,+1.58
116,0,24140,Sean O'Hair,53.6,241,450,+0.58
118,0,30926,Chris Kirk,53.7,203,378,+0.69
118,0,35300,Andrew Loupe,53.7,252,469,+2.38
120,0,34098,Russell Henley,53.8,186,346,+0.97
121,0,29725,Tony Finau,53.9,267,495,+0.97
121,0,22046,Geoff Ogilvy,53.9,145,269,+1.59
123,0,25572,Graeme McDowell,54.0,108,200,+2.50
124,0,33410,Andrew Landry,54.1,80,148,+1.00
125,0,32757,Patton Kizzire,54.2,238,439,+1.64
125,0,27936,Martin Laird,54.2,230,424,+1.74
125,0,35732,Wes Roach,54.2,129,238,+1.24
125,0,30110,Kyle Stanley,54.2,208,384,+2.26
129,0,25632,Jimmy Walker,54.3,265,488,+0.60
130,0,26851,Marc Leishman,54.4,193,355,+0.73
131,0,25720,Chad Collins,54.6,208,381,+1.88
131,0,26331,Charl Schwartzel,54.6,178,326,+1.07
131,0,37189,Harold Varner III,54.6,239,438,+1.63
134,0,27895,Jonas Blixt,54.8,211,385,+1.00
134,0,24924,Bill Haas,54.8,181,330,+1.22
134,0,28237,Rory McIlroy,54.8,136,248,+0.22
134,0,25493,Nick Taylor,54.8,206,376,+2.14
138,0,10809,Jim Furyk,55.0,99,180,+3.23
138,0,26758,David Hearn,55.0,208,378,+1.73
138,0,25892,Steve Wheatcroft,55.0,199,362,+1.76
141,0,27436,Graham DeLaet,55.2,175,317,+1.71
142,0,20098,Stuart Appleby,55.3,189,342,+2.01
143,0,32618,Rhein Gibson,55.4,159,287,+1.51
143,0,30925,Dustin Johnson,55.4,201,363,+0.75
145,0,29745,Tyler Aldridge,55.6,219,394,+1.19
145,0,34466,Peter Malnati,55.6,220,396,+1.55
145,0,22405,Justin Rose,55.6,150,270,+1.00
148,0,37455,Si Woo Kim,55.7,285,512,+2.14
149,0,32200,Roberto Castro,56.3,207,368,+0.72
149,0,36699,Patrick Rodgers,56.3,225,400,+1.02
151,0,28679,Fabián Gómez,56.7,217,383,+1.75
152,0,29268,Bronson Burgoon,56.8,221,389,+1.67
153,0,35891,Cameron Smith,57.1,149,261,+2.01
154,0,37273,Derek Ernst,57.4,132,230,+1.29
155,0,35879,Kelly Kraft,57.8,137,237,+1.97
155,0,27942,Rob Oppenheim,57.8,178,308,+0.51
157,0,06522,Ernie Els,57.9,202,349,+1.83
158,0,23320,Ryan Palmer,58.0,256,441,+1.52
159,0,26289,Boo Weekley,58.1,180,310,+1.61
160,0,24490,George McNeill,58.3,144,247,+1.74
161,0,29518,Brendan Steele,58.8,214,364,+1.78
162,0,26300,Matt Jones,59.0,217,368,+1.94
162,0,21878,Mark Wilson,59.0,151,256,+1.72
164,0,27747,Hiroshi Iwata,59.1,225,381,+1.56
165,0,24357,K.J. Choi,59.3,188,317,+2.29
166,0,22371,Aaron Baddeley,59.4,257,433,+1.36
167,0,29974,Branden Grace,59.5,154,259,+0.91
167,0,37454,Whee Kim,59.5,198,333,+1.36
167,0,34360,Patrick Reed,59.5,282,474,+0.43
170,0,40026,Daniel Berger,59.6,255,428,+1.06
170,0,36801,Mark Hubbard,59.6,242,406,+1.74
172,0,28092,D.H. Lee,59.8,147,246,+2.18
172,0,10213,Dicky Pride,59.8,110,184,+1.45
174,0,25818,Scott Piercy,60.2,212,352,+1.37
175,0,34174,John Huh,60.4,204,338,+2.30
176,0,46440,Smylie Kaufman,60.5,274,453,+1.75
176,0,02206,David Toms,60.5,144,238,+1.04
178,0,25198,Francesco Molinari,60.6,175,289,+1.77
179,0,21961,Charles Howell III,60.9,315,517,+0.48
180,0,12716,Charley Hoffman,63.9,273,427,+1.36
181,0,30692,Scott Stallings,65.1,231,355,+1.43
182,0,24461,Thomas Aiken,65.6,124,189,+2.10
183,0,34261,Scott Langley,65.7,174,265,+0.98
184,0,28475,Jeff Overton,68.0,219,322,+1.60
185,0,23800,Bryce Molder,68.8,243,353,+1.81
