RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,30911,Tommy Fleetwood,53' 1",584.250,11
2,0,21961,Charles Howell III,52' 9",844.167,16
3,0,32333,Kevin Tway,51' 8",516.917,10
4,0,32618,Rhein Gibson,51' 4",872.500,17
5,1,35617,Martin Trainer,50' 10",1322.000,26
6,1,31323,Gary Woodland,50' 9",964.583,19
7,1,29535,Brice Garnett,50' 4",755.583,15
8,1,32640,Troy Merritt,50' 2",953.333,19
9,-4,46970,Jon Rahm,49' 11",748.500,15
10,0,30110,Kyle Stanley,49' 10",1096.500,22
11,0,32448,James Hahn,49' 9",547.333,11
11,0,51894,Vince Whaley,49' 9",995.583,20
13,0,37189,Harold Varner III,49' 6",1138.083,23
14,0,26300,Matt Jones,49' 2",1572.917,32
15,0,36699,Patrick Rodgers,48' 11",782.583,16
16,0,28775,Nate Lashley,48' 10",1075.000,22
16,0,48119,Ben Taylor,48' 10",731.917,15
18,1,34431,Robert Streb,48' 7",485.417,10
19,1,40098,Matt Fitzpatrick,48' 4",676.083,14
19,1,33667,Carlos Ortiz,48' 4",1304.167,27
21,37,45526,Abraham Ancer,48' 0",960.750,20
22,0,35891,Cameron Smith,47' 11",1102.083,23
23,0,34314,Sebastian Cappelen,47' 10",908.833,19
23,0,29974,Branden Grace,47' 10",717.833,15
23,0,35449,Adam Long,47' 10",1482.500,31
26,0,33122,Russell Knox,47' 9",1336.250,28
26,0,33419,Cameron Tringale,47' 9",1288.250,27
28,0,27349,Alex Noren,47' 7",904.000,19
29,-1,25396,Kevin Na,47' 6",997.167,21
29,1,23325,Vaughn Taylor,47' 6",474.750,10
31,0,24924,Bill Haas,47' 3",1276.167,27
31,0,33490,Bo Hoag,47' 3",1228.583,26
31,0,01810,Phil Mickelson,47' 3",519.583,11
31,0,25349,Tim Wilkinson,47' 3",519.583,11
35,0,25493,Nick Taylor,47' 0",752.250,16
36,1,33120,Mark Anderson,46' 9",935.083,20
36,1,12716,Charley Hoffman,46' 9",935.500,20
36,1,46442,Maverick McNealy,46' 9",1075.833,23
39,3,19803,Ryan Armour,46' 8",1073.500,23
39,3,27214,Kevin Streelman,46' 8",1353.833,29
41,7,35506,Mackenzie Hughes,46' 6",744.250,16
41,-4,23320,Ryan Palmer,46' 6",1393.917,30
43,2,33141,Keegan Bradley,46' 5",1578.333,34
43,2,27644,Brian Harman,46' 5",881.167,19
43,2,32139,Danny Willett,46' 5",743.167,16
46,2,47993,Denny McCarthy,46' 4",973.667,21
47,3,39977,Max Homa,46' 3",786.417,17
47,-10,34360,Patrick Reed,46' 3",925.500,20
49,3,34256,Andrew Putnam,46' 2",508.000,11
50,3,45157,Cam Davis,46' 1",1611.833,35
50,3,27974,Sung Kang,46' 1",1659.583,36
50,3,34466,Peter Malnati,46' 1",782.917,17
50,3,29518,Brendan Steele,46' 1",1383.167,30
54,3,24024,Zach Johnson,46' 0",782.333,17
55,4,27649,Brandt Snedeker,45' 9",639.917,14
56,4,32102,Rickie Fowler,45' 8",867.833,19
56,4,25818,Scott Piercy,45' 8",730.333,16
56,4,23788,D.J. Trahan,45' 8",775.917,17
59,1,30925,Dustin Johnson,45' 6",909.167,20
60,5,22371,Aaron Baddeley,45' 4",680.417,15
60,5,37455,Si Woo Kim,45' 4",1223.667,27
60,5,24138,Ian Poulter,45' 4",589.333,13
63,5,33597,Harry Higgs,45' 3",1131.167,25
64,6,26476,Chez Reavie,45' 2",858.417,19
64,6,47347,Adam Schenk,45' 2",1535.250,34
66,6,48887,Matt Wallace,45' 1",902.250,20
66,6,49964,Aaron Wise,45' 1",1306.750,29
