RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS > 25',TOTAL 3 PUTTS
95,0,01203,Russ Cochran,10,11
95,0,01219,John Cook,10,12
95,0,20105,Jeff Gove,10,17
95,0,06643,Paul Goydos,10,14
95,0,12680,Shigeki Maruyama,10,11
95,0,06350,Bob May,10,13
95,0,12753,David Morland IV,10,12
95,0,20663,Brenden Pappas,10,11
95,0,10107,Deane Pappas,10,13
95,0,01941,Tom Pernice Jr.,10,13
95,0,23621,Rory Sabbatini,10,14
95,0,10649,Tom Scherrer,10,15
95,0,02099,Scott Simpson,10,11
95,0,06527,Steve Stricker,10,11
95,0,06595,Kevin Sutherland,10,10
95,0,12663,Phil Tataurangi,10,10
95,0,02257,Brian Watts,10,13
95,0,10423,Mike Weir,10,14
95,0,20566,Kaname Yokoo,10,14
117,0,06197,Michael Allen,9,12
117,0,10117,Bob Heintz,9,12
117,0,06573,Brandt Jobe,9,11
117,0,20094,Jonathan Kaye,9,14
117,0,06012,Greg Kraft,9,13
117,0,11032,Frank Lickliter II,9,14
117,0,01723,Andrew Magee,9,14
117,0,23800,Bryce Molder,9,11
117,0,02010,Loren Roberts,9,11
117,0,02104,Jeff Sluman,9,14
117,0,02110,Jerry Smith,9,15
117,0,02206,David Toms,9,10
117,0,08793,Tiger Woods,9,9
117,0,02322,Richard Zokol,9,11
131,0,07003,David Berganio Jr.,8,10
131,0,06809,Bob Burns,8,12
131,0,01161,Mark Calcavecchia,8,11
131,0,01185,Brandel Chamblee,8,10
131,0,19972,José Coceres,8,9
131,0,24937,Jess Daley,8,12
131,0,19881,Robert Damron,8,10
131,0,06522,Ernie Els,8,8
131,0,07457,Steve Flesch,8,13
131,0,01378,David Frost,8,9
131,0,10201,Matt Gogel,8,11
131,0,01553,John Huston,8,15
131,0,06332,Neal Lancaster,8,10
131,0,06016,Brad Lardon,8,13
131,0,10565,Ian Leggatt,8,8
131,0,10860,Justin Leonard,8,9
131,0,01706,Davis Love III,8,10
131,0,19817,Michael Muehr,8,10
131,0,01920,Craig Parry,8,10
131,0,01938,David Peoples,8,10
131,0,01968,Nick Price,8,8
131,0,20127,Chris Riley,8,11
131,0,02223,Bob Tway,8,10
131,0,10425,Jay Williamson,8,11
155,0,23541,Ben Crane,7,8
155,0,01329,Brad Faxon,7,8
155,0,01388,Robert Gamez,7,9
155,0,20157,Retief Goosen,7,7
155,0,01527,Scott Hoch,7,9
155,0,01569,Peter Jacobsen,7,11
155,0,01771,Blaine McCallister,7,8
155,0,22046,Geoff Ogilvy,7,12
155,0,20095,Carl Paulson,7,11
164,0,01132,Mark Brooks,6,8
164,0,24925,Jonathan Byrd,6,8
164,0,01226,Fred Couples,6,8
164,0,09011,David Duval,6,8
164,0,23125,Brad Elder,6,9
164,0,10809,Jim Furyk,6,7
164,0,21209,Sergio Garcia,6,7
164,0,20574,Mathew Goggin,6,11
164,0,08537,J.P. Hayes,6,10
164,0,06617,Brian Henninger,6,9
164,0,01577,Lee Janzen,6,8
164,0,19958,Miguel Angel Jiménez,6,8
164,0,23108,Matt Kuchar,6,9
164,0,21949,Joe Ogilvie,6,9
164,0,06373,José María Olazábal,6,7
164,0,20572,Rod Pampling,6,11
164,0,01926,Steve Pate,6,8
164,0,02101,Joey Sindelar,6,9
164,0,02214,Kirk Triplett,6,9
183,0,01024,Billy Andrade,5,7
183,0,01175,Jim Carter,5,8
183,0,01457,Jay Haas,5,11
183,0,01549,Mike Hulbert,5,6
183,0,08339,Spike McRoy,5,5
183,0,01797,Rocco Mediate,5,7
183,0,01810,Phil Mickelson,5,15
183,0,12660,Jesper Parnevik,5,10
183,0,01928,Corey Pavin,5,7
183,0,10213,Dicky Pride,5,7
183,0,02133,Craig Stadler,5,7
194,0,07721,Pat Bates,4,8
194,0,01475,Donnie Hammond,4,5
194,0,01677,Tom Lehman,4,6
197,0,01042,Paul Azinger,3,3
197,0,01313,Steve Elkington,3,6
197,0,01666,Bernhard Langer,3,4
197,0,02239,Scott Verplank,3,4
201,0,01249,John Daly,2,4
201,0,01887,Mark O'Meara,2,4
