RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
1,0,01381,Fred Funk,4,18
1,0,01685,J.L. Lewis,4,27
3,0,06004,Stephen Ames,3,16
3,0,07867,Woody Austin,3,18
3,0,23614,Rich Beem,3,19
3,0,01157,Tom Byrum,3,17
3,0,01307,Joel Edwards,3,19
3,0,07457,Steve Flesch,3,13
3,0,23338,David Gossett,3,26
3,0,20105,Jeff Gove,3,17
3,0,01457,Jay Haas,3,11
3,0,10962,Bradley Hughes,3,20
3,0,01619,Skip Kendall,3,17
3,0,01724,Jeff Maggert,3,16
3,0,20572,Rod Pampling,3,11
3,0,02106,Chris Smith,3,18
3,0,20566,Kaname Yokoo,3,14
18,0,20498,Briny Baird,2,19
18,0,12652,Cameron Beckman,2,18
18,0,20593,Greg Chalmers,2,17
18,0,23135,Tim Clark,2,15
18,0,01226,Fred Couples,2,8
18,0,01313,Steve Elkington,2,6
18,0,19846,Brian Gay,2,17
18,0,20574,Mathew Goggin,2,11
18,0,21806,Paul Gow,2,20
18,0,06643,Paul Goydos,2,14
18,0,21259,Jason Hill,2,14
18,0,01553,John Huston,2,15
18,0,08881,Tripp Isenhour,2,19
18,0,06573,Brandt Jobe,2,11
18,0,08633,Per-Ulrik Johansson,2,20
18,0,10733,Kent Jones,2,16
18,0,08993,Franklin Langham,2,15
18,0,20502,Michael Long,2,16
18,0,01723,Andrew Magee,2,14
18,0,01761,Len Mattiace,2,21
18,0,19817,Michael Muehr,2,10
18,0,01920,Craig Parry,2,10
18,0,01945,Kenny Perry,2,15
18,0,10649,Tom Scherrer,2,15
18,0,20645,John Senden,2,18
18,0,11011,Mike Sposa,2,18
18,0,02245,Grant Waite,2,24
18,0,26289,Boo Weekley,2,17
46,0,01014,Fulton Allem,1,16
46,0,06197,Michael Allen,1,12
46,0,01035,Tommy Armour III,1,17
46,0,19824,Craig Barlow,1,11
46,0,07721,Pat Bates,1,8
46,0,20029,Notah Begay III,1,22
46,0,01132,Mark Brooks,1,8
46,0,01139,Olin Browne,1,17
46,0,24925,Jonathan Byrd,1,8
46,0,01161,Mark Calcavecchia,1,11
46,0,01185,Brandel Chamblee,1,10
46,0,24357,K.J. Choi,1,14
46,0,20229,Stewart Cink,1,15
46,0,12388,Michael Clark II,1,15
46,0,01219,John Cook,1,12
46,0,23541,Ben Crane,1,8
46,0,24937,Jess Daley,1,12
46,0,01249,John Daly,1,4
46,0,08931,Glen Day,1,14
46,0,06251,Chris DiMarco,1,13
46,0,23983,Luke Donald,1,19
46,0,06621,Joe Durant,1,14
46,0,23125,Brad Elder,1,9
46,0,01388,Robert Gamez,1,9
46,0,23903,Stephen Gangluff,1,18
46,0,12645,Brent Geiberger,1,16
46,0,10201,Matt Gogel,1,11
46,0,01475,Donnie Hammond,1,5
46,0,06575,Dudley Hart,1,20
46,0,08537,J.P. Hayes,1,10
46,0,10117,Bob Heintz,1,12
46,0,23353,J.J. Henry,1,19
46,0,01527,Scott Hoch,1,9
46,0,01569,Peter Jacobsen,1,11
46,0,01577,Lee Janzen,1,8
46,0,19958,Miguel Angel Jiménez,1,8
46,0,06315,Pete Jordan,1,16
46,0,06012,Greg Kraft,1,13
46,0,06332,Neal Lancaster,1,10
46,0,06016,Brad Lardon,1,13
46,0,11032,Frank Lickliter II,1,14
46,0,01706,Davis Love III,1,10
46,0,10585,Scott McCarron,1,15
46,0,01797,Rocco Mediate,1,7
46,0,06515,Shaun Micheel,1,21
46,0,12753,David Morland IV,1,12
46,0,10457,Frank Nobilo,1,23
46,0,20663,Brenden Pappas,1,11
46,0,12660,Jesper Parnevik,1,10
46,0,20095,Carl Paulson,1,11
46,0,24361,Pat Perez,1,16
46,0,10912,Craig Perks,1,22
46,0,01941,Tom Pernice Jr.,1,13
46,0,06498,Matt Peterson,1,19
46,0,01948,Tim Petrovic,1,15
46,0,07749,Brett Quigley,1,21
46,0,20127,Chris Riley,1,11
46,0,02010,Loren Roberts,1,11
46,0,22913,John Rollins,1,17
46,0,23621,Rory Sabbatini,1,14
46,0,02101,Joey Sindelar,1,9
46,0,02104,Jeff Sluman,1,14
46,0,02110,Jerry Smith,1,15
46,0,02133,Craig Stadler,1,7
46,0,08375,Paul Stankowski,1,19
46,0,23177,Kenneth Staton,1,21
46,0,20548,Hidemichi Tanaka,1,20
46,0,02214,Kirk Triplett,1,9
46,0,02246,Duffy Waldorf,1,18
46,0,23322,Brett Wetterich,1,32
46,0,10425,Jay Williamson,1,11
46,0,20436,Garrett Willis,1,19
