RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,20098,Stuart Appleby,2.78,1,36
1,0,07003,David Berganio Jr.,2.78,1,36
1,0,09011,David Duval,2.78,1,36
1,0,23353,J.J. Henry,2.78,1,36
1,0,10860,Justin Leonard,2.78,1,36
1,0,01685,J.L. Lewis,2.78,1,36
1,0,10585,Scott McCarron,2.78,1,36
1,0,01948,Tim Petrovic,2.78,1,36
1,0,22913,John Rollins,2.78,1,36
1,0,02104,Jeff Sluman,2.78,1,36
1,0,10423,Mike Weir,2.78,1,36
12,0,23614,Rich Beem,5.56,1,18
12,0,01142,Bart Bryant,5.56,1,18
12,0,01185,Brandel Chamblee,5.56,1,18
12,0,12388,Michael Clark II,5.56,1,18
12,0,01219,John Cook,5.56,1,18
12,0,19846,Brian Gay,5.56,1,18
12,0,12645,Brent Geiberger,5.56,1,18
12,0,10201,Matt Gogel,5.56,1,18
12,0,01457,Jay Haas,5.56,1,18
12,0,06575,Dudley Hart,5.56,1,18
12,0,01577,Lee Janzen,5.56,1,18
12,0,19958,Miguel Angel Jiménez,5.56,1,18
12,0,01599,Steve Jones,5.56,2,36
12,0,06332,Neal Lancaster,5.56,1,18
12,0,01723,Andrew Magee,5.56,1,18
12,0,01766,Billy Mayfair,5.56,1,18
12,0,01797,Rocco Mediate,5.56,1,18
12,0,01920,Craig Parry,5.56,1,18
12,0,01926,Steve Pate,5.56,1,18
12,0,01945,Kenny Perry,5.56,1,18
12,0,20127,Chris Riley,5.56,1,18
12,0,02101,Joey Sindelar,5.56,1,18
12,0,22293,Heath Slocum,5.56,2,36
12,0,08375,Paul Stankowski,5.56,1,18
12,0,23177,Kenneth Staton,5.56,1,18
12,0,06527,Steve Stricker,5.56,1,18
12,0,06595,Kevin Sutherland,5.56,1,18
12,0,06078,Esteban Toledo,5.56,2,36
12,0,02206,David Toms,5.56,1,18
12,0,02245,Grant Waite,5.56,1,18
12,0,02246,Duffy Waldorf,5.56,1,18
12,0,23322,Brett Wetterich,5.56,1,18
44,0,06004,Stephen Ames,11.11,2,18
44,0,20229,Stewart Cink,11.11,2,18
44,0,06515,Shaun Micheel,11.11,2,18
