RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,20848,Ángel Cabrera,3.667,11,3
2,0,21209,Sergio Garcia,3.800,38,10
3,0,01706,Davis Love III,3.818,42,11
4,0,20098,Stuart Appleby,3.840,96,25
5,0,19970,Robert Karlsson,3.857,27,7
6,0,20157,Retief Goosen,3.875,31,8
6,0,26596,Ryan Moore,3.875,31,8
8,0,20498,Briny Baird,3.889,35,9
9,0,32102,Rickie Fowler,3.900,39,10
9,0,26287,Roland Thatcher,3.900,39,10
11,0,21949,Joe Ogilvie,3.917,47,12
12,0,25572,Graeme McDowell,3.944,71,18
13,0,23983,Luke Donald,4.000,48,12
13,0,25900,Lucas Glover,4.000,40,10
13,0,27141,J.B. Holmes,4.000,20,5
13,0,25396,Kevin Na,4.000,32,8
17,0,24024,Zach Johnson,4.048,85,21
18,0,23320,Ryan Palmer,4.050,81,20
19,0,26851,Marc Leishman,4.059,69,17
20,0,20593,Greg Chalmers,4.067,61,15
20,0,01766,Billy Mayfair,4.067,61,15
22,0,22405,Justin Rose,4.074,110,27
23,0,28486,Michael Putnam,4.077,53,13
24,0,28087,Kris Blanks,4.083,49,12
24,0,06251,Chris DiMarco,4.083,49,12
24,0,21961,Charles Howell III,4.083,98,24
24,0,06527,Steve Stricker,4.083,98,24
28,0,34255,Joseph Bramlett,4.091,45,11
28,0,19846,Brian Gay,4.091,45,11
28,0,25834,Daniel Summerhays,4.091,45,11
31,0,20766,Padraig Harrington,4.111,37,9
31,0,26679,Kevin Stadler,4.111,37,9
31,0,12602,Dean Wilson,4.111,37,9
34,0,24924,Bill Haas,4.115,107,26
34,0,24781,Hunter Mahan,4.115,107,26
36,0,29910,Blake Adams,4.118,70,17
37,0,11123,Chris Couch,4.125,33,8
37,0,12782,Tim Herron,4.125,66,16
37,0,32640,Troy Merritt,4.125,33,8
37,0,34072,Will Strickler,4.125,33,8
41,0,23108,Matt Kuchar,4.129,128,31
42,0,23325,Vaughn Taylor,4.133,62,15
43,0,28089,Jason Day,4.143,116,28
43,0,07457,Steve Flesch,4.143,58,14
43,0,23718,Nathan Green,4.143,58,14
43,0,22378,Trevor Immelman,4.143,29,7
43,0,23800,Bryce Molder,4.143,29,7
48,0,21407,Arjun Atwal,4.148,112,27
49,0,23541,Ben Crane,4.150,83,20
49,0,23548,Bill Lunde,4.150,83,20
51,0,30925,Dustin Johnson,4.154,108,26
51,0,30926,Chris Kirk,4.154,54,13
51,0,10860,Justin Leonard,4.154,54,13
51,0,23788,D.J. Trahan,4.154,54,13
55,0,01810,Phil Mickelson,4.167,50,12
55,0,22348,Nick O'Hern,4.167,50,12
55,0,29518,Brendan Steele,4.167,50,12
55,0,27214,Kevin Streelman,4.167,25,6
59,0,10809,Jim Furyk,4.174,96,23
60,0,21805,Harrison Frazar,4.182,46,11
60,0,29420,Billy Horschel,4.182,46,11
60,0,26881,Jarrod Lyle,4.182,46,11
63,0,24604,Hunter Haas,4.188,67,16
64,0,24507,Jason Bohn,4.200,84,20
64,0,24925,Jonathan Byrd,4.200,105,25
64,0,20229,Stewart Cink,4.200,21,5
