RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,25572,Graeme McDowell,4.333,13,3
2,0,25396,Kevin Na,4.462,116,26
3,0,01810,Phil Mickelson,4.474,85,19
4,0,29720,Andres Gonzales,4.500,72,16
5,0,20572,Rod Pampling,4.526,86,19
6,0,20848,Ángel Cabrera,4.545,50,11
6,0,01706,Davis Love III,4.545,50,11
8,0,10505,Shane Bertsch,4.563,73,16
9,0,27064,Jhonattan Vegas,4.571,96,21
10,0,22405,Justin Rose,4.579,87,19
11,0,32366,Kevin Chappell,4.588,78,17
12,0,22371,Aaron Baddeley,4.600,69,15
12,0,11123,Chris Couch,4.600,46,10
12,0,19970,Robert Karlsson,4.600,69,15
12,0,02206,David Toms,4.600,69,15
16,0,21753,Brian Davis,4.606,152,33
17,0,20472,Alex Cejka,4.615,60,13
17,0,23638,Brendon de Jonge,4.615,120,26
17,0,25804,Bubba Watson,4.615,60,13
20,0,06004,Stephen Ames,4.625,74,16
20,0,25457,Alexandre Rocha,4.625,74,16
22,0,24924,Bill Haas,4.636,102,22
22,0,27936,Martin Laird,4.636,102,22
24,0,24357,K.J. Choi,4.643,65,14
24,0,22378,Trevor Immelman,4.643,65,14
26,0,28158,Steve Marino,4.650,93,20
27,0,33141,Keegan Bradley,4.652,107,23
28,0,27330,Josh Teater,4.655,135,29
29,0,01766,Billy Mayfair,4.656,149,32
30,0,07457,Steve Flesch,4.667,126,27
30,0,24604,Hunter Haas,4.667,126,27
30,0,12716,Charley Hoffman,4.667,112,24
30,0,30925,Dustin Johnson,4.667,56,12
30,0,26331,Charl Schwartzel,4.667,56,12
30,0,06527,Steve Stricker,4.667,56,12
30,0,34072,Will Strickler,4.667,84,18
30,0,26287,Roland Thatcher,4.667,140,30
38,0,25818,Scott Piercy,4.680,117,25
39,0,07867,Woody Austin,4.682,103,22
39,0,29221,Webb Simpson,4.682,103,22
39,0,08375,Paul Stankowski,4.682,103,22
42,0,27974,Sung Kang,4.684,89,19
43,0,27214,Kevin Streelman,4.688,75,16
44,0,20766,Padraig Harrington,4.700,47,10
45,0,31193,Jim Renner,4.708,113,24
46,0,08725,Tom Gillis,4.714,33,7
47,0,20436,Garrett Willis,4.720,118,25
48,0,32876,Martin Piller,4.722,85,18
49,0,29910,Blake Adams,4.732,194,41
50,0,20498,Briny Baird,4.737,90,19
50,0,10809,Jim Furyk,4.737,90,19
50,0,06567,Vijay Singh,4.737,90,19
53,0,24781,Hunter Mahan,4.739,109,23
