RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,22371,Aaron Baddeley,3.906,1082,277
2,0,23108,Matt Kuchar,3.908,1274,326
3,0,27095,Nick Watney,3.917,1175,300
4,0,06527,Steve Stricker,3.919,827,211
5,0,20572,Rod Pampling,3.936,1165,296
6,0,31202,William McGirt,3.940,1769,449
7,0,25804,Bubba Watson,3.941,934,237
8,0,29221,Webb Simpson,3.944,1554,394
9,0,24781,Hunter Mahan,3.946,1239,314
10,0,31323,Gary Woodland,3.949,1232,312
11,0,20157,Retief Goosen,3.953,676,171
11,0,24924,Bill Haas,3.953,1253,317
13,0,24024,Zach Johnson,3.960,1089,275
14,0,20766,Padraig Harrington,3.963,749,189
15,0,25686,Jason Dufner,3.965,1237,312
16,0,23638,Brendon de Jonge,3.966,1733,437
17,0,24138,Ian Poulter,3.970,667,168
18,0,23800,Bryce Molder,3.974,1395,351
19,0,28620,Aron Price,3.975,970,244
19,0,27649,Brandt Snedeker,3.975,1272,320
21,0,20645,John Senden,3.977,1392,350
21,0,02206,David Toms,3.977,1038,261
23,0,27974,Sung Kang,3.980,991,249
24,0,26758,David Hearn,3.982,1509,379
25,0,23541,Ben Crane,3.983,1179,296
26,0,30750,Tommy Gainey,3.985,1805,453
27,0,25345,Carl Pettersson,3.986,1686,423
28,0,30925,Dustin Johnson,3.987,897,225
29,0,28475,Jeff Overton,3.988,1336,335
29,0,27214,Kevin Streelman,3.988,1340,336
31,0,06567,Vijay Singh,3.989,1396,350
32,0,27466,Spencer Levin,3.991,1796,450
33,0,24357,K.J. Choi,3.992,1026,257
33,0,23353,J.J. Henry,3.992,1417,355
33,0,06573,Brandt Jobe,3.992,1445,362
36,0,26331,Charl Schwartzel,3.994,635,159
37,0,21753,Brian Davis,3.995,1646,412
37,0,24604,Hunter Haas,3.995,1654,414
39,0,23983,Luke Donald,3.996,903,226
39,0,25457,Alexandre Rocha,3.996,995,249
41,0,22621,Ben Curtis,3.997,1239,310
41,0,22913,John Rollins,3.997,1331,333
41,0,27963,Chris Stroud,3.997,1479,370
44,0,32102,Rickie Fowler,4.000,1116,279
44,0,21731,Freddie Jacobson,4.000,1284,321
44,0,08075,Jerry Kelly,4.000,1360,340
44,0,22405,Justin Rose,4.000,1044,261
48,0,10885,Robert Allenby,4.003,1197,299
48,0,24846,Ricky Barnes,4.003,1301,325
48,0,20593,Greg Chalmers,4.003,1485,371
48,0,25396,Kevin Na,4.003,1301,325
48,0,08375,Paul Stankowski,4.003,1273,318
48,0,32150,Michael Thompson,4.003,1373,343
54,0,27939,Matt McQuillan,4.004,989,247
55,0,21209,Sergio Garcia,4.005,761,190
56,0,24925,Jonathan Byrd,4.006,1318,329
56,0,06643,Paul Goydos,4.006,1386,346
58,0,29910,Blake Adams,4.008,2052,512
58,0,22293,Heath Slocum,4.008,1447,361
60,0,21961,Charles Howell III,4.010,1660,414
61,0,23621,Rory Sabbatini,4.011,1103,275
62,0,06522,Ernie Els,4.012,1007,251
62,0,22378,Trevor Immelman,4.012,1332,332
62,0,23623,Bo Van Pelt,4.012,1300,324
62,0,20436,Garrett Willis,4.012,1316,328
66,0,27936,Martin Laird,4.014,1112,277
67,0,11123,Chris Couch,4.015,1333,332
68,0,07867,Woody Austin,4.016,1024,255
68,0,20498,Briny Baird,4.016,1000,249
68,0,24507,Jason Bohn,4.016,1261,314
68,0,10809,Jim Furyk,4.016,1277,318
68,0,30110,Kyle Stanley,4.016,1498,373
73,0,10860,Justin Leonard,4.017,1446,360
73,0,21949,Joe Ogilvie,4.017,1201,299
75,0,25900,Lucas Glover,4.018,1133,282
76,0,30926,Chris Kirk,4.019,1475,367
77,0,19846,Brian Gay,4.020,1435,357
