RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,23983,Luke Donald,18,1,1,16,2005020
2,0,07457,Steve Flesch,14,0,2,3,2005130
3,0,01175,Jim Carter,12,1,1,4,2005370
3,0,01938,David Peoples,12,3,2,4,2005350
5,0,21753,Brian Davis,11,1,1,17,2005060
6,0,23541,Ben Crane,10,4,1,16,2005290
6,0,06034,Marco Dawson,10,10,4,13,2005480
6,0,01381,Fred Funk,10,0,2,11,2005220
6,0,19846,Brian Gay,10,0,3,7,2005210
6,0,24924,Bill Haas,10,1,2,1,2005030
6,0,08545,Glen Hnatiuk,10,0,4,9,2005280
6,0,01685,J.L. Lewis,10,5,2,17,2005260
6,0,01810,Phil Mickelson,10,4,4,16,2005030
6,0,22046,Geoff Ogilvy,10,2,1,12,2005270
6,0,24138,Ian Poulter,10,1,1,11,2005450
6,0,20645,John Senden,10,2,2,1,2005200
6,0,10423,Mike Weir,10,0,2,9,2005270
18,0,28220,Colby Beckstrom,9,0,2,2,2005200
18,0,20157,Retief Goosen,9,1,2,17,2005150
18,0,21731,Freddie Jacobson,9,3,1,5,2005270
18,0,08993,Franklin Langham,9,0,2,4,2005270
18,0,01677,Tom Lehman,9,1,3,10,2005470
18,0,01761,Len Mattiace,9,0,2,4,2005020
18,0,01823,Larry Mize,9,0,1,15,2005020
18,0,21949,Joe Ogilvie,9,2,2,16,2005410
18,0,24361,Pat Perez,9,1,1,3,2005120
18,0,25345,Carl Pettersson,9,4,2,14,2005470
18,0,02104,Jeff Sluman,9,0,4,17,2005280
18,0,21878,Mark Wilson,9,3,1,2,2005460
18,0,08793,Tiger Woods,9,2,4,15,2005030
31,0,01035,Tommy Armour III,8,0,4,9,2005170
31,0,23614,Rich Beem,8,0,2,10,2005470
31,0,23135,Tim Clark,8,2,1,14,2005340
31,0,19972,José Coceres,8,1,2,7,2005380
31,0,19881,Robert Damron,8,0,3,7,2005130
31,0,06621,Joe Durant,8,0,1,14,2005210
31,0,24980,Scott Gutschewski,8,0,4,3,2005060
31,0,06573,Brandt Jobe,8,2,1,10,2005470
31,0,20094,Jonathan Kaye,8,1,4,16,2005210
31,0,01619,Skip Kendall,8,0,4,3,2005040
31,0,06332,Neal Lancaster,8,1,1,9,2005280
31,0,24140,Sean O'Hair,8,0,1,1,2005200
31,0,01928,Corey Pavin,8,0,2,5,2005020
31,0,01941,Tom Pernice Jr.,8,4,1,4,2005180
31,0,01948,Tim Petrovic,8,1,4,15,2005430
31,0,06567,Vijay Singh,8,1,3,9,2005030
31,0,06595,Kevin Sutherland,8,0,2,12,2005270
31,0,20548,Hidemichi Tanaka,8,0,2,10,2005220
31,0,02223,Bob Tway,8,1,4,17,2005030
