RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
1,0,19846,Brian Gay,27.96,2628,94,22
2,0,20593,Greg Chalmers,28.00,1960,70,23
3,0,06373,José María Olazábal,28.08,1460,52,22
3,0,06527,Steve Stricker,28.08,2190,78,22
5,0,20229,Stewart Cink,28.15,2731,97,22
6,0,01329,Brad Faxon,28.20,2510,89,22
6,0,01968,Nick Price,28.20,1410,50,23
8,0,23541,Ben Crane,28.24,2598,92,22
9,0,01928,Corey Pavin,28.25,2232,79,22
10,0,25345,Carl Pettersson,28.29,2744,97,22
11,0,23497,Tag Ridings,28.30,1415,50,22
12,0,12602,Dean Wilson,28.31,2803,99,23
13,0,10201,Matt Gogel,28.33,2380,84,23
14,0,22371,Aaron Baddeley,28.36,2411,85,22
15,0,21949,Joe Ogilvie,28.38,2895,102,23
16,0,19825,Darren Clarke,28.40,1363,48,21
16,0,23552,Hank Kuehne,28.40,2528,89,24
18,0,24925,Jonathan Byrd,28.42,2359,83,22
18,0,19972,José Coceres,28.42,1819,64,24
20,0,08793,Tiger Woods,28.44,2048,72,21
21,0,20433,Mark Hensby,28.45,2646,93,22
22,0,20127,Chris Riley,28.47,2107,74,23
22,0,02010,Loren Roberts,28.47,2249,79,23
24,0,06522,Ernie Els,28.50,1653,58,22
24,0,21731,Freddie Jacobson,28.50,2280,80,23
26,0,01761,Len Mattiace,28.52,2139,75,24
27,0,12680,Shigeki Maruyama,28.53,2625,92,22
27,0,12660,Jesper Parnevik,28.53,2454,86,24
29,0,01320,Bob Estes,28.55,2027,71,23
29,0,01938,David Peoples,28.55,2284,80,22
31,0,01042,Paul Azinger,28.56,2142,75,22
31,0,06809,Bob Burns,28.56,2456,86,22
33,0,08931,Glen Day,28.57,2828,99,23
34,0,01619,Skip Kendall,28.58,2829,99,21
34,0,02214,Kirk Triplett,28.58,2401,84,24
36,0,01887,Mark O'Meara,28.60,1659,58,24
37,0,01706,Davis Love III,28.61,2146,75,22
38,0,20663,Brenden Pappas,28.62,3091,108,23
39,0,22913,John Rollins,28.64,2434,85,23
40,0,01157,Tom Byrum,28.67,2380,83,22
40,0,22548,Patrick Sheehan,28.67,3182,111,23
42,0,20850,Daniel Chopra,28.68,3040,106,22
42,0,26420,Richard Johnson,28.68,2925,102,21
44,0,01473,Todd Hamilton,28.70,2526,88,24
44,0,01927,Dennis Paulson,28.70,2038,71,24
46,0,22046,Geoff Ogilvy,28.72,2499,87,23
47,0,21805,Harrison Frazar,28.73,2356,82,24
47,0,20157,Retief Goosen,28.73,1580,55,23
49,0,20098,Stuart Appleby,28.74,2242,78,24
49,0,12760,Danny Ellis,28.74,2213,77,23
49,0,24781,Hunter Mahan,28.74,2702,94,22
52,0,25396,Kevin Na,28.75,2760,96,22
52,0,10423,Mike Weir,28.75,2099,73,22
54,0,06197,Michael Allen,28.76,2445,85,23
55,0,02239,Scott Verplank,28.78,2619,91,24
56,0,01161,Mark Calcavecchia,28.79,2246,78,23
56,0,10107,Deane Pappas,28.79,2015,70,24
58,0,06251,Chris DiMarco,28.80,2822,98,24
58,0,20121,Todd Fischer,28.80,2938,102,23
