RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01619,Skip Kendall,21.00,21,1
2,0,21731,Freddie Jacobson,24.00,24,1
2,0,20094,Jonathan Kaye,24.00,24,1
2,0,20127,Chris Riley,24.00,24,1
2,0,02104,Jeff Sluman,24.00,24,1
2,0,02246,Duffy Waldorf,24.00,24,1
7,0,06197,Michael Allen,25.00,25,1
7,0,20229,Stewart Cink,25.00,25,1
7,0,06621,Joe Durant,25.00,25,1
7,0,21805,Harrison Frazar,25.00,25,1
7,0,01457,Jay Haas,25.00,25,1
7,0,01887,Mark O'Meara,25.00,25,1
7,0,01928,Corey Pavin,25.00,25,1
7,0,22548,Patrick Sheehan,25.00,25,1
15,0,01042,Paul Azinger,26.00,26,1
15,0,23541,Ben Crane,26.00,26,1
15,0,19881,Robert Damron,26.00,26,1
15,0,01320,Bob Estes,26.00,26,1
15,0,07457,Steve Flesch,26.00,26,1
15,0,06332,Neal Lancaster,26.00,26,1
15,0,01666,Bernhard Langer,26.00,26,1
15,0,10585,Scott McCarron,26.00,26,1
15,0,01810,Phil Mickelson,26.00,26,1
15,0,12602,Dean Wilson,26.00,26,1
25,0,01313,Steve Elkington,27.00,27,1
25,0,20157,Retief Goosen,27.00,27,1
25,0,20378,Mathias Grönberg,27.00,27,1
25,0,23353,J.J. Henry,27.00,27,1
25,0,01553,John Huston,27.00,27,1
25,0,01577,Lee Janzen,27.00,27,1
25,0,01707,Steve Lowery,27.00,27,1
25,0,01797,Rocco Mediate,27.00,27,1
25,0,20572,Rod Pampling,27.00,27,1
25,0,20663,Brenden Pappas,27.00,27,1
25,0,12660,Jesper Parnevik,27.00,27,1
25,0,02239,Scott Verplank,27.00,27,1
25,0,10423,Mike Weir,27.00,27,1
38,0,06004,Stephen Ames,28.00,28,1
38,0,12652,Cameron Beckman,28.00,28,1
38,0,20029,Notah Begay III,28.00,28,1
38,0,06809,Bob Burns,28.00,28,1
38,0,20382,Stephen Leaney,28.00,28,1
38,0,25396,Kevin Na,28.00,28,1
38,0,22046,Geoff Ogilvy,28.00,28,1
38,0,01945,Kenny Perry,28.00,28,1
38,0,25345,Carl Pettersson,28.00,28,1
47,0,01249,John Daly,29.00,29,1
47,0,01388,Robert Gamez,29.00,29,1
47,0,24024,Zach Johnson,29.00,29,1
47,0,10860,Justin Leonard,29.00,29,1
47,0,01685,J.L. Lewis,29.00,29,1
47,0,08339,Spike McRoy,29.00,29,1
47,0,21949,Joe Ogilvie,29.00,29,1
47,0,01941,Tom Pernice Jr.,29.00,29,1
47,0,01948,Tim Petrovic,29.00,29,1
47,0,02002,John Riegger,29.00,29,1
47,0,02010,Loren Roberts,29.00,29,1
47,0,02245,Grant Waite,29.00,29,1
59,0,20121,Todd Fischer,30.00,30,1
59,0,10733,Kent Jones,30.00,30,1
59,0,08075,Jerry Kelly,30.00,30,1
62,0,01024,Billy Andrade,31.00,31,1
62,0,01161,Mark Calcavecchia,31.00,31,1
62,0,11123,Chris Couch,31.00,31,1
62,0,26420,Richard Johnson,31.00,31,1
62,0,06595,Kevin Sutherland,31.00,31,1
67,0,12510,Chad Campbell,32.00,32,1
67,0,12760,Danny Ellis,32.00,32,1
67,0,01926,Steve Pate,32.00,32,1
67,0,20645,John Senden,32.00,32,1
67,0,02214,Kirk Triplett,32.00,32,1
