RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
52,0,23613,Rich Barcelo,10.42,677,65
53,0,21633,Steve Allan,10.41,1031,99
53,0,01457,Jay Haas,10.41,822,79
55,0,20157,Retief Goosen,10.40,572,55
56,0,25686,Jason Dufner,10.39,821,79
57,0,01226,Fred Couples,10.38,540,52
57,0,06575,Dudley Hart,10.38,602,58
57,0,01685,J.L. Lewis,10.38,1100,106
57,0,10213,Dicky Pride,10.38,654,63
61,0,07867,Woody Austin,10.37,975,94
61,0,12782,Tim Herron,10.37,861,83
61,0,08339,Spike McRoy,10.37,944,91
64,0,01677,Tom Lehman,10.36,684,66
64,0,01941,Tom Pernice Jr.,10.36,1026,99
66,0,23623,Bo Van Pelt,10.35,1076,104
67,0,06515,Shaun Micheel,10.34,941,91
67,0,23325,Vaughn Taylor,10.34,848,82
69,0,07223,Brian Bateman,10.33,826,80
69,0,26287,Roland Thatcher,10.33,682,66
71,0,24357,K.J. Choi,10.32,846,82
71,0,10860,Justin Leonard,10.32,877,85
73,0,01261,Jay Delsing,10.30,752,73
74,0,08835,Kris Cox,10.27,729,71
75,0,12645,Brent Geiberger,10.26,934,91
76,0,21959,Ted Purdy,10.24,1147,112
77,0,08537,J.P. Hayes,10.23,767,75
77,0,08075,Jerry Kelly,10.23,1115,109
77,0,21893,Brian Kortan,10.23,634,62
77,0,01724,Jeff Maggert,10.23,614,60
77,0,02246,Duffy Waldorf,10.23,747,73
82,0,24290,D.J. Brigman,10.22,777,76
82,0,20104,Ken Duke,10.22,889,87
82,0,01926,Steve Pate,10.22,705,69
85,0,06004,Stephen Ames,10.21,970,95
86,0,20472,Alex Cejka,10.20,714,70
86,0,02239,Scott Verplank,10.20,928,91
88,0,22621,Ben Curtis,10.19,530,52
88,0,20121,Todd Fischer,10.19,1039,102
88,0,01473,Todd Hamilton,10.19,897,88
88,0,10425,Jay Williamson,10.19,999,98
92,0,06251,Chris DiMarco,10.18,998,98
92,0,20378,Mathias Grönberg,10.18,886,87
92,0,02223,Bob Tway,10.18,865,85
95,0,12760,Danny Ellis,10.17,783,77
95,0,01361,Dan Forsman,10.17,783,77
95,0,23108,Matt Kuchar,10.17,844,83
95,0,20580,Andre Stolz,10.17,539,53
99,0,06595,Kevin Sutherland,10.16,823,81
99,0,02206,David Toms,10.16,752,74
101,0,01381,Fred Funk,10.15,974,96
101,0,24024,Zach Johnson,10.15,1086,107
101,0,10585,Scott McCarron,10.15,873,86
101,0,22405,Justin Rose,10.15,731,72
105,0,01132,Mark Brooks,10.13,709,70
105,0,01388,Robert Gamez,10.13,1043,103
105,0,08385,Omar Uresti,10.13,861,85
108,0,06332,Neal Lancaster,10.12,1042,103
109,0,20127,Chris Riley,10.11,748,74
110,0,21407,Arjun Atwal,10.10,838,83
111,0,21805,Harrison Frazar,10.09,827,82
111,0,01948,Tim Petrovic,10.09,1080,107
111,0,02010,Loren Roberts,10.09,797,79
114,0,06197,Michael Allen,10.08,857,85
114,0,07363,Craig Bowden,10.08,837,83
114,0,01249,John Daly,10.08,796,79
117,0,23338,David Gossett,10.07,574,57
117,0,01707,Steve Lowery,10.07,896,89
117,0,20572,Rod Pampling,10.07,947,94
117,0,07749,Brett Quigley,10.07,987,98
121,0,20029,Notah Begay III,10.06,674,67
121,0,23063,Scott Hend,10.06,795,79
123,0,01157,Tom Byrum,10.05,834,83
123,0,20850,Daniel Chopra,10.05,1065,106
123,0,01378,David Frost,10.05,784,78
126,0,12652,Cameron Beckman,10.04,964,96
126,0,08337,Mike Heinen,10.04,532,53
126,0,01920,Craig Parry,10.04,502,50
126,0,24361,Pat Perez,10.04,1004,100
126,0,10912,Craig Perks,10.04,723,72
131,0,01320,Bob Estes,10.03,712,71
132,0,06214,Guy Boros,10.02,641,64
133,0,07457,Steve Flesch,10.01,1051,105
134,0,01024,Billy Andrade,10.00,1040,104
134,0,06522,Ernie Els,10.00,580,58
134,0,10107,Deane Pappas,10.00,700,70
137,0,01938,David Peoples,9.99,799,80
137,0,02214,Kirk Triplett,9.99,839,84
137,0,08793,Tiger Woods,9.99,719,72
140,0,23135,Tim Clark,9.98,838,84
140,0,08931,Glen Day,9.98,988,99
142,0,01706,Davis Love III,9.97,748,75
142,0,22046,Geoff Ogilvy,9.97,867,87
144,0,01553,John Huston,9.96,558,56
145,0,26420,Richard Johnson,9.95,1015,102
145,0,01666,Bernhard Langer,9.95,547,55
145,0,02099,Scott Simpson,9.95,547,55
148,0,11032,Frank Lickliter II,9.94,855,86
149,0,12705,Cliff Kresge,9.93,864,87
149,0,25396,Kevin Na,9.93,953,96
151,0,20098,Stuart Appleby,9.92,774,78
152,0,06078,Esteban Toledo,9.91,892,90
153,0,06809,Bob Burns,9.90,851,86
153,0,01577,Lee Janzen,9.90,812,82
155,0,19881,Robert Damron,9.89,910,92
156,0,24502,Adam Scott,9.88,514,52
157,0,23320,Ryan Palmer,9.87,987,100
158,0,20433,Mark Hensby,9.86,917,93
158,0,22548,Patrick Sheehan,9.86,1095,111
160,0,12660,Jesper Parnevik,9.85,847,86
160,0,06527,Steve Stricker,9.85,768,78
162,0,20585,Niclas Fasth,9.83,590,60
162,0,20663,Brenden Pappas,9.83,1062,108
164,0,01761,Len Mattiace,9.81,736,75
164,0,06373,José María Olazábal,9.81,510,52
166,0,01810,Phil Mickelson,9.80,774,79
167,0,01042,Paul Azinger,9.79,734,75
167,0,01927,Dennis Paulson,9.79,695,71
169,0,24781,Hunter Mahan,9.78,919,94
170,0,20229,Stewart Cink,9.77,948,97
170,0,23621,Rory Sabbatini,9.77,840,86
172,0,22371,Aaron Baddeley,9.75,829,85
172,0,12680,Shigeki Maruyama,9.75,897,92
174,0,01619,Skip Kendall,9.74,964,99
175,0,23552,Hank Kuehne,9.71,864,89
175,0,10423,Mike Weir,9.71,709,73
177,0,19846,Brian Gay,9.68,910,94
177,0,01928,Corey Pavin,9.68,765,79
179,0,01161,Mark Calcavecchia,9.67,754,78
179,0,20593,Greg Chalmers,9.67,677,70
179,0,22913,John Rollins,9.67,822,85
182,0,12753,David Morland IV,9.66,705,73
183,0,01329,Brad Faxon,9.65,859,89
184,0,21731,Freddie Jacobson,9.64,771,80
184,0,25345,Carl Pettersson,9.64,935,97
186,0,23541,Ben Crane,9.62,885,92
187,0,19825,Darren Clarke,9.60,461,48
188,0,21949,Joe Ogilvie,9.56,975,102
189,0,12602,Dean Wilson,9.54,944,99
190,0,19972,José Coceres,9.53,610,64
190,0,01887,Mark O'Meara,9.53,553,58
192,0,24925,Jonathan Byrd,9.51,789,83
192,0,10201,Matt Gogel,9.51,799,84
194,0,01968,Nick Price,9.50,475,50
195,0,23497,Tag Ridings,9.48,474,50
196,0,06613,Tommy Tolles,9.42,631,67
