RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
1,0,19972,José Coceres,7.84,502,64
2,0,20593,Greg Chalmers,7.76,543,70
2,0,01329,Brad Faxon,7.76,691,89
4,0,10201,Matt Gogel,7.74,650,84
5,0,23497,Tag Ridings,7.72,386,50
6,0,23541,Ben Crane,7.70,708,92
6,0,19846,Brian Gay,7.70,724,94
8,0,20229,Stewart Cink,7.68,745,97
9,0,01887,Mark O'Meara,7.67,445,58
10,0,23552,Hank Kuehne,7.64,680,89
11,0,19825,Darren Clarke,7.63,366,48
11,0,12602,Dean Wilson,7.63,755,99
13,0,01968,Nick Price,7.62,381,50
14,0,21731,Freddie Jacobson,7.60,608,80
15,0,21949,Joe Ogilvie,7.59,774,102
15,0,25345,Carl Pettersson,7.59,736,97
17,0,06373,José María Olazábal,7.58,394,52
18,0,12680,Shigeki Maruyama,7.57,696,92
19,0,01042,Paul Azinger,7.55,566,75
19,0,24925,Jonathan Byrd,7.55,627,83
21,0,22371,Aaron Baddeley,7.53,640,85
22,0,08793,Tiger Woods,7.51,541,72
23,0,06527,Steve Stricker,7.50,585,78
24,0,22913,John Rollins,7.49,637,85
25,0,01761,Len Mattiace,7.47,560,75
26,0,06613,Tommy Tolles,7.46,500,67
27,0,10423,Mike Weir,7.44,543,73
28,0,12660,Jesper Parnevik,7.43,639,86
29,0,24502,Adam Scott,7.42,386,52
30,0,01928,Corey Pavin,7.41,585,79
31,0,01619,Skip Kendall,7.39,732,99
31,0,20663,Brenden Pappas,7.39,798,108
31,0,01927,Dennis Paulson,7.39,525,71
34,0,20433,Mark Hensby,7.37,685,93
34,0,22548,Patrick Sheehan,7.37,818,111
36,0,08931,Glen Day,7.35,728,99
36,0,02214,Kirk Triplett,7.35,617,84
38,0,24781,Hunter Mahan,7.34,690,94
38,0,12753,David Morland IV,7.34,536,73
40,0,22046,Geoff Ogilvy,7.32,637,87
41,0,20098,Stuart Appleby,7.31,570,78
41,0,06522,Ernie Els,7.31,424,58
41,0,01320,Bob Estes,7.31,519,71
41,0,26420,Richard Johnson,7.31,746,102
45,0,20850,Daniel Chopra,7.30,774,106
45,0,01810,Phil Mickelson,7.30,577,79
47,0,06197,Michael Allen,7.29,620,85
48,0,06809,Bob Burns,7.28,626,86
48,0,01157,Tom Byrum,7.28,604,83
48,0,01161,Mark Calcavecchia,7.28,568,78
51,0,02010,Loren Roberts,7.27,574,79
52,0,23135,Tim Clark,7.26,610,84
53,0,20585,Niclas Fasth,7.25,435,60
54,0,21407,Arjun Atwal,7.23,600,83
54,0,25396,Kevin Na,7.23,694,96
56,0,06078,Esteban Toledo,7.22,650,90
57,0,10107,Deane Pappas,7.21,505,70
57,0,23621,Rory Sabbatini,7.21,620,86
59,0,19881,Robert Damron,7.20,662,92
59,0,21805,Harrison Frazar,7.20,590,82
59,0,11032,Frank Lickliter II,7.20,619,86
59,0,20127,Chris Riley,7.20,533,74
63,0,01706,Davis Love III,7.19,539,75
63,0,20572,Rod Pampling,7.19,676,94
65,0,12760,Danny Ellis,7.18,553,77
65,0,24024,Zach Johnson,7.18,768,107
65,0,01920,Craig Parry,7.18,359,50
68,0,01024,Billy Andrade,7.16,745,104
68,0,20157,Retief Goosen,7.16,394,55
68,0,01473,Todd Hamilton,7.16,630,88
68,0,02239,Scott Verplank,7.16,652,91
72,0,20029,Notah Begay III,7.15,479,67
72,0,01666,Bernhard Langer,7.15,393,55
72,0,01938,David Peoples,7.15,572,80
72,0,01948,Tim Petrovic,7.15,765,107
76,0,12705,Cliff Kresge,7.14,621,87
76,0,06595,Kevin Sutherland,7.14,578,81
78,0,07457,Steve Flesch,7.12,748,105
78,0,08537,J.P. Hayes,7.12,534,75
78,0,10585,Scott McCarron,7.12,612,86
81,0,01707,Steve Lowery,7.11,633,89
82,0,01132,Mark Brooks,7.10,497,70
83,0,07223,Brian Bateman,7.09,567,80
83,0,01249,John Daly,7.09,560,79
83,0,02099,Scott Simpson,7.09,390,55
86,0,07363,Craig Bowden,7.08,588,83
86,0,06251,Chris DiMarco,7.08,694,98
88,0,08075,Jerry Kelly,7.07,771,109
88,0,02223,Bob Tway,7.07,601,85
90,0,20121,Todd Fischer,7.06,720,102
90,0,01388,Robert Gamez,7.06,727,103
90,0,23320,Ryan Palmer,7.06,706,100
90,0,07749,Brett Quigley,7.06,692,98
94,0,01381,Fred Funk,7.05,677,96
94,0,01577,Lee Janzen,7.05,578,82
96,0,12652,Cameron Beckman,7.04,676,96
96,0,10860,Justin Leonard,7.04,598,85
98,0,06004,Stephen Ames,7.03,668,95
98,0,12645,Brent Geiberger,7.03,640,91
