RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,29221,Webb Simpson,-.359
2,0,32448,James Hahn,-.320
3,1,40026,Daniel Berger,-.295
4,-1,22056,Cameron Percy,-.292
5,0,34098,Russell Henley,-.287
6,0,34360,Patrick Reed,-.283
7,1,45157,Cam Davis,-.269
8,-1,47959,Bryson DeChambeau,-.266
9,1,24138,Ian Poulter,-.250
10,1,32254,Xinjun Zhang,-.247
11,1,36801,Mark Hubbard,-.245
12,1,39997,Corey Conners,-.243
13,1,24024,Zach Johnson,-.237
14,18,46970,Jon Rahm,-.235
14,1,39324,J.J. Spaun,-.235
16,13,48081,Xander Schauffele,-.234
16,0,29484,Peter Uihlein,-.234
18,-1,26476,Chez Reavie,-.231
19,8,46046,Scottie Scheffler,-.227
19,-1,27214,Kevin Streelman,-.227
21,-1,29478,Kevin Kisner,-.226
22,-13,34363,Tyrrell Hatton,-.224
22,-1,53165,Doc Redman,-.224
24,-1,25349,Tim Wilkinson,-.223
25,-4,50525,Collin Morikawa,-.222
26,-1,33486,Roger Sloan,-.221
27,-1,25632,Jimmy Walker,-.220
28,-1,21209,Sergio Garcia,-.218
29,0,34046,Jordan Spieth,-.215
29,0,27095,Nick Watney,-.215
31,1,27644,Brian Harman,-.209
31,1,27129,Luke List,-.209
33,2,24924,Bill Haas,-.208
33,2,27936,Martin Laird,-.208
35,2,37189,Harold Varner III,-.207
36,1,25396,Kevin Na,-.206
36,3,56278,Matthew Wolff,-.206
38,3,19803,Ryan Armour,-.205
38,3,26596,Ryan Moore,-.205
38,3,30110,Kyle Stanley,-.205
41,4,28679,Fabián Gómez,-.200
41,4,49964,Aaron Wise,-.200
43,5,35450,Patrick Cantlay,-.199
44,5,49960,Sepp Straka,-.198
44,5,48119,Ben Taylor,-.198
46,5,34314,Sebastian Cappelen,-.196
46,-1,29725,Tony Finau,-.196
46,29,35506,Mackenzie Hughes,-.196
49,3,32102,Rickie Fowler,-.194
49,-5,33448,Justin Thomas,-.194
51,2,33419,Cameron Tringale,-.193
52,2,47504,Sam Burns,-.192
52,2,10809,Jim Furyk,-.192
54,4,47347,Adam Schenk,-.191
55,5,40058,Zac Blair,-.190
55,-1,34099,Harris English,-.190
55,5,30944,Jason Kokrak,-.190
58,0,35310,Lanto Griffin,-.189
58,11,28237,Rory McIlroy,-.189
60,-21,29420,Billy Horschel,-.188
60,2,29518,Brendan Steele,-.188
60,2,34431,Robert Streb,-.188
63,-1,48822,Sebastián Muñoz,-.186
63,2,49771,J.T. Poston,-.186
65,1,47993,Denny McCarthy,-.185
66,1,36689,Brooks Koepka,-.184
67,3,35449,Adam Long,-.182
68,3,27556,Ted Potter Jr.,-.181
68,3,32139,Danny Willett,-.181
70,-16,46717,Viktor Hovland,-.180
70,3,29926,Danny Lee,-.180
70,12,32839,Hideki Matsuyama,-.180
73,1,32333,Kevin Tway,-.178
74,1,34563,Chesson Hadley,-.177
74,1,26329,Louis Oosthuizen,-.177
76,2,26758,David Hearn,-.176
76,2,28252,Seamus Power,-.176
78,0,26851,Marc Leishman,-.175
78,3,01810,Phil Mickelson,-.175
80,-13,39971,Sungjae Im,-.172
81,3,19846,Brian Gay,-.169
82,4,27554,Scott Harrington,-.166
82,1,30927,Brendon Todd,-.166
84,3,40098,Matt Fitzpatrick,-.165
85,3,33399,Adam Hadwin,-.164
85,3,27974,Sung Kang,-.164
85,3,37275,Sam Ryder,-.164
85,3,25493,Nick Taylor,-.164
89,10,30925,Dustin Johnson,-.163
89,3,33410,Andrew Landry,-.163
89,3,27064,Jhonattan Vegas,-.163
92,2,32662,Michael Gligic,-.162
92,2,33122,Russell Knox,-.162
92,2,25804,Bubba Watson,-.162
95,2,27330,Josh Teater,-.161
96,2,12716,Charley Hoffman,-.160
97,2,25900,Lucas Glover,-.158
97,2,39546,Keith Mitchell,-.158
99,3,29974,Branden Grace,-.157
99,3,33597,Harry Higgs,-.157
99,3,33449,Zack Sucher,-.157
102,3,28089,Jason Day,-.154
102,3,37455,Si Woo Kim,-.154
102,3,39953,Chase Seiffert,-.154
105,19,52372,Cameron Champ,-.153
105,3,31323,Gary Woodland,-.153
107,3,46435,Austin Cook,-.151
107,3,35532,Tom Hoge,-.151
109,3,34021,Bud Cauley,-.150
109,3,35230,Nelson Ledesma,-.150
109,18,35891,Cameron Smith,-.150
112,2,23788,D.J. Trahan,-.149
113,2,51894,Vince Whaley,-.148
114,2,33204,Shane Lowry,-.147
114,2,30163,Henrik Norlander,-.147
116,2,31557,Jim Herman,-.145
116,2,39977,Max Homa,-.145
116,2,47128,Richy Werenski,-.145
119,2,33948,Byeong Hun An,-.144
119,2,33404,Chris Baker,-.144
119,2,27349,Alex Noren,-.144
122,3,30692,Scott Stallings,-.142
123,3,46402,Talor Gooch,-.141
124,3,32757,Patton Kizzire,-.140
124,3,28775,Nate Lashley,-.140
124,3,46441,Robby Shelton,-.140
127,4,35732,Wes Roach,-.138
127,4,24502,Adam Scott,-.138
129,4,25364,Paul Casey,-.137
130,4,29535,Brice Garnett,-.136
130,4,27649,Brandt Snedeker,-.136
132,4,56762,Will Gordon,-.135
132,4,32150,Michael Thompson,-.135
134,4,22371,Aaron Baddeley,-.134
135,5,25686,Jason Dufner,-.130
135,5,31646,Emiliano Grillo,-.130
135,5,33667,Carlos Ortiz,-.130
135,5,22405,Justin Rose,-.130
135,5,31560,Brian Stuard,-.130
140,-1,45486,Joaquin Niemann,-.129
141,4,29970,Dylan Frittelli,-.128
141,4,23325,Vaughn Taylor,-.128
143,4,21961,Charles Howell III,-.125
144,6,45526,Abraham Ancer,-.124
144,4,32366,Kevin Chappell,-.124
146,3,25818,Scott Piercy,-.123
147,4,26499,Rafa Cabrera Bello,-.120
147,4,20229,Stewart Cink,-.120
149,4,29908,C.T. Pan,-.118
150,4,36699,Patrick Rodgers,-.117
151,4,29268,Bronson Burgoon,-.114
152,4,40009,Dominic Bozzelli,-.110
152,4,26300,Matt Jones,-.110
152,4,32640,Troy Merritt,-.110
155,4,45609,Tyler Duncan,-.109
156,4,34256,Andrew Putnam,-.108
156,4,27963,Chris Stroud,-.108
156,4,35617,Martin Trainer,-.108
159,4,52375,Doug Ghim,-.107
159,4,27942,Rob Oppenheim,-.107
161,9,23320,Ryan Palmer,-.106
162,3,34076,Joel Dahmen,-.104
163,3,21407,Arjun Atwal,-.103
164,3,36871,Matthew NeSmith,-.099
165,3,48045,Michael Gellerman,-.098
165,3,48887,Matt Wallace,-.098
