RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,33448,Justin Thomas,-.150
2,1,31420,Anirban Lahiri,-.083
3,6,30925,Dustin Johnson,-.062
4,1,30163,Henrik Norlander,-.044
5,0,48081,Xander Schauffele,-.042
6,-1,29725,Tony Finau,-.041
7,-3,40026,Daniel Berger,-.030
8,2,46550,Brandon Hagy,-.024
9,-1,47959,Bryson DeChambeau,-.016
10,1,28420,Ryan Brehm,-.015
10,1,01810,Phil Mickelson,-.015
12,1,25804,Bubba Watson,-.010
13,1,29974,Branden Grace,E
13,1,12716,Charley Hoffman,E
13,1,33204,Shane Lowry,E
16,5,33419,Cameron Tringale,+.009
17,5,22371,Aaron Baddeley,+.012
17,5,31646,Emiliano Grillo,+.012
19,12,32839,Hideki Matsuyama,+.015
20,4,27064,Jhonattan Vegas,+.018
21,4,22405,Justin Rose,+.019
22,5,10809,Jim Furyk,+.021
23,5,34098,Russell Henley,+.022
24,5,30911,Tommy Fleetwood,+.023
24,5,36699,Patrick Rodgers,+.023
26,6,25364,Paul Casey,+.029
27,6,29970,Dylan Frittelli,+.032
28,6,28307,Matt Every,+.033
29,-15,34099,Harris English,+.035
29,6,27649,Brandt Snedeker,+.035
31,9,35310,Lanto Griffin,+.036
31,5,33667,Carlos Ortiz,+.036
31,5,37275,Sam Ryder,+.036
34,4,27129,Luke List,+.039
35,4,25349,Tim Wilkinson,+.040
36,38,34363,Tyrrell Hatton,+.045
37,4,34466,Peter Malnati,+.048
37,4,27214,Kevin Streelman,+.048
39,4,22056,Cameron Percy,+.049
39,4,24502,Adam Scott,+.049
41,4,20229,Stewart Cink,+.053
42,4,36689,Brooks Koepka,+.060
43,5,26300,Matt Jones,+.063
43,5,32757,Patton Kizzire,+.063
43,5,24361,Pat Perez,+.063
46,5,28679,Fabián Gómez,+.064
47,5,24024,Zach Johnson,+.066
48,5,27644,Brian Harman,+.067
48,5,46442,Maverick McNealy,+.067
50,5,33490,Bo Hoag,+.068
51,7,51766,Wyndham Clark,+.073
52,7,47504,Sam Burns,+.074
53,7,33122,Russell Knox,+.075
54,6,45486,Joaquin Niemann,+.077
55,-29,23320,Ryan Palmer,+.079
56,6,24138,Ian Poulter,+.080
57,6,32791,K.H. Lee,+.082
58,6,49298,Kramer Hickok,+.083
58,6,27095,Nick Watney,+.083
58,6,56278,Matthew Wolff,+.083
61,7,39977,Max Homa,+.084
61,7,34213,Grayson Murray,+.084
63,7,35450,Patrick Cantlay,+.085
63,7,32366,Kevin Chappell,+.085
63,7,25900,Lucas Glover,+.085
63,7,23108,Matt Kuchar,+.085
67,8,29518,Brendan Steele,+.088
68,8,30692,Scott Stallings,+.089
69,8,33486,Roger Sloan,+.093
70,32,35891,Cameron Smith,+.094
71,7,27936,Martin Laird,+.097
71,7,36871,Matthew NeSmith,+.097
71,7,26329,Louis Oosthuizen,+.097
74,7,23325,Vaughn Taylor,+.098
75,7,27349,Alex Noren,+.100
76,-19,28237,Rory McIlroy,+.103
76,7,32333,Kevin Tway,+.103
78,6,37455,Si Woo Kim,+.104
79,6,33597,Harry Higgs,+.105
79,6,47993,Denny McCarthy,+.105
81,6,33399,Adam Hadwin,+.106
81,6,27974,Sung Kang,+.106
81,-17,48822,Sebastián Muñoz,+.106
84,5,26476,Chez Reavie,+.107
85,5,52375,Doug Ghim,+.108
86,21,25396,Kevin Na,+.111
87,4,33410,Andrew Landry,+.113
87,12,46046,Scottie Scheffler,+.113
89,3,34076,Joel Dahmen,+.114
89,3,32448,James Hahn,+.114
91,3,49771,J.T. Poston,+.116
91,3,27556,Ted Potter Jr.,+.116
91,3,33449,Zack Sucher,+.116
94,3,33120,Mark Anderson,+.117
94,3,34314,Sebastian Cappelen,+.117
96,4,34255,Joseph Bramlett,+.119
96,-40,29478,Kevin Kisner,+.119
98,3,34021,Bud Cauley,+.120
99,3,46441,Robby Shelton,+.121
100,4,36801,Mark Hubbard,+.122
100,4,30110,Kyle Stanley,+.122
102,4,34046,Jordan Spieth,+.123
103,4,29479,Scott Brown,+.125
103,4,29926,Danny Lee,+.125
103,4,23788,D.J. Trahan,+.125
106,5,40009,Dominic Bozzelli,+.127
107,5,35532,Tom Hoge,+.128
108,5,35449,Adam Long,+.130
109,6,40058,Zac Blair,+.137
110,6,24924,Bill Haas,+.139
110,6,33413,Ben Martin,+.139
110,6,35732,Wes Roach,+.139
113,6,32618,Rhein Gibson,+.140
113,43,46717,Viktor Hovland,+.140
113,6,48119,Ben Taylor,+.140
116,6,34563,Chesson Hadley,+.141
116,6,28775,Nate Lashley,+.141
116,6,23621,Rory Sabbatini,+.141
119,6,39997,Corey Conners,+.142
120,6,29535,Brice Garnett,+.143
120,6,30944,Jason Kokrak,+.143
120,6,25818,Scott Piercy,+.143
120,6,34256,Andrew Putnam,+.143
120,6,47347,Adam Schenk,+.143
125,28,39971,Sungjae Im,+.144
126,0,29221,Webb Simpson,+.145
127,6,19846,Brian Gay,+.146
128,6,46435,Austin Cook,+.147
128,16,35506,Mackenzie Hughes,+.147
128,6,40042,Tyler McCumber,+.147
131,36,46970,Jon Rahm,+.149
131,5,31560,Brian Stuard,+.149
133,-1,50525,Collin Morikawa,+.150
133,13,34360,Patrick Reed,+.150
135,2,26499,Rafa Cabrera Bello,+.152
136,2,21407,Arjun Atwal,+.154
136,2,35658,Kris Ventura,+.154
138,2,26758,David Hearn,+.155
138,2,49964,Aaron Wise,+.155
140,2,33948,Byeong Hun An,+.156
141,2,32254,Xinjun Zhang,+.157
142,2,25686,Jason Dufner,+.158
143,3,49960,Sepp Straka,+.161
144,4,29268,Bronson Burgoon,+.162
145,5,26596,Ryan Moore,+.163
146,5,45609,Tyler Duncan,+.164
146,5,27963,Chris Stroud,+.164
148,5,27942,Rob Oppenheim,+.165
149,10,45526,Abraham Ancer,+.167
