RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 3 AVG,TOTAL PAR
170,0,23320,Ryan Palmer,+34,3.13,7.68
170,0,27963,Chris Stroud,+34,3.12,8.67
170,0,25804,Bubba Watson,+34,3.11,9.45
177,0,29461,Jamie Lovemark,+35,3.10,10.68
177,0,32640,Troy Merritt,+35,3.10,10.29
177,0,39546,Keith Mitchell,+35,3.09,11.67
180,0,30978,Kiradech Aphibarnrat,+36,3.20,5.40
180,0,25900,Lucas Glover,+36,3.15,7.44
180,0,39954,Cody Gribble,+36,3.14,7.83
180,0,35879,Kelly Kraft,+36,3.10,11.13
184,0,39975,Michael Kim,+37,3.13,8.34
185,0,12510,Chad Campbell,+38,3.12,9.60
186,0,36799,Stephan Jaeger,+39,3.13,9.15
187,0,25834,Daniel Summerhays,+40,3.22,5.43
188,0,47128,Richy Werenski,+41,3.11,11.13
189,0,27556,Ted Potter Jr.,+43,3.12,10.53
190,0,25686,Jason Dufner,+44,3.18,7.50
190,0,27141,J.B. Holmes,+44,3.14,9.15
192,0,31323,Gary Woodland,+46,3.13,10.89
193,0,34264,Hudson Swafford,+47,3.18,7.98
