RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 4 AVG,TOTAL PAR
1,0,30925,Dustin Johnson,-58,3.93,32.68
2,0,22405,Justin Rose,-48,3.93,28.72
3,0,33448,Justin Thomas,-46,3.95,36.72
4,0,29221,Webb Simpson,-38,3.96,41.44
5,0,32102,Rickie Fowler,-27,3.97,33.28
6,0,34046,Jordan Spieth,-26,3.97,33.88
7,0,08793,Tiger Woods,-25,3.97,30.16
8,0,46970,Jon Rahm,-20,3.97,29.08
9,0,24024,Zach Johnson,-19,3.98,38.32
10,0,26596,Ryan Moore,-17,3.98,34.24
11,0,28089,Jason Day,-16,3.98,29.80
11,0,29725,Tony Finau,-16,3.99,43.04
11,0,32839,Hideki Matsuyama,-16,3.98,31.76
11,0,21528,Henrik Stenson,-16,3.97,24.72
11,0,27214,Kevin Streelman,-16,3.98,39.48
16,0,30926,Chris Kirk,-15,3.99,45.56
17,0,34076,Joel Dahmen,-12,3.99,37.08
17,0,47959,Bryson DeChambeau,-12,3.99,41.12
19,0,26476,Chez Reavie,-11,3.99,37.24
20,0,36689,Brooks Koepka,-9,3.99,28.48
20,0,23108,Matt Kuchar,-9,3.99,34.52
20,0,28237,Rory McIlroy,-9,3.99,27.32
23,0,30911,Tommy Fleetwood,-6,3.99,29.52
24,0,24781,Hunter Mahan,-5,3.99,26.52
24,0,25396,Kevin Na,-5,3.99,38.04
24,0,26951,Johnson Wagner,-5,3.99,29.56
27,0,34256,Andrew Putnam,-4,4.00,38.68
27,0,30110,Kyle Stanley,-4,4.00,38.96
27,0,49964,Aaron Wise,-4,4.00,38.36
30,0,34363,Tyrrell Hatton,-2,4.00,24.24
31,0,34360,Patrick Reed,-1,4.00,37.32
31,0,39324,J.J. Spaun,-1,4.00,35.04
33,0,26499,Rafa Cabrera Bello,+2,4.00,31.00
33,0,35450,Patrick Cantlay,+2,4.00,35.64
33,0,20229,Stewart Cink,+2,4.00,38.20
33,0,33399,Adam Hadwin,+2,4.00,38.64
33,0,25804,Bubba Watson,+2,4.00,34.92
38,0,29420,Billy Horschel,+3,4.00,35.84
38,0,29908,C.T. Pan,+3,4.00,43.16
40,0,01810,Phil Mickelson,+4,4.00,38.28
40,0,27649,Brandt Snedeker,+4,4.00,36.20
42,0,45526,Abraham Ancer,+6,4.01,41.76
43,0,46435,Austin Cook,+7,4.01,47.16
43,0,49771,J.T. Poston,+7,4.01,30.84
45,0,31560,Brian Stuard,+8,4.01,41.92
46,0,19846,Brian Gay,+9,4.01,44.44
46,0,26300,Matt Jones,+9,4.01,27.16
46,0,34466,Peter Malnati,+9,4.01,36.04
46,0,25198,Francesco Molinari,+9,4.01,31.36
50,0,26851,Marc Leishman,+10,4.01,40.00
50,0,22056,Cameron Percy,+10,4.02,21.72
50,0,25818,Scott Piercy,+10,4.01,35.12
53,0,31646,Emiliano Grillo,+11,4.01,40.40
53,0,23621,Rory Sabbatini,+11,4.01,38.40
55,0,21961,Charles Howell III,+12,4.01,43.60
55,0,32640,Troy Merritt,+12,4.01,36.60
55,0,27095,Nick Watney,+12,4.01,38.84
58,0,23541,Ben Crane,+14,4.02,25.40
58,0,27349,Alex Noren,+14,4.02,26.72
60,0,27644,Brian Harman,+15,4.01,40.32
60,0,27141,J.B. Holmes,+15,4.02,32.12
62,0,19803,Ryan Armour,+16,4.01,47.00
62,0,35545,Blayne Barber,+16,4.02,29.60
62,0,35461,Beau Hossler,+16,4.01,45.16
62,0,33122,Russell Knox,+16,4.02,39.32
62,0,29461,Jamie Lovemark,+16,4.02,37.84
62,0,37275,Sam Ryder,+16,4.02,34.44
62,0,35891,Cameron Smith,+16,4.02,34.40
62,0,31323,Gary Woodland,+16,4.02,40.36
70,0,40009,Dominic Bozzelli,+17,4.02,28.52
70,0,30944,Jason Kokrak,+17,4.02,43.08
72,0,34563,Chesson Hadley,+18,4.02,42.96
