RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
1,0,49964,Aaron Wise,8,52
2,0,27556,Ted Potter Jr.,7,41
3,0,19803,Ryan Armour,6,50
3,0,34563,Chesson Hadley,6,40
3,0,35532,Tom Hoge,6,57
3,0,36689,Brooks Koepka,6,33
7,0,45526,Abraham Ancer,5,39
7,0,39997,Corey Conners,5,51
7,0,46402,Talor Gooch,5,30
7,0,23353,J.J. Henry,5,34
7,0,32757,Patton Kizzire,5,41
7,0,37275,Sam Ryder,5,48
7,0,32333,Kevin Tway,5,36
14,0,29535,Brice Garnett,4,42
14,0,39954,Cody Gribble,4,22
14,0,27644,Brian Harman,4,46
14,0,34098,Russell Henley,4,27
14,0,50526,Tom Lovelady,4,43
14,0,32839,Hideki Matsuyama,4,35
14,0,29908,C.T. Pan,4,36
14,0,24361,Pat Perez,4,23
14,0,26476,Chez Reavie,4,27
14,0,29221,Webb Simpson,4,26
14,0,27649,Brandt Snedeker,4,32
14,0,34046,Jordan Spieth,4,39
14,0,25493,Nick Taylor,4,51
14,0,33448,Justin Thomas,4,32
14,0,28132,Tyrone Van Aswegen,4,37
14,0,25804,Bubba Watson,4,28
30,0,30978,Kiradech Aphibarnrat,3,16
30,0,40026,Daniel Berger,3,33
30,0,12510,Chad Campbell,3,43
30,0,35450,Patrick Cantlay,3,39
30,0,46435,Austin Cook,3,44
30,0,47959,Bryson DeChambeau,3,47
30,0,37338,Zecheng Dou,3,29
30,0,28307,Matt Every,3,36
30,0,28500,Martin Flores,3,44
30,0,10809,Jim Furyk,3,19
30,0,24358,Robert Garrigus,3,52
30,0,35310,Lanto Griffin,3,37
30,0,24924,Bill Haas,3,27
30,0,27141,J.B. Holmes,3,34
30,0,36799,Stephan Jaeger,3,30
30,0,24024,Zach Johnson,3,27
30,0,39975,Michael Kim,3,25
30,0,37454,Whee Kim,3,36
30,0,33122,Russell Knox,3,44
30,0,30944,Jason Kokrak,3,50
30,0,31420,Anirban Lahiri,3,37
30,0,27936,Martin Laird,3,37
30,0,33410,Andrew Landry,3,27
30,0,29926,Danny Lee,3,30
30,0,27129,Luke List,3,48
30,0,31202,William McGirt,3,33
30,0,39546,Keith Mitchell,3,62
30,0,25198,Francesco Molinari,3,28
30,0,34213,Grayson Murray,3,45
30,0,20572,Rod Pampling,3,26
30,0,49771,J.T. Poston,3,27
30,0,24138,Ian Poulter,3,19
30,0,29223,Sam Saunders,3,27
30,0,48081,Xander Schauffele,3,34
30,0,47347,Adam Schenk,3,37
30,0,39324,J.J. Spaun,3,37
30,0,33418,Shawn Stefani,3,33
30,0,22582,Kyle Thompson,3,26
30,0,27095,Nick Watney,3,28
30,0,47128,Richy Werenski,3,39
30,0,31323,Gary Woodland,3,42
30,0,08793,Tiger Woods,3,27
72,0,47125,Matt Atkins,2,26
72,0,35545,Blayne Barber,2,35
72,0,24846,Ricky Barnes,2,18
72,0,40058,Zac Blair,2,18
72,0,27958,Ryan Blaum,2,46
72,0,40009,Dominic Bozzelli,2,28
72,0,29479,Scott Brown,2,31
72,0,24925,Jonathan Byrd,2,22
72,0,20229,Stewart Cink,2,33
72,0,34076,Joel Dahmen,2,45
72,0,35376,Roberto Díaz,2,31
72,0,25686,Jason Dufner,2,42
72,0,34099,Harris English,2,30
72,0,29974,Branden Grace,2,22
72,0,32448,James Hahn,2,39
72,0,35421,Brandon Harkins,2,46
72,0,12716,Charley Hoffman,2,35
72,0,34174,John Huh,2,37
72,0,37455,Si Woo Kim,2,29
72,0,32816,Satoshi Kodaira,2,39
72,0,35879,Kelly Kraft,2,33
72,0,23108,Matt Kuchar,2,31
72,0,26851,Marc Leishman,2,39
72,0,34409,David Lingmerth,2,32
72,0,29461,Jamie Lovemark,2,35
72,0,33204,Shane Lowry,2,33
72,0,26596,Ryan Moore,2,26
72,0,46601,Trey Mullinax,2,29
72,0,25396,Kevin Na,2,34
72,0,27942,Rob Oppenheim,2,33
72,0,22056,Cameron Percy,2,15
72,0,34256,Andrew Putnam,2,38
72,0,46970,Jon Rahm,2,35
72,0,34358,Jonathan Randolph,2,33
72,0,36699,Patrick Rodgers,2,32
72,0,23621,Rory Sabbatini,2,44
72,0,30692,Scott Stallings,2,36
72,0,29485,Brett Stegmaier,2,23
72,0,21528,Henrik Stenson,2,19
72,0,27963,Chris Stroud,2,29
72,0,31560,Brian Stuard,2,33
72,0,34264,Hudson Swafford,2,41
72,0,23325,Vaughn Taylor,2,48
72,0,32150,Michael Thompson,2,28
72,0,29484,Peter Uihlein,2,44
72,0,37189,Harold Varner III,2,37
72,0,27064,Jhonattan Vegas,2,40
72,0,26951,Johnson Wagner,2,19
72,0,25892,Steve Wheatcroft,2,19
72,0,35544,Andrew Yun,2,23
122,0,33948,Byeong Hun An,1,38
122,0,33141,Keegan Bradley,1,39
122,0,29268,Bronson Burgoon,1,26
122,0,26499,Rafa Cabrera Bello,1,23
122,0,25364,Paul Casey,1,18
122,0,20472,Alex Cejka,1,26
122,0,23541,Ben Crane,1,17
122,0,45609,Tyler Duncan,1,56
122,0,19846,Brian Gay,1,37
122,0,25900,Lucas Glover,1,32
122,0,28679,Fabián Gómez,1,30
122,0,20157,Retief Goosen,1,22
122,0,31646,Emiliano Grillo,1,31
122,0,33399,Adam Hadwin,1,35
122,0,34363,Tyrrell Hatton,1,20
122,0,29420,Billy Horschel,1,35
122,0,35461,Beau Hossler,1,38
122,0,21961,Charles Howell III,1,28
122,0,30925,Dustin Johnson,1,24
122,0,27974,Sung Kang,1,32
122,0,30926,Chris Kirk,1,39
122,0,28775,Nate Lashley,1,18
122,0,37278,Nicholas Lindheim,1,32
122,0,24781,Hunter Mahan,1,21
122,0,34466,Peter Malnati,1,24
122,0,47993,Denny McCarthy,1,20
122,0,25572,Graeme McDowell,1,29
122,0,28237,Rory McIlroy,1,19
122,0,32640,Troy Merritt,1,33
122,0,01810,Phil Mickelson,1,34
122,0,24140,Sean O'Hair,1,28
122,0,25818,Scott Piercy,1,50
122,0,32876,Martin Piller,1,38
122,0,25240,D.A. Points,1,27
122,0,28252,Seamus Power,1,31
122,0,22405,Justin Rose,1,27
122,0,46501,Ollie Schniederjans,1,35
122,0,24502,Adam Scott,1,42
122,0,35891,Cameron Smith,1,24
122,0,30110,Kyle Stanley,1,27
122,0,29518,Brendan Steele,1,35
122,0,25834,Daniel Summerhays,1,11
122,0,47287,Ethan Tracy,1,38
122,0,32254,Xinjun Zhang,1,48
