RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,45526,Abraham Ancer,.00,0,172,100.00
1,0,30978,Kiradech Aphibarnrat,.00,0,52,100.00
1,0,47125,Matt Atkins,.00,0,69,100.00
1,0,22371,Aaron Baddeley,.00,0,149,100.00
1,0,35545,Blayne Barber,.00,0,116,100.00
1,0,40026,Daniel Berger,.00,0,132,100.00
1,0,40009,Dominic Bozzelli,.00,0,118,100.00
1,0,29268,Bronson Burgoon,.00,0,100,100.00
1,0,24925,Jonathan Byrd,.00,0,98,100.00
1,0,25364,Paul Casey,.00,0,99,100.00
1,0,28089,Jason Day,.00,0,80,100.00
1,0,31416,Derek Fathauer,.00,0,109,100.00
1,0,28500,Martin Flores,.00,0,130,100.00
1,0,10809,Jim Furyk,.00,0,87,100.00
1,0,19846,Brian Gay,.00,0,183,100.00
1,0,29974,Branden Grace,.00,0,88,100.00
1,0,34363,Tyrrell Hatton,.00,0,67,100.00
1,0,23353,J.J. Henry,.00,0,117,100.00
1,0,21961,Charles Howell III,.00,0,140,100.00
1,0,32757,Patton Kizzire,.00,0,155,100.00
1,0,36689,Brooks Koepka,.00,0,90,100.00
1,0,28775,Nate Lashley,.00,0,74,100.00
1,0,24781,Hunter Mahan,.00,0,100,100.00
1,0,34466,Peter Malnati,.00,0,147,100.00
1,0,32839,Hideki Matsuyama,.00,0,101,100.00
1,0,25198,Francesco Molinari,.00,0,133,100.00
1,0,22056,Cameron Percy,.00,0,85,100.00
1,0,34360,Patrick Reed,.00,0,115,100.00
1,0,36699,Patrick Rodgers,.00,0,148,100.00
1,0,22405,Justin Rose,.00,0,105,100.00
1,0,39328,Conrad Shindler,.00,0,94,100.00
1,0,29221,Webb Simpson,.00,0,157,100.00
1,0,29485,Brett Stegmaier,.00,0,86,100.00
1,0,31560,Brian Stuard,.00,0,167,100.00
1,0,25834,Daniel Summerhays,.00,0,74,100.00
1,0,27064,Jhonattan Vegas,.00,0,112,100.00
37,0,29908,C.T. Pan,.55,1,182,99.45
37,0,27214,Kevin Streelman,.55,1,183,99.45
39,0,28132,Tyrone Van Aswegen,.56,1,178,99.44
40,0,29479,Scott Brown,.58,1,171,99.42
40,0,34563,Chesson Hadley,.58,1,173,99.42
42,0,35461,Beau Hossler,.59,1,169,99.41
43,0,34174,John Huh,.60,1,166,99.40
43,0,32333,Kevin Tway,.60,1,166,99.40
45,0,27095,Nick Watney,.63,1,159,99.37
46,0,34256,Andrew Putnam,.65,1,154,99.35
47,0,47959,Bryson DeChambeau,.66,1,152,99.34
47,0,24024,Zach Johnson,.66,1,152,99.34
49,0,29420,Billy Horschel,.67,1,149,99.33
50,0,35450,Patrick Cantlay,.69,1,145,99.31
51,0,35879,Kelly Kraft,.70,1,142,99.30
51,0,23621,Rory Sabbatini,.70,1,142,99.30
51,0,25804,Bubba Watson,.70,1,143,99.30
54,0,27644,Brian Harman,.71,1,141,99.29
55,0,32102,Rickie Fowler,.73,1,137,99.27
56,0,46601,Trey Mullinax,.75,1,134,99.25
56,0,48081,Xander Schauffele,.75,1,133,99.25
56,0,47128,Richy Werenski,.75,1,134,99.25
59,0,35891,Cameron Smith,.77,1,130,99.23
60,0,29725,Tony Finau,.78,1,129,99.22
60,0,36799,Stephan Jaeger,.78,1,129,99.22
60,0,32640,Troy Merritt,.78,1,129,99.22
63,0,35506,Mackenzie Hughes,.79,1,126,99.21
63,0,27936,Martin Laird,.79,1,127,99.21
63,0,29926,Danny Lee,.79,1,127,99.21
66,0,20472,Alex Cejka,.82,1,122,99.18
67,0,35310,Lanto Griffin,.83,1,120,99.17
67,0,24502,Adam Scott,.83,1,120,99.17
69,0,34264,Hudson Swafford,.84,1,119,99.16
70,0,33399,Adam Hadwin,.85,1,118,99.15
70,0,37278,Nicholas Lindheim,.85,1,118,99.15
70,0,49771,J.T. Poston,.85,1,117,99.15
73,0,46402,Talor Gooch,.87,1,115,99.13
74,0,33418,Shawn Stefani,.88,1,114,99.12
75,0,24138,Ian Poulter,.92,1,109,99.08
76,0,24924,Bill Haas,.95,1,105,99.05
77,0,34213,Grayson Murray,.97,1,103,99.03
78,0,48084,Wesley Bryan,.98,1,102,99.02
78,0,34358,Jonathan Randolph,.98,1,102,99.02
80,0,35376,Roberto Díaz,.99,1,101,99.01
81,0,39975,Michael Kim,1.00,1,100,99.00
82,0,24361,Pat Perez,1.02,1,98,98.98
83,0,26499,Rafa Cabrera Bello,1.03,1,97,98.97
83,0,25892,Steve Wheatcroft,1.03,1,97,98.97
85,0,33204,Shane Lowry,1.10,1,91,98.90
85,0,20572,Rod Pampling,1.10,1,91,98.90
87,0,28237,Rory McIlroy,1.11,1,90,98.89
88,0,27895,Jonas Blixt,1.14,1,88,98.86
89,0,25572,Graeme McDowell,1.16,1,86,98.84
89,0,26951,Johnson Wagner,1.16,1,86,98.84
91,0,24846,Ricky Barnes,1.19,1,84,98.81
91,0,34021,Bud Cauley,1.19,1,84,98.81
93,0,40058,Zac Blair,1.22,1,82,98.78
93,0,26329,Louis Oosthuizen,1.22,1,82,98.78
95,0,30692,Scott Stallings,1.24,2,161,98.76
96,0,33122,Russell Knox,1.25,2,160,98.75
97,0,33410,Andrew Landry,1.27,2,158,98.73
98,0,39327,Ben Silverman,1.30,2,154,98.70
99,0,37275,Sam Ryder,1.33,2,150,98.67
100,0,37455,Si Woo Kim,1.34,2,149,98.66
100,0,23108,Matt Kuchar,1.34,2,149,98.66
102,0,24358,Robert Garrigus,1.35,2,148,98.65
102,0,37189,Harold Varner III,1.35,2,148,98.65
104,0,29535,Brice Garnett,1.37,2,146,98.63
105,0,29478,Kevin Kisner,1.40,2,143,98.60
106,0,37338,Zecheng Dou,1.43,1,70,98.57
106,0,31202,William McGirt,1.43,2,140,98.57
108,0,31420,Anirban Lahiri,1.44,2,139,98.56
109,0,34076,Joel Dahmen,1.45,2,138,98.55
109,0,25493,Nick Taylor,1.45,2,138,98.55
111,0,34099,Harris English,1.46,2,137,98.54
112,0,27649,Brandt Snedeker,1.47,2,136,98.53
