RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS,RELATIVE TO PAR
36,0,25349,Tim Wilkinson,65.41,416,636,-0.11
37,0,27936,Martin Laird,65.40,654,1000,-0.18
38,0,19846,Brian Gay,65.35,628,961,-0.17
38,0,25240,D.A. Points,65.35,530,811,-0.09
40,0,25900,Lucas Glover,65.13,779,1196,-0.21
41,0,39324,J.J. Spaun,64.93,648,998,-0.11
42,0,27963,Chris Stroud,64.82,433,668,-0.15
43,0,29476,Kyle Reifers,64.81,665,1026,-0.14
44,0,29223,Sam Saunders,64.78,550,849,-0.14
45,0,46732,Rick Lamb,64.65,342,529,-0.13
46,0,34098,Russell Henley,64.55,772,1196,-0.21
47,0,25686,Jason Dufner,64.28,646,1005,-0.19
48,0,27649,Brandt Snedeker,64.19,380,592,-0.14
49,0,29908,C.T. Pan,64.12,679,1059,-0.11
50,0,25364,Paul Casey,64.11,636,992,-0.20
51,0,34358,Jonathan Randolph,63.80,453,710,-0.09
52,0,23621,Rory Sabbatini,63.72,469,736,-0.17
53,0,27436,Graham DeLaet,63.65,627,985,-0.18
54,0,34409,David Lingmerth,63.60,608,956,-0.13
55,0,29479,Scott Brown,63.57,691,1087,-0.12
56,0,33413,Ben Martin,63.51,616,970,-0.16
56,0,26951,Johnson Wagner,63.51,503,792,-0.14
58,0,29518,Brendan Steele,63.41,629,992,-0.23
59,0,32448,James Hahn,63.31,716,1131,-0.14
60,0,34174,John Huh,63.23,669,1058,-0.14
61,0,33399,Adam Hadwin,63.22,691,1093,-0.16
62,0,34466,Peter Malnati,63.18,640,1013,-0.12
63,0,25834,Daniel Summerhays,62.99,720,1143,-0.13
64,0,24781,Hunter Mahan,62.96,515,818,-0.14
65,0,25396,Kevin Na,62.85,577,918,-0.19
66,0,21209,Sergio Garcia,62.66,401,640,-0.17
67,0,26329,Louis Oosthuizen,62.64,446,712,-0.20
68,0,29926,Danny Lee,62.42,656,1051,-0.16
69,0,24507,Jason Bohn,62.41,538,862,-0.07
70,0,27644,Brian Harman,62.37,746,1196,-0.19
70,0,22046,Geoff Ogilvy,62.37,580,930,-0.10
72,0,24361,Pat Perez,62.35,636,1020,-0.19
73,0,24138,Ian Poulter,62.07,473,762,-0.20
74,0,28679,Fabián Gómez,62.04,443,714,-0.15
75,0,30926,Chris Kirk,61.77,601,973,-0.15
76,0,30191,Julián Etulain,61.60,438,711,-0.11
77,0,29485,Brett Stegmaier,61.55,493,801,-0.07
78,0,23353,J.J. Henry,61.48,640,1041,-0.14
78,0,24140,Sean O'Hair,61.48,597,971,-0.16
80,0,25804,Bubba Watson,61.47,453,737,-0.18
81,0,34021,Bud Cauley,61.38,693,1129,-0.18
82,0,28093,Miguel Angel Carballo,61.31,366,597,-0.10
83,0,35545,Blayne Barber,61.22,570,931,-0.16
83,0,35450,Patrick Cantlay,61.22,390,637,-0.16
83,0,34046,Jordan Spieth,61.22,581,949,-0.27
86,0,26499,Rafa Cabrera Bello,61.21,393,642,-0.10
87,0,25493,Nick Taylor,61.20,705,1152,-0.15
88,0,24924,Bill Haas,60.82,607,998,-0.16
89,0,24358,Robert Garrigus,60.80,501,824,-0.18
90,0,31323,Gary Woodland,60.79,572,941,-0.21
91,0,32640,Troy Merritt,60.70,590,972,-0.15
92,0,29420,Billy Horschel,60.58,673,1111,-0.14
93,0,36801,Mark Hubbard,60.57,510,842,-0.15
94,0,40026,Daniel Berger,60.33,581,963,-0.20
95,0,29222,Billy Hurley III,60.31,579,960,-0.17
95,0,39975,Michael Kim,60.31,702,1164,-0.19
95,0,28132,Tyrone Van Aswegen,60.31,670,1111,-0.14
98,0,48081,Xander Schauffele,60.23,621,1031,-0.21
99,0,20572,Rod Pampling,60.11,553,920,-0.10
100,0,34264,Hudson Swafford,60.10,631,1050,-0.16
101,0,33461,Morgan Hoffmann,60.09,682,1135,-0.17
102,0,46443,Brian Campbell,60.07,343,571,-0.13
103,0,27958,Ryan Blaum,60.05,684,1139,-0.18
104,0,30944,Jason Kokrak,60.03,688,1146,-0.14
105,0,25720,Chad Collins,59.97,448,747,-0.16
106,0,22405,Justin Rose,59.92,441,736,-0.20
107,0,33948,Byeong Hun An,59.90,472,788,-0.17
108,0,29974,Branden Grace,59.88,391,653,-0.13
109,0,47959,Bryson DeChambeau,59.82,600,1003,-0.18
110,0,27895,Jonas Blixt,59.66,485,813,-0.16
110,0,35879,Kelly Kraft,59.66,534,895,-0.12
112,0,35506,Mackenzie Hughes,59.64,798,1338,-0.17
113,0,20593,Greg Chalmers,59.62,564,946,-0.12
114,0,46970,Jon Rahm,59.43,545,917,-0.20
114,0,37189,Harold Varner III,59.43,706,1188,-0.16
116,0,33418,Shawn Stefani,59.28,495,835,-0.20
117,0,32150,Michael Thompson,59.25,362,611,-0.13
118,0,12716,Charley Hoffman,59.12,765,1294,-0.23
119,0,35110,Brett Drewitt,59.06,352,596,-0.11
120,0,48084,Wesley Bryan,58.98,627,1063,-0.15
121,0,22056,Cameron Percy,58.95,451,765,-0.17
122,0,32366,Kevin Chappell,58.88,587,997,-0.20
123,0,32839,Hideki Matsuyama,58.79,485,825,-0.26
124,0,34360,Patrick Reed,58.77,687,1169,-0.18
125,0,06522,Ernie Els,58.71,300,511,-0.11
126,0,29725,Tony Finau,58.67,741,1263,-0.22
127,0,31420,Anirban Lahiri,58.61,480,819,-0.18
128,0,30925,Dustin Johnson,58.56,479,818,-0.26
129,0,33120,Mark Anderson,58.29,341,585,-0.13
130,0,26851,Marc Leishman,58.28,591,1014,-0.25
131,0,25632,Jimmy Walker,57.89,400,691,-0.21
132,0,23983,Luke Donald,57.87,342,591,-0.18
133,0,34431,Robert Streb,57.84,671,1160,-0.15
134,0,27974,Sung Kang,57.82,658,1138,-0.20
135,0,25818,Scott Piercy,57.71,393,681,-0.19
136,0,20157,Retief Goosen,57.65,324,562,-0.15
137,0,29461,Jamie Lovemark,57.61,636,1104,-0.21
138,0,49771,J.T. Poston,57.57,582,1011,-0.19
139,0,36689,Brooks Koepka,57.55,530,921,-0.24
140,0,23497,Tag Ridings,57.33,399,696,-0.16
141,0,37455,Si Woo Kim,57.19,477,834,-0.16
142,0,23320,Ryan Palmer,57.16,387,677,-0.13
143,0,27064,Jhonattan Vegas,56.81,563,991,-0.17
144,0,35891,Cameron Smith,56.66,557,983,-0.22
145,0,30692,Scott Stallings,56.60,532,940,-0.20
145,0,33419,Cameron Tringale,56.60,506,894,-0.14
147,0,40009,Dominic Bozzelli,56.56,427,755,-0.13
148,0,35532,Tom Hoge,56.42,303,537,-0.12
149,0,34213,Grayson Murray,56.27,664,1180,-0.21
150,0,26300,Matt Jones,56.07,397,708,-0.19
151,0,33448,Justin Thomas,56.03,502,896,-0.28
152,0,27129,Luke List,55.95,663,1185,-0.18
153,0,28237,Rory McIlroy,55.91,279,499,-0.19
154,0,24502,Adam Scott,55.90,322,576,-0.16
155,0,23800,Bryce Molder,55.76,494,886,-0.10
156,0,27095,Nick Watney,55.67,491,882,-0.16
157,0,48822,Sebastián Muñoz,55.62,297,534,-0.18
158,0,28089,Jason Day,55.61,421,757,-0.26
159,0,01810,Phil Mickelson,55.57,529,952,-0.28
160,0,27770,Camilo Villegas,55.33,472,853,-0.18
161,0,29720,Andres Gonzales,55.19,436,790,-0.23
161,0,37278,Nicholas Lindheim,55.19,335,607,-0.11
163,0,29740,Brad Fritsch,55.08,320,581,-0.11
164,0,46601,Trey Mullinax,55.03,531,965,-0.19
165,0,26331,Charl Schwartzel,54.92,363,661,-0.17
166,0,20229,Stewart Cink,54.82,614,1120,-0.22
167,0,31416,Derek Fathauer,54.44,484,889,-0.17
168,0,46440,Smylie Kaufman,54.24,473,872,-0.21
169,0,37454,Whee Kim,54.16,462,853,-0.15
170,0,22371,Aaron Baddeley,54.06,346,640,-0.15
171,0,39954,Cody Gribble,53.82,521,968,-0.15
172,0,21961,Charles Howell III,53.67,504,939,-0.24
173,0,29289,S.Y. Noh,53.65,551,1027,-0.18
174,0,46550,Brandon Hagy,53.48,507,948,-0.20
175,0,25191,Gonzalo Fernandez-Castaño,52.97,321,606,-0.17
176,0,24846,Ricky Barnes,52.95,565,1067,-0.16
177,0,32757,Patton Kizzire,52.78,522,989,-0.16
178,0,27141,J.B. Holmes,52.76,440,834,-0.23
179,0,36699,Patrick Rodgers,52.74,481,912,-0.11
180,0,28500,Martin Flores,52.39,482,920,-0.17
181,0,34099,Harris English,52.29,514,983,-0.15
182,0,28252,Seamus Power,52.18,491,941,-0.19
183,0,46501,Ollie Schniederjans,52.15,583,1118,-0.27
184,0,25345,Carl Pettersson,51.97,370,712,-0.15
184,0,32333,Kevin Tway,51.97,528,1016,-0.28
186,0,28420,Ryan Brehm,51.85,463,893,-0.18
187,0,28307,Matt Every,50.49,414,820,-0.15
188,0,30852,Ryo Ishikawa,49.15,288,586,-0.15
189,0,35300,Andrew Loupe,48.03,304,633,-0.14
190,0,25274,Steven Bowditch,46.32,277,598,-0.05
