RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,08793,Tiger Woods,20002228
2,0,01810,Phil Mickelson,8010929
3,0,02170,Hal Sutton,7465100
4,0,09011,David Duval,7309397
5,0,01706,Davis Love III,6563112
6,0,01677,Tom Lehman,5257042
7,0,10809,Jim Furyk,5032764
8,0,20029,Notah Begay III,4554526
9,0,02214,Kirk Triplett,4525664
10,0,20229,Stewart Cink,4453949
11,0,02010,Loren Roberts,4365504
12,0,01943,Chris Perry,4255520
13,0,02206,David Toms,4215040
14,0,10860,Justin Leonard,3744870
15,0,01553,John Huston,3733513
16,0,01797,Rocco Mediate,3470457
17,0,01724,Jeff Maggert,3421912
18,0,06575,Dudley Hart,3177471
19,0,08993,Franklin Langham,3058307
20,0,01927,Dennis Paulson,3024200
21,0,01527,Scott Hoch,2889816
22,0,02104,Jeff Sluman,2880616
23,0,01926,Steve Pate,2862108
24,0,01042,Paul Azinger,2774705
25,0,07457,Steve Flesch,2771378
26,0,01381,Fred Funk,2768559
27,0,01161,Mark Calcavecchia,2756550
28,0,12782,Tim Herron,2577651
29,0,01226,Fred Couples,2549023
30,0,10649,Tom Scherrer,2546035
31,0,06251,Chris DiMarco,2414640
32,0,01723,Andrew Magee,2401329
33,0,01320,Bob Estes,2379450
34,0,06036,Scott Dunlap,2348084
35,0,12645,Brent Geiberger,2278559
36,0,01175,Jim Carter,2181667
37,0,01619,Skip Kendall,2179568
38,0,01329,Brad Faxon,2123737
39,0,06350,Bob May,2097084
40,0,01707,Steve Lowery,2095926
41,0,08931,Glen Day,2093910
42,0,20094,Jonathan Kaye,2072089
43,0,02246,Duffy Waldorf,2019515
44,0,08537,J.P. Hayes,1991330
45,0,02218,Ted Tryba,1961983
46,0,06595,Kevin Sutherland,1915992
47,0,01577,Lee Janzen,1901184
48,0,01945,Kenny Perry,1872386
49,0,01418,Bill Glasson,1833082
50,0,06012,Greg Kraft,1829266
51,0,19881,Robert Damron,1821412
52,0,02239,Scott Verplank,1759760
53,0,21805,Harrison Frazar,1682379
54,0,08075,Jerry Kelly,1638879
55,0,01887,Mark O'Meara,1629414
56,0,01132,Mark Brooks,1601363
57,0,11032,Frank Lickliter II,1597694
58,0,01771,Blaine McCallister,1588137
59,0,01139,Olin Browne,1584002
60,0,02133,Craig Stadler,1577615
61,0,01766,Billy Mayfair,1551340
62,0,02223,Bob Tway,1518458
63,0,06527,Steve Stricker,1500021
64,0,06617,Brian Henninger,1483603
65,0,01599,Steve Jones,1456846
66,0,08375,Paul Stankowski,1433608
67,0,01941,Tom Pernice Jr.,1406848
68,0,01685,J.L. Lewis,1406471
69,0,01098,Jay Don Blake,1404023
70,0,12388,Michael Clark II,1392663
71,0,01203,Russ Cochran,1386362
72,0,01035,Tommy Armour III,1339377
73,0,21949,Joe Ogilvie,1302345
74,0,06643,Paul Goydos,1288772
75,0,01761,Len Mattiace,1280300
76,0,06044,Scott Gump,1223120
77,0,01219,John Cook,1214313
78,0,01457,Jay Haas,1206327
79,0,01823,Larry Mize,1203826
80,0,07867,Woody Austin,1202596
81,0,01185,Brandel Chamblee,1201554
82,0,06332,Neal Lancaster,1194101
83,0,20127,Chris Riley,1115194
84,0,10201,Matt Gogel,1101396
85,0,10425,Jay Williamson,1088678
86,0,07753,Kevin Wentworth,1055275
87,0,02257,Brian Watts,1039744
88,0,06581,David Sutherland,980792
89,0,02101,Joey Sindelar,978972
90,0,01361,Dan Forsman,973352
91,0,06315,Pete Jordan,950778
92,0,01157,Tom Byrum,934220
93,0,10963,Jimmy Green,924673
94,0,01307,Joel Edwards,916855
95,0,23614,Rich Beem,904913
96,0,01191,Barry Cheesman,902064
97,0,19846,Brian Gay,871151
98,0,01938,David Peoples,859372
99,0,23125,Brad Elder,856991
100,0,06621,Joe Durant,849571
101,0,01331,Rick Fehr,835326
102,0,01928,Corey Pavin,820285
103,0,01996,Mike Reid,799101
104,0,02279,Mark Wiebe,796583
105,0,20099,Doug Barron,789600
106,0,06573,Brandt Jobe,780473
107,0,08385,Omar Uresti,769923
108,0,08535,Gary Nicklaus,768009
109,0,01374,Robin Freeman,759239
110,0,10213,Dicky Pride,748404
111,0,10569,Mike Brisky,747299
112,0,10585,Scott McCarron,741502
113,0,01323,Brad Fabel,734445
114,0,08547,John Maginnes,716734
115,0,02110,Jerry Smith,715803
116,0,06809,Bob Burns,670269
117,0,07763,Doug Dunakey,663603
118,0,06062,Charles Raulerson,652891
119,0,01093,Ronnie Black,646398
120,0,07749,Brett Quigley,627716
121,0,20095,Carl Paulson,611220
122,0,01024,Billy Andrade,609455
123,0,01261,Jay Delsing,601803
124,0,19824,Craig Barlow,594275
125,0,07101,Dave Stockton Jr.,589869
126,0,06613,Tommy Tolles,589723
127,0,11011,Mike Sposa,527496
