RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,25686,Jason Dufner,71.29,72,101
2,0,24138,Ian Poulter,70.00,49,70
3,0,32366,Kevin Chappell,67.41,91,135
4,0,28475,Jeff Overton,67.35,99,147
5,0,10809,Jim Furyk,66.99,69,103
6,0,23983,Luke Donald,66.27,55,83
7,0,21528,Henrik Stenson,65.93,60,91
8,0,28308,Troy Kelly,65.83,79,120
9,0,23541,Ben Crane,65.66,65,99
10,0,21209,Sergio Garcia,65.38,34,52
10,0,29478,Kevin Kisner,65.38,85,130
12,0,27936,Martin Laird,65.22,60,92
13,0,24924,Bill Haas,65.04,80,123
14,0,26331,Charl Schwartzel,64.81,35,54
15,0,24925,Jonathan Byrd,64.52,60,93
15,0,27649,Brandt Snedeker,64.52,60,93
17,0,20160,Charlie Wi,64.38,94,146
18,0,23135,Tim Clark,64.37,56,87
19,0,31202,William McGirt,64.14,93,145
20,0,27060,John Mallinger,64.08,66,103
21,0,25892,Steve Wheatcroft,64.04,57,89
22,0,01320,Bob Estes,64.00,96,150
23,0,24604,Hunter Haas,63.71,79,124
24,0,22046,Geoff Ogilvy,63.51,47,74
25,0,20104,Ken Duke,63.47,106,167
26,0,22378,Trevor Immelman,63.33,76,120
27,0,24663,Y.E. Yang,63.30,69,109
28,0,01797,Rocco Mediate,62.99,80,127
29,0,20098,Stuart Appleby,62.84,93,148
30,0,23548,Bill Lunde,62.68,89,142
31,0,29289,S.Y. Noh,62.50,90,144
31,0,26951,Johnson Wagner,62.50,95,152
33,0,26679,Kevin Stadler,62.40,78,125
34,0,01810,Phil Mickelson,62.39,68,109
35,0,20593,Greg Chalmers,62.07,108,174
36,0,12510,Chad Campbell,62.04,85,137
37,0,23108,Matt Kuchar,61.95,70,113
37,0,24361,Pat Perez,61.95,70,113
39,0,22548,Patrick Sheehan,61.63,53,86
40,0,28087,Kris Blanks,61.61,69,112
41,0,26758,David Hearn,61.59,101,164
42,0,08793,Tiger Woods,61.43,43,70
43,0,22961,David Mathis,61.39,97,158
44,0,22913,John Rollins,61.31,84,137
45,0,23800,Bryce Molder,61.15,96,157
46,0,28089,Jason Day,60.98,50,82
46,0,30711,Colt Knost,60.98,100,164
46,0,25632,Jimmy Walker,60.98,100,164
49,0,27963,Chris Stroud,60.69,105,173
50,0,22405,Justin Rose,60.61,40,66
50,0,25804,Bubba Watson,60.61,40,66
52,0,01724,Jeff Maggert,60.56,86,142
53,0,26476,Chez Reavie,60.45,81,134
54,0,27933,John Merrick,60.40,90,149
54,0,25240,D.A. Points,60.40,90,149
56,0,27436,Graham DeLaet,60.38,96,159
56,0,28237,Rory McIlroy,60.38,32,53
58,0,06522,Ernie Els,60.34,70,116
59,0,22621,Ben Curtis,60.24,50,83
59,0,27330,Josh Teater,60.24,100,166
61,0,24507,Jason Bohn,60.19,65,108
62,0,19846,Brian Gay,60.12,101,168
63,0,27556,Ted Potter Jr.,60.00,60,100
64,0,21878,Mark Wilson,59.83,70,117
65,0,26300,Matt Jones,59.81,64,107
66,0,26851,Marc Leishman,59.71,83,139
67,0,23320,Ryan Palmer,59.66,71,119
68,0,25345,Carl Pettersson,59.46,88,148
69,0,27141,J.B. Holmes,59.26,96,162
69,0,01766,Billy Mayfair,59.26,96,162
69,0,25818,Scott Piercy,59.26,96,162
72,0,24490,George McNeill,59.23,77,130
73,0,34021,Bud Cauley,59.09,91,154
73,0,06527,Steve Stricker,59.09,39,66
75,0,20691,Greg Owen,59.03,85,144
76,0,20766,Padraig Harrington,58.90,43,73
77,0,25396,Kevin Na,58.87,73,124
78,0,31558,J.J. Killeen,58.82,110,187
79,0,26289,Boo Weekley,58.65,61,104
80,0,21731,Freddie Jacobson,58.62,51,87
81,0,20572,Rod Pampling,58.59,75,128
82,0,24140,Sean O'Hair,58.57,82,140
83,0,21350,Ryuji Imada,58.56,106,181
84,0,27974,Sung Kang,58.43,104,178
85,0,28307,Matt Every,58.33,77,132
86,0,28455,Will Claxton,58.13,93,160
87,0,33141,Keegan Bradley,58.10,61,105
88,0,08075,Jerry Kelly,58.04,83,143
89,0,32200,Roberto Castro,57.96,91,157
90,0,24024,Zach Johnson,57.85,70,121
91,0,24502,Adam Scott,57.81,37,64
92,0,25457,Alexandre Rocha,57.80,63,109
93,0,23353,J.J. Henry,57.79,89,154
94,0,10213,Dicky Pride,57.78,52,90
95,0,12652,Cameron Beckman,57.72,86,149
96,0,29420,Billy Horschel,57.69,60,104
97,0,27120,Troy Matteson,57.65,98,170
98,0,22348,Nick O'Hern,57.52,88,153
99,0,20574,Mathew Goggin,57.50,69,120
100,0,23623,Bo Van Pelt,57.47,50,87
101,0,21961,Charles Howell III,57.32,94,164
102,0,20645,John Senden,57.30,51,89
103,0,11123,Chris Couch,57.26,71,124
103,0,08725,Tom Gillis,57.26,71,124
105,0,25834,Daniel Summerhays,57.25,79,138
106,0,30926,Chris Kirk,57.24,83,145
107,0,32698,Bobby Gates,57.23,91,159
108,0,10860,Justin Leonard,57.06,101,177
109,0,27644,Brian Harman,56.91,107,188
110,0,33122,Russell Knox,56.90,66,116
111,0,25562,Andres Romero,56.86,58,102
112,0,30750,Tommy Gainey,56.83,104,183
113,0,21753,Brian Davis,56.65,98,173
114,0,27095,Nick Watney,56.49,74,131
115,0,26596,Ryan Moore,56.29,85,151
116,0,30925,Dustin Johnson,56.25,36,64
117,0,20623,Gavin Coles,56.20,77,137
118,0,28500,Martin Flores,56.13,87,155
119,0,06004,Stephen Ames,56.10,46,82
120,0,20229,Stewart Cink,56.00,56,100
121,0,19970,Robert Karlsson,55.84,43,77
122,0,27797,Derek Lamely,55.41,82,148
122,0,29476,Kyle Reifers,55.41,87,157
124,0,22371,Aaron Baddeley,55.36,62,112
125,0,33419,Cameron Tringale,55.24,79,143
126,0,22293,Heath Slocum,55.22,74,134
127,0,24781,Hunter Mahan,55.21,53,96
128,0,23204,Gary Christian,55.07,76,138
129,0,27466,Spencer Levin,54.97,83,151
130,0,23325,Vaughn Taylor,54.84,85,155
131,0,23621,Rory Sabbatini,54.81,74,135
132,0,30927,Brendon Todd,54.79,80,146
133,0,27895,Jonas Blixt,54.69,70,128
134,0,02206,David Toms,54.65,47,86
135,0,28093,Miguel Angel Carballo,54.62,65,119
136,0,23638,Brendon de Jonge,54.44,92,169
136,0,29221,Webb Simpson,54.44,49,90
138,0,29910,Blake Adams,54.40,99,182
139,0,30692,Scott Stallings,54.39,62,114
140,0,32102,Rickie Fowler,54.37,56,103
140,0,24358,Robert Garrigus,54.37,56,103
142,0,12716,Charley Hoffman,54.23,77,142
143,0,29926,Danny Lee,54.01,74,137
144,0,06036,Scott Dunlap,53.66,44,82
145,0,29222,Billy Hurley III,53.57,75,140
146,0,33120,Mark Anderson,53.47,77,144
146,0,31323,Gary Woodland,53.47,54,101
148,0,27302,Garth Mulroy,53.40,55,103
149,0,24494,Erik Compton,53.33,72,135
150,0,21407,Arjun Atwal,53.28,73,137
151,0,29479,Scott Brown,53.17,67,126
152,0,29518,Brendan Steele,53.15,59,111
153,0,23788,D.J. Trahan,53.08,69,130
154,0,26329,Louis Oosthuizen,52.94,36,68
154,0,27214,Kevin Streelman,52.94,72,136
156,0,23409,James Driscoll,52.80,85,161
157,0,01941,Tom Pernice Jr.,52.73,58,110
158,0,23542,Tommy Biershenk,52.63,70,133
159,0,10885,Robert Allenby,52.59,61,116
159,0,20850,Daniel Chopra,52.59,61,116
161,0,06251,Chris DiMarco,52.53,83,158
162,0,24846,Ricky Barnes,52.48,74,141
163,0,30852,Ryo Ishikawa,52.38,44,84
164,0,12782,Tim Herron,52.14,73,140
164,0,35139,Richard Lee,52.14,61,117
166,0,34174,John Huh,52.00,91,175
167,0,20848,Ángel Cabrera,51.90,41,79
168,0,34099,Harris English,51.81,86,166
169,0,01116,Michael Bradley,51.67,62,120
170,0,21805,Harrison Frazar,51.43,54,105
171,0,20070,Matt Bettencourt,51.39,74,144
172,0,32334,Charlie Beljan,51.06,48,94
173,0,24940,Edward Loar,50.41,62,123
174,0,01706,Davis Love III,50.00,39,78
174,0,26287,Roland Thatcher,50.00,39,78
174,0,27770,Camilo Villegas,50.00,52,104
174,0,20396,Lee Westwood,50.00,20,40
178,0,27064,Jhonattan Vegas,49.64,68,137
179,0,23718,Nathan Green,49.21,62,126
180,0,06567,Vijay Singh,49.15,58,118
181,0,22582,Kyle Thompson,48.75,39,80
182,0,01249,John Daly,48.65,36,74
183,0,30110,Kyle Stanley,48.45,47,97
184,0,32150,Michael Thompson,48.09,63,131
185,0,30944,Jason Kokrak,47.83,66,138
186,0,06034,Marco Dawson,47.57,49,103
187,0,25572,Graeme McDowell,46.77,29,62
188,0,06573,Brandt Jobe,46.67,56,120
189,0,23903,Stephen Gangluff,46.46,59,127
190,0,24357,K.J. Choi,46.43,39,84
191,0,28259,Sangmoon Bae,45.45,40,88
