RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,30711,Colt Knost,43' 7",43.583,1,E
2,0,29718,Anthony Kim,44' 4",265.750,6,-3
3,0,01724,Jeff Maggert,47' 8",143.000,3,-2
4,0,20766,Padraig Harrington,51' 0",203.917,4,-3
5,0,01320,Bob Estes,51' 4",153.917,3,-4
6,0,27095,Nick Watney,51' 5",359.667,7,-3
7,0,08793,Tiger Woods,52' 6",630.000,12,-7
8,0,12510,Chad Campbell,53' 9",376.500,7,-6
9,0,23108,Matt Kuchar,54' 5",326.333,6,-4
10,0,24357,K.J. Choi,54' 8",109.333,2,-1
11,0,23778,Brad Adamonis,55' 9",446.167,8,-5
12,0,27060,John Mallinger,57' 5",344.667,6,-1
13,0,26289,Boo Weekley,58' 8",234.750,4,-2
14,0,08931,Glen Day,58' 9",58.750,1,-1
15,0,07867,Woody Austin,58' 11",412.333,7,-2
16,0,06643,Paul Goydos,59' 2",59.167,1,E
16,0,24502,Adam Scott,59' 2",354.833,6,-2
18,0,06539,Rick Price,59' 11",299.583,5,E
19,0,20593,Greg Chalmers,61' 2",366.833,6,-6
20,0,24140,Sean O'Hair,61' 5",368.417,6,-4
21,0,10809,Jim Furyk,61' 9",246.833,4,-3
22,0,01945,Kenny Perry,62' 0",124.000,2,-1
23,0,20498,Briny Baird,62' 1",186.167,3,-2
24,0,27683,Leif Olson,62' 3",186.750,3,-2
25,0,20229,Stewart Cink,62' 10",439.750,7,-4
26,0,27466,Spencer Levin,62' 11",440.333,7,-4
27,0,20098,Stuart Appleby,63' 0",567.167,9,-1
28,0,24503,Jeff Klauk,63' 8",254.500,4,-2
29,0,01132,Mark Brooks,63' 9",63.750,1,E
30,0,01161,Mark Calcavecchia,63' 10",830.000,13,-4
30,0,23353,J.J. Henry,63' 10",510.833,8,-2
32,0,23800,Bryce Molder,64' 3",128.500,2,-2
33,0,06567,Vijay Singh,64' 5",257.500,4,-1
34,0,27933,John Merrick,64' 9",776.917,12,-6
35,0,22371,Aaron Baddeley,64' 11",648.750,10,-9
36,0,25818,Scott Piercy,65' 4",849.833,13,-7
37,0,22548,Patrick Sheehan,65' 8",131.250,2,+1
38,0,01948,Tim Petrovic,65' 11",593.167,9,-4
39,0,22621,Ben Curtis,66' 6",266.083,4,-4
40,0,23541,Ben Crane,66' 8",466.833,7,-4
41,0,24358,Robert Garrigus,66' 11",1004.250,15,-6
42,0,07457,Steve Flesch,67' 1",402.583,6,-3
43,0,23621,Rory Sabbatini,67' 3",873.833,13,-6
44,0,24490,George McNeill,67' 5",674.333,10,-4
44,0,25396,Kevin Na,67' 5",674.167,10,E
46,0,07223,Brian Bateman,67' 10",475.083,7,-3
46,0,01313,Steve Elkington,67' 10",203.500,3,+1
48,0,21805,Harrison Frazar,67' 11",543.167,8,-4
49,0,06595,Kevin Sutherland,68' 0",408.000,6,-3
50,0,20691,Greg Owen,68' 4",683.583,10,-4
51,0,21959,Ted Purdy,68' 5",547.000,8,-2
52,0,24925,Jonathan Byrd,68' 6",753.917,11,-3
53,0,21949,Joe Ogilvie,69' 2",553.583,8,-6
54,0,23983,Luke Donald,69' 4",69.333,1,-1
54,0,19846,Brian Gay,69' 4",138.583,2,-1
56,0,26596,Ryan Moore,69' 5",277.583,4,-3
57,0,01677,Tom Lehman,69' 7",139.083,2,-1
58,0,26881,Jarrod Lyle,69' 9",627.417,9,-1
59,0,25562,Andres Romero,70' 7",776.667,11,-4
60,0,07749,Brett Quigley,70' 10",495.583,7,-1
61,0,08075,Jerry Kelly,71' 8",429.917,6,-1
62,0,27770,Camilo Villegas,71' 10",574.500,8,-2
63,0,01810,Phil Mickelson,71' 11",503.583,7,-1
64,0,06522,Ernie Els,72' 4",361.667,5,-1
65,0,21209,Sergio Garcia,72' 8",436.083,6,-3
