RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
136,0,01707,Steve Lowery,45' 3",116,5245.250,+26.00
136,0,23621,Rory Sabbatini,45' 3",96,4345.333,+12.00
136,0,08793,Tiger Woods,45' 3",60,2714.917,-4.00
141,0,25240,D.A. Points,45' 4",118,5352.167,+23.00
142,0,12602,Dean Wilson,45' 6",126,5733.667,+33.00
143,0,06522,Ernie Els,45' 7",91,4144.417,+11.00
144,0,30927,Brendon Todd,45' 8",81,3701.750,+21.00
144,0,26951,Johnson Wagner,45' 8",132,6028.250,+19.00
146,0,01329,Brad Faxon,45' 9",113,5171.083,+31.00
147,0,23353,J.J. Henry,45' 10",130,5960.833,+22.00
148,0,01320,Bob Estes,46' 1",83,3824.917,+15.00
148,0,06012,Greg Kraft,46' 1",86,3961.917,+19.00
148,0,22348,Nick O'Hern,46' 1",125,5758.667,+25.00
151,0,01577,Lee Janzen,46' 2",92,4249.667,+17.00
151,0,20127,Chris Riley,46' 2",64,2952.250,+5.00
153,0,10423,Mike Weir,46' 3",92,4258.083,+10.00
154,0,26668,Marc Turnesa,46' 6",136,6321.167,+30.00
155,0,01132,Mark Brooks,46' 7",46,2141.333,+8.00
156,0,25190,Jeff Quinney,46' 8",105,4895.667,+19.00
157,0,20574,Mathew Goggin,46' 10",97,4539.583,+15.00
157,0,28475,Jeff Overton,46' 10",165,7722.667,+19.00
159,0,24138,Ian Poulter,46' 11",62,2908.000,+11.00
160,0,01766,Billy Mayfair,47' 0",74,3479.000,+23.00
161,0,01142,Bart Bryant,47' 1",64,3013.750,+14.00
161,0,28118,Peter Tomasulo,47' 1",91,4285.500,+16.00
163,0,28620,Aron Price,47' 3",112,5291.500,+19.00
164,0,22621,Ben Curtis,47' 4",81,3831.500,E
164,0,25919,Brian Vranesh,47' 4",65,3079.333,+11.00
166,0,07223,Brian Bateman,47' 5",81,3839.417,+17.00
167,0,23048,Eric Axley,47' 7",135,6422.583,+41.00
167,0,01941,Tom Pernice Jr.,47' 7",138,6561.333,+11.00
169,0,20098,Stuart Appleby,48' 0",122,5856.750,+15.00
169,0,12652,Cameron Beckman,48' 0",134,6432.667,+9.00
171,0,26420,Richard Johnson,48' 2",131,6306.083,+21.00
172,0,20634,Peter Lonard,48' 4",114,5506.000,+33.00
173,0,20472,Alex Cejka,48' 6",94,4557.833,+16.00
174,0,27770,Camilo Villegas,48' 9",93,4535.167,+7.00
175,0,20160,Charlie Wi,48' 10",137,6687.750,+16.00
176,0,24781,Hunter Mahan,49' 2",102,5016.833,+20.00
177,0,28089,Jason Day,49' 5",88,4349.333,+9.00
178,0,23638,Brendon de Jonge,49' 6",115,5693.917,+18.00
179,0,02239,Scott Verplank,49' 9",82,4080.417,+14.00
180,0,10585,Scott McCarron,50' 1",87,4355.750,+11.00
181,0,20572,Rod Pampling,50' 4",110,5535.583,+22.00
182,0,06595,Kevin Sutherland,51' 5",119,6114.000,+19.00
183,0,01473,Todd Hamilton,51' 7",86,4433.500,+25.00
184,0,23800,Bryce Molder,52' 2",54,2818.083,+7.00
