RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,23623,Bo Van Pelt,16' 0",447.083,28,+1
2,0,23135,Tim Clark,16' 7",314.750,19,-1
3,0,02214,Kirk Triplett,17' 3",344.750,20,+3
4,0,08075,Jerry Kelly,17' 5",244.250,14,E
5,0,24140,Sean O'Hair,17' 11",341.167,19,-1
6,0,12510,Chad Campbell,18' 1",506.333,28,+1
7,0,10117,Bob Heintz,18' 2",399.333,22,E
7,0,06567,Vijay Singh,18' 2",564.417,31,+2
9,0,26498,Matt Weibring,18' 3",438.583,24,+9
10,0,23800,Bryce Molder,18' 4",219.917,12,+7
11,0,22405,Justin Rose,18' 6",351.750,19,+1
12,0,01928,Corey Pavin,18' 7",427.333,23,+1
13,0,07867,Woody Austin,19' 0",495.000,26,-2
13,0,27770,Camilo Villegas,19' 0",417.333,22,-1
13,0,20160,Charlie Wi,19' 0",475.000,25,E
16,0,07457,Steve Flesch,19' 1",457.000,24,+4
16,0,20157,Retief Goosen,19' 1",343.167,18,+2
18,0,02206,David Toms,19' 2",440.750,23,+1
19,0,22348,Nick O'Hern,19' 3",540.000,28,+3
19,0,21949,Joe Ogilvie,19' 3",1095.583,57,-1
21,0,24846,Ricky Barnes,19' 4",463.000,24,+3
22,0,21209,Sergio Garcia,19' 6",409.833,21,+2
22,0,27141,J.B. Holmes,19' 6",975.250,50,+2
24,0,24507,Jason Bohn,19' 8",629.500,32,+1
24,0,29221,Webb Simpson,19' 8",806.750,41,+7
26,0,20498,Briny Baird,19' 9",532.167,27,+10
27,0,19846,Brian Gay,19' 10",654.750,33,+3
27,0,01797,Rocco Mediate,19' 10",653.167,33,+2
27,0,24138,Ian Poulter,19' 10",316.917,16,-1
30,0,24924,Bill Haas,19' 11",618.250,31,-1
30,0,30925,Dustin Johnson,19' 11",795.500,40,-2
32,0,23638,Brendon de Jonge,20' 1",583.167,29,+2
33,0,22961,David Mathis,20' 2",727.250,36,+9
34,0,23778,Brad Adamonis,20' 4",630.250,31,+13
35,0,23541,Ben Crane,20' 6",634.917,31,+1
36,0,21805,Harrison Frazar,20' 7",1130.917,55,+5
36,0,24503,Jeff Klauk,20' 7",678.667,33,+4
38,0,24357,K.J. Choi,20' 8",412.500,20,+4
38,0,01320,Bob Estes,20' 8",455.250,22,+3
38,0,27933,John Merrick,20' 8",641.083,31,+10
38,0,23621,Rory Sabbatini,20' 8",765.333,37,+5
38,0,27649,Brandt Snedeker,20' 8",578.250,28,+2
43,0,10425,Jay Williamson,20' 9",476.833,23,+8
44,0,23349,Charles Warren,20' 10",374.833,18,+2
45,0,24024,Zach Johnson,20' 11",669.750,32,-5
46,0,20766,Padraig Harrington,21' 0",462.583,22,-2
46,0,25240,D.A. Points,21' 0",652.167,31,+9
46,0,27963,Chris Stroud,21' 0",715.250,34,+10
49,0,01161,Mark Calcavecchia,21' 1",654.500,31,-4
49,0,22046,Geoff Ogilvy,21' 1",778.667,37,+3
49,0,25190,Jeff Quinney,21' 1",885.583,42,+3
49,0,22548,Patrick Sheehan,21' 1",253.333,12,+1
53,0,21753,Brian Davis,21' 2",975.167,46,+12
54,0,20472,Alex Cejka,21' 4",597.417,28,E
54,0,08793,Tiger Woods,21' 4",404.667,19,+4
56,0,27936,Martin Laird,21' 5",706.833,33,-5
57,0,28475,Jeff Overton,21' 6",1011.750,47,+1
57,0,24663,Y.E. Yang,21' 6",386.917,18,+9
59,0,21350,Ryuji Imada,21' 7",1078.750,50,+4
59,0,25804,Bubba Watson,21' 7",883.500,41,+7
61,0,09011,David Duval,21' 8",606.000,28,+12
61,0,26695,Michael Letzig,21' 8",1017.750,47,+10
61,0,21959,Ted Purdy,21' 8",821.833,38,+12
64,0,06012,Greg Kraft,21' 9",457.167,21,+6
64,0,28158,Steve Marino,21' 9",674.167,31,+5
66,0,25900,Lucas Glover,21' 10",545.833,25,E
67,0,24449,Parker McLachlin,21' 11",898.000,41,+10
68,0,01226,Fred Couples,22' 0",484.333,22,+2
69,0,06643,Paul Goydos,22' 1",530.000,24,+1
69,0,26289,Boo Weekley,22' 1",464.333,21,-1
71,0,20098,Stuart Appleby,22' 2",665.167,30,+1
71,0,01677,Tom Lehman,22' 2",177.250,8,+2
73,0,23983,Luke Donald,22' 3",666.917,30,+9
74,0,23497,Tag Ridings,22' 4",446.250,20,-1
74,0,06527,Steve Stricker,22' 4",290.667,13,+1
76,0,24912,Will MacKenzie,22' 5",650.750,29,+5
76,0,26679,Kevin Stadler,22' 5",582.000,26,+4
78,0,06004,Stephen Ames,22' 8",520.833,23,-3
78,0,25345,Carl Pettersson,22' 8",748.250,33,+9
78,0,27095,Nick Watney,22' 8",634.000,28,-2
81,0,06251,Chris DiMarco,22' 9",931.583,41,+4
82,0,01313,Steve Elkington,22' 10",708.250,31,-1
82,0,23353,J.J. Henry,22' 10",821.833,36,+3
82,0,21961,Charles Howell III,22' 10",708.167,31,-2
85,0,21731,Freddie Jacobson,22' 11",916.250,40,+1
85,0,20691,Greg Owen,22' 11",596.583,26,+10
87,0,26596,Ryan Moore,23' 0",621.167,27,+4
88,0,24781,Hunter Mahan,23' 2",486.417,21,+3
89,0,24925,Jonathan Byrd,23' 4",629.333,27,+1
89,0,10809,Jim Furyk,23' 4",630.167,27,+14
89,0,25396,Kevin Na,23' 4",747.250,32,+18
89,0,01941,Tom Pernice Jr.,23' 4",956.833,41,-6
93,0,06595,Kevin Sutherland,23' 5",655.167,28,+6
94,0,28089,Jason Day,23' 6",611.333,26,E
95,0,26851,Marc Leishman,23' 7",1061.417,45,+2
96,0,08931,Glen Day,23' 8",1041.750,44,+2
97,0,01473,Todd Hamilton,24' 1",673.917,28,+9
97,0,30711,Colt Knost,24' 1",793.833,33,+3
97,0,27466,Spencer Levin,24' 1",1226.167,51,+1
100,0,23048,Eric Axley,24' 2",1037.750,43,+17
101,0,12782,Tim Herron,24' 3",971.333,40,+2
101,0,25632,Jimmy Walker,24' 3",847.417,35,+10
103,0,23325,Vaughn Taylor,24' 4",754.917,31,-3
104,0,24358,Robert Garrigus,24' 5",684.500,28,+12
105,0,22892,Jason Gore,24' 6",735.917,30,+3
106,0,25919,Brian Vranesh,24' 7",467.250,19,+2
107,0,28620,Aron Price,24' 8",862.667,35,+8
108,0,25686,Jason Dufner,24' 9",717.917,29,+10
108,0,01329,Brad Faxon,24' 9",891.000,36,+7
110,0,20848,Ángel Cabrera,24' 10",422.583,17,+7
110,0,20634,Peter Lonard,24' 10",770.750,31,+10
110,0,26881,Jarrod Lyle,24' 10",596.750,24,+11
113,0,25818,Scott Piercy,24' 11",1171.583,47,E
114,0,12652,Cameron Beckman,25' 0",600.417,24,-1
114,0,20593,Greg Chalmers,25' 0",725.250,29,+4
116,0,20104,Ken Duke,25' 1",1001.833,40,+7
116,0,26951,Johnson Wagner,25' 1",726.417,29,+8
118,0,10733,Kent Jones,25' 2",554.000,22,-1
119,0,20574,Mathew Goggin,25' 3",531.083,21,+4
120,0,28780,Nicholas Thompson,25' 4",1038.250,41,+12
121,0,12705,Cliff Kresge,25' 5",812.167,32,+4
121,0,27683,Leif Olson,25' 5",534.500,21,+6
123,0,23614,Rich Beem,25' 6",1046.333,41,+6
123,0,26420,Richard Johnson,25' 6",764.833,30,+7
123,0,10860,Justin Leonard,25' 6",1071.250,42,-2
123,0,22295,Darron Stiles,25' 6",356.583,14,+2
127,0,01724,Jeff Maggert,25' 7",1123.917,44,+10
128,0,06197,Michael Allen,25' 8",770.417,30,+7
128,0,06621,Joe Durant,25' 8",410.000,16,+4
128,0,02239,Scott Verplank,25' 8",565.417,22,+6
131,0,27120,Troy Matteson,25' 9",978.667,38,+6
131,0,12602,Dean Wilson,25' 9",669.750,26,+12
133,0,07223,Brian Bateman,25' 10",543.167,21,+6
133,0,26476,Chez Reavie,25' 10",542.500,21,+5
135,0,26301,James Nitties,26' 1",1042.250,40,+14
136,0,20070,Matt Bettencourt,26' 2",1672.833,64,+9
137,0,20572,Rod Pampling,26' 3",786.583,30,+7
138,0,27214,Kevin Streelman,26' 4",817.417,31,+1
139,0,01945,Kenny Perry,26' 5",766.583,29,E
140,0,22371,Aaron Baddeley,26' 6",742.750,28,+10
141,0,22913,John Rollins,26' 9",1282.417,48,+11
142,0,24502,Adam Scott,26' 10",509.250,19,+6
142,0,10423,Mike Weir,26' 10",752.417,28,+6
144,0,20229,Stewart Cink,26' 11",915.583,34,+4
144,0,23718,Nathan Green,26' 11",1265.750,47,+13
144,0,07749,Brett Quigley,26' 11",1130.500,42,+12
147,0,01706,Davis Love III,27' 0",783.583,29,+4
148,0,20645,John Senden,27' 4",875.833,32,E
149,0,20850,Daniel Chopra,27' 5",1288.583,47,+11
149,0,21878,Mark Wilson,27' 5",711.750,26,+5
151,0,01142,Bart Bryant,27' 7",606.667,22,+3
152,0,10585,Scott McCarron,27' 8",664.167,24,+7
152,0,31323,Gary Woodland,27' 8",829.000,30,+17
154,0,01035,Tommy Armour III,27' 10",556.417,20,+6
154,0,27060,John Mallinger,27' 10",1001.167,36,+11
154,0,01948,Tim Petrovic,27' 10",724.583,26,E
157,0,31416,Derek Fathauer,28' 0",953.083,34,+10
157,0,28118,Peter Tomasulo,28' 0",392.083,14,+3
157,0,26668,Marc Turnesa,28' 0",1036.000,37,+2
160,0,22293,Heath Slocum,28' 2",787.667,28,+4
161,0,23320,Ryan Palmer,28' 4",850.583,30,+8
162,0,24361,Pat Perez,28' 8",859.000,30,+8
162,0,25562,Andres Romero,28' 8",1119.083,39,+8
164,0,01810,Phil Mickelson,29' 0",956.083,33,+6
165,0,20127,Chris Riley,29' 1",756.750,26,+4
166,0,23108,Matt Kuchar,29' 2",583.167,20,+2
167,0,01766,Billy Mayfair,29' 4",674.750,23,+6
168,0,06522,Ernie Els,29' 5",824.000,28,+7
168,0,01707,Steve Lowery,29' 5",1148.583,39,+10
170,0,12716,Charley Hoffman,29' 7",1066.083,36,+5
171,0,29718,Anthony Kim,29' 8",1216.250,41,+8
171,0,08845,Scott Sterling,29' 8",267.000,9,+5
171,0,30927,Brendon Todd,29' 8",741.417,25,+8
174,0,22621,Ben Curtis,29' 10",358.333,12,E
175,0,01132,Mark Brooks,30' 0",359.583,12,+3
176,0,26497,Casey Wittenberg,30' 11",988.000,32,+11
177,0,24490,George McNeill,31' 6",881.917,28,+8
178,0,23548,Bill Lunde,31' 9",1016.083,32,+16
179,0,26300,Matt Jones,31' 10",923.917,29,+4
180,0,28087,Kris Blanks,32' 4",582.000,18,+3
181,0,01577,Lee Janzen,32' 6",748.083,23,+5
182,0,06539,Rick Price,32' 11",560.167,17,+3
183,0,23788,D.J. Trahan,35' 0",840.583,24,+12
184,0,10885,Robert Allenby,40' 6",607.500,15,+2
