RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
1,0,01219,John Cook,8
1,0,10809,Jim Furyk,8
1,0,01418,Bill Glasson,8
1,0,01945,Kenny Perry,8
1,0,02104,Jeff Sluman,8
6,0,01024,Billy Andrade,7
6,0,01226,Fred Couples,7
6,0,01381,Fred Funk,7
6,0,01685,J.L. Lewis,7
6,0,01724,Jeff Maggert,7
6,0,01887,Mark O'Meara,7
6,0,02131,Mike Springer,7
6,0,06595,Kevin Sutherland,7
6,0,02170,Hal Sutton,7
6,0,02279,Mark Wiebe,7
16,0,01096,Phil Blackmar,6
16,0,10569,Mike Brisky,6
16,0,01139,Olin Browne,6
16,0,01175,Jim Carter,6
16,0,20229,Stewart Cink,6
16,0,09011,David Duval,6
16,0,01313,Steve Elkington,6
16,0,01361,Dan Forsman,6
16,0,01385,Jim Gallagher Jr.,6
16,0,06643,Paul Goydos,6
16,0,01510,Nolan Henke,6
16,0,01527,Scott Hoch,6
16,0,01920,Craig Parry,6
16,0,02223,Bob Tway,6
16,0,02239,Scott Verplank,6
16,0,10423,Mike Weir,6
16,0,20396,Lee Westwood,6
16,0,02321,Fuzzy Zoeller,6
34,0,20098,Stuart Appleby,5
34,0,01185,Brandel Chamblee,5
34,0,01196,Brian Claar,5
34,0,01266,Clark Dennis,5
34,0,01320,Bob Estes,5
34,0,01323,Brad Fabel,5
34,0,01331,Rick Fehr,5
34,0,07457,Steve Flesch,5
34,0,12782,Tim Herron,5
34,0,10962,Bradley Hughes,5
34,0,01569,Peter Jacobsen,5
34,0,01599,Steve Jones,5
34,0,01619,Skip Kendall,5
34,0,10860,Justin Leonard,5
34,0,01706,Davis Love III,5
34,0,08547,John Maginnes,5
34,0,01761,Len Mattiace,5
34,0,01766,Billy Mayfair,5
34,0,10585,Scott McCarron,5
34,0,01810,Phil Mickelson,5
34,0,12660,Jesper Parnevik,5
34,0,07087,Hugh Royer III,5
34,0,06527,Steve Stricker,5
34,0,02190,Doug Tewell,5
34,0,02214,Kirk Triplett,5
59,0,01035,Tommy Armour III,4
59,0,07867,Woody Austin,4
59,0,01042,Paul Azinger,4
59,0,20099,Doug Barron,4
59,0,01063,Ben Bates,4
59,0,01068,Andy Bean,4
59,0,01132,Mark Brooks,4
59,0,01157,Tom Byrum,4
59,0,01161,Mark Calcavecchia,4
59,0,07569,Mark Carnevale,4
59,0,01191,Barry Cheesman,4
59,0,01200,Keith Clearwater,4
59,0,01203,Russ Cochran,4
59,0,10195,Tim Conley,4
59,0,01282,Trevor Dodds,4
59,0,07267,Allen Doyle,4
59,0,01353,Bruce Fleisher,4
59,0,21805,Harrison Frazar,4
59,0,01376,Bob Friend,4
59,0,01378,David Frost,4
59,0,01388,Robert Gamez,4
59,0,06044,Scott Gump,4
59,0,01468,Gary Hallberg,4
59,0,21007,Gabriel Hjertstedt,4
59,0,01533,P.H. Horgan III,4
59,0,01553,John Huston,4
59,0,01577,Lee Janzen,4
59,0,11032,Frank Lickliter II,4
59,0,01690,Bruce Lietzke,4
59,0,01705,Tim Loustalot,4
59,0,01707,Steve Lowery,4
59,0,01723,Andrew Magee,4
59,0,01748,Doug Martin,4
59,0,01771,Blaine McCallister,4
59,0,06515,Shaun Micheel,4
59,0,01823,Larry Mize,4
59,0,01928,Corey Pavin,4
59,0,01938,David Peoples,4
59,0,01943,Chris Perry,4
59,0,07749,Brett Quigley,4
59,0,01996,Mike Reid,4
59,0,02002,John Riegger,4
59,0,02010,Loren Roberts,4
59,0,02049,Gene Sauers,4
59,0,02101,Joey Sindelar,4
59,0,06567,Vijay Singh,4
59,0,02133,Craig Stadler,4
59,0,07101,Dave Stockton Jr.,4
59,0,06581,David Sutherland,4
59,0,12663,Phil Tataurangi,4
59,0,02206,David Toms,4
59,0,02230,Stan Utley,4
59,0,12755,Vance Veazey,4
59,0,02246,Duffy Waldorf,4
59,0,02256,Tom Watson,4
59,0,07753,Kevin Wentworth,4
59,0,08793,Tiger Woods,4
116,0,06004,Stephen Ames,3
116,0,19824,Craig Barlow,3
116,0,01072,Chip Beck,3
116,0,01098,Jay Don Blake,3
116,0,12387,Michael Christie,3
116,0,20997,Keoke Cotner,3
116,0,21584,Richie Coughlan,3
116,0,01249,John Daly,3
116,0,08931,Glen Day,3
116,0,06251,Chris DiMarco,3
116,0,06621,Joe Durant,3
116,0,01302,R.W. Eaks,3
116,0,06522,Ernie Els,3
116,0,06056,Jim Estes,3
116,0,01329,Brad Faxon,3
116,0,01334,Keith Fergus,3
116,0,12645,Brent Geiberger,3
116,0,01408,Kelly Gibson,3
116,0,01457,Jay Haas,3
116,0,01469,Dan Halldorson,3
116,0,06575,Dudley Hart,3
116,0,08537,J.P. Hayes,3
116,0,08337,Mike Heinen,3
116,0,06617,Brian Henninger,3
116,0,08545,Glen Hnatiuk,3
116,0,01549,Mike Hulbert,3
116,0,10207,Jimmy Johnston,3
116,0,10733,Kent Jones,3
116,0,01607,Brian Kamm,3
116,0,06012,Greg Kraft,3
