RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,29908,C.T. Pan,52.08,50,96,-0.04
2,1,27214,Kevin Streelman,49.23,64,130,-0.13
3,1,24138,Ian Poulter,47.37,36,76,-0.06
4,1,28307,Matt Every,46.67,42,90,+0.07
5,1,32757,Patton Kizzire,46.36,51,110,+0.16
6,1,30110,Kyle Stanley,46.23,49,106,-0.10
7,1,26476,Chez Reavie,46.15,60,130,-0.12
8,1,25686,Jason Dufner,45.97,57,124,-0.12
9,1,24024,Zach Johnson,45.90,56,122,-0.05
10,1,45609,Tyler Duncan,45.78,76,166,-0.12
11,1,22056,Cameron Percy,45.56,41,90,-0.15
12,1,27644,Brian Harman,45.51,71,156,-0.11
13,1,26499,Rafa Cabrera Bello,45.12,37,82,-0.03
14,1,39324,J.J. Spaun,44.83,52,116,-0.06
15,1,35449,Adam Long,44.38,71,160,-0.20
16,1,27649,Brandt Snedeker,44.34,47,106,+0.02
17,1,34021,Bud Cauley,44.26,54,122,-0.28
18,1,30163,Henrik Norlander,43.92,65,148,-0.14
19,1,33404,Chris Baker,43.88,43,98,-0.19
20,1,33410,Andrew Landry,43.65,55,126,-0.05
21,1,22371,Aaron Baddeley,43.62,41,94,-0.24
22,1,49771,J.T. Poston,43.57,61,140,-0.10
23,2,46435,Austin Cook,43.33,52,120,-0.13
24,0,46717,Viktor Hovland,43.18,57,132,-0.09
25,1,19803,Ryan Armour,43.10,50,116,-0.20
26,1,31420,Anirban Lahiri,42.86,30,70,-0.27
27,1,32150,Michael Thompson,42.74,53,124,-0.17
28,1,32791,K.H. Lee,42.65,58,136,-0.26
29,1,34563,Chesson Hadley,42.59,46,108,-0.15
30,1,24361,Pat Perez,42.55,40,94,-0.23
31,1,29268,Bronson Burgoon,42.45,45,106,-0.11
32,32,29478,Kevin Kisner,42.31,55,130,-0.11
33,0,33486,Roger Sloan,42.16,43,102,-0.07
34,0,34466,Peter Malnati,42.11,48,114,-0.04
35,0,34098,Russell Henley,42.06,53,126,-0.02
36,0,34046,Jordan Spieth,42.00,42,100,-0.12
36,0,34431,Robert Streb,42.00,42,100,-0.19
38,0,21407,Arjun Atwal,41.94,26,62,+0.19
39,0,26596,Ryan Moore,41.67,30,72,-0.03
40,13,34099,Harris English,41.45,63,152,E
41,1,19846,Brian Gay,41.27,52,126,-0.13
42,1,33399,Adam Hadwin,41.23,47,114,-0.30
43,1,36871,Matthew NeSmith,41.18,56,136,-0.18
44,1,24924,Bill Haas,40.91,36,88,-0.08
45,1,32640,Troy Merritt,40.83,49,120,-0.12
46,-7,35506,Mackenzie Hughes,40.71,57,140,-0.04
47,0,23623,Bo Van Pelt,40.70,35,86,-0.31
48,2,35532,Tom Hoge,40.54,60,148,-0.18
49,2,28775,Nate Lashley,40.43,38,94,+0.08
50,-2,29221,Webb Simpson,40.38,42,104,-0.21
51,3,27963,Chris Stroud,40.22,37,92,-0.22
52,3,52375,Doug Ghim,40.00,32,80,-0.06
52,3,31557,Jim Herman,40.00,48,120,-0.08
52,3,26329,Louis Oosthuizen,40.00,32,80,-0.16
52,3,37275,Sam Ryder,40.00,56,140,-0.30
56,4,27556,Ted Potter Jr.,39.77,35,88,-0.29
57,4,26300,Matt Jones,39.58,57,144,+0.05
58,31,30927,Brendon Todd,39.53,68,172,-0.12
59,31,45526,Abraham Ancer,39.52,49,124,-0.18
60,2,37455,Si Woo Kim,39.39,52,132,E
61,2,23788,D.J. Trahan,39.36,37,94,-0.14
62,3,48119,Ben Taylor,39.29,33,84,-0.06
63,3,20229,Stewart Cink,39.22,40,102,-0.18
64,3,40098,Matt Fitzpatrick,39.13,36,92,-0.14
65,3,28679,Fabián Gómez,39.09,43,110,-0.19
