RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,27942,Rob Oppenheim,18.57,117,630,+0.085
2,0,31560,Brian Stuard,17.19,154,896,+0.006
3,0,33413,Ben Martin,16.88,52,308,+0.019
4,1,34256,Andrew Putnam,16.52,74,448,+0.162
5,1,10809,Jim Furyk,16.47,83,504,-0.108
6,1,26758,David Hearn,16.27,82,504,-0.012
7,2,25572,Graeme McDowell,15.52,81,522,+0.086
8,4,32618,Rhein Gibson,14.92,71,476,+0.085
8,4,32662,Michael Gligic,14.92,71,476,-0.085
10,5,52375,Doug Ghim,14.80,58,392,+0.069
11,5,25349,Tim Wilkinson,14.73,66,448,+0.091
12,-1,30927,Brendon Todd,14.71,155,1054,+0.129
13,4,21407,Arjun Atwal,14.29,40,280,+0.350
14,5,19803,Ryan Armour,13.97,88,630,-0.034
15,5,49766,Hank Lebioda,13.94,80,574,+0.188
16,5,36801,Mark Hubbard,13.80,141,1022,+0.106
17,5,28775,Nate Lashley,13.72,87,634,+0.080
18,5,49298,Kramer Hickok,13.69,69,504,+0.087
19,5,32150,Michael Thompson,13.65,107,784,+0.103
20,5,28252,Seamus Power,13.61,40,294,+0.125
21,5,22371,Aaron Baddeley,13.32,69,518,-0.029
21,-3,29478,Kevin Kisner,13.32,105,788,-0.048
23,4,23325,Vaughn Taylor,13.31,82,616,+0.037
24,4,23621,Rory Sabbatini,13.29,93,700,+0.032
25,4,36871,Matthew NeSmith,13.23,100,756,-0.090
26,4,28679,Fabián Gómez,13.19,72,546,-0.042
27,4,30163,Henrik Norlander,13.14,103,784,+0.058
28,4,33404,Chris Baker,12.99,60,462,-0.050
29,4,30110,Kyle Stanley,12.96,78,602,+0.115
30,5,25364,Paul Casey,12.90,80,620,-0.013
31,5,40058,Zac Blair,12.86,90,700,+0.300
31,5,32640,Troy Merritt,12.86,99,770,+0.020
33,5,46402,Talor Gooch,12.76,134,1050,+0.090
34,5,23788,D.J. Trahan,12.55,58,462,+0.190
35,5,47993,Denny McCarthy,12.53,114,910,+0.026
