RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
96,-5,35891,Cameron Smith,15.18,17,112,E
97,7,01810,Phil Mickelson,15.12,13,86,+0.23
98,7,26329,Louis Oosthuizen,15.00,12,80,+0.42
99,10,26499,Rafa Cabrera Bello,14.63,12,82,+0.25
100,1,50525,Collin Morikawa,14.58,21,144,+0.05
101,9,49766,Hank Lebioda,14.55,16,110,+0.25
102,6,45526,Abraham Ancer,14.52,18,124,-0.06
103,8,37275,Sam Ryder,14.29,20,140,-0.20
104,8,40042,Tyler McCumber,14.15,15,106,-0.40
105,2,35310,Lanto Griffin,14.13,26,184,+0.12
105,8,35617,Martin Trainer,14.13,13,92,+0.08
107,-1,45486,Joaquin Niemann,13.97,19,136,+0.05
108,6,34563,Chesson Hadley,13.89,15,108,-0.33
109,6,27974,Sung Kang,13.85,18,130,+0.11
109,6,27214,Kevin Streelman,13.85,18,130,+0.22
111,6,39997,Corey Conners,13.71,17,124,-0.24
111,6,39977,Max Homa,13.71,17,124,-0.06
113,6,28307,Matt Every,13.33,12,90,-0.25
114,7,46402,Talor Gooch,13.25,22,166,+0.09
115,7,34255,Joseph Bramlett,13.21,14,106,-0.07
115,7,29268,Bronson Burgoon,13.21,14,106,-0.07
117,7,51894,Vince Whaley,13.16,10,76,-0.40
118,7,37189,Harold Varner III,12.88,17,132,E
119,7,12716,Charley Hoffman,12.73,14,110,E
120,7,25493,Nick Taylor,12.71,15,118,-0.07
121,7,40026,Daniel Berger,12.50,15,120,+0.07
121,7,32662,Michael Gligic,12.50,12,96,-0.42
121,7,26300,Matt Jones,12.50,18,144,-0.22
121,7,35230,Nelson Ledesma,12.50,10,80,-0.30
121,7,39546,Keith Mitchell,12.50,14,112,+0.29
121,7,23320,Ryan Palmer,12.50,15,120,-0.33
127,7,32366,Kevin Chappell,12.20,10,82,-0.40
128,8,33597,Harry Higgs,12.05,20,166,+0.05
129,8,46441,Robby Shelton,11.97,17,142,-0.18
130,8,25900,Lucas Glover,11.82,13,110,-0.15
131,8,33667,Carlos Ortiz,11.81,17,144,-0.47
132,-13,34363,Tyrrell Hatton,11.76,8,68,-0.13
133,7,27349,Alex Noren,11.61,13,112,+0.15
134,7,29926,Danny Lee,11.48,14,122,+0.21
135,7,35506,Mackenzie Hughes,11.43,16,140,E
136,-1,46717,Viktor Hovland,11.36,15,132,-0.20
137,6,48822,Sebastián Muñoz,11.31,19,168,-0.05
138,6,32839,Hideki Matsuyama,11.29,14,124,E
139,5,39324,J.J. Spaun,11.21,13,116,+0.08
140,6,33948,Byeong Hun An,11.11,14,126,+0.21
140,6,49964,Aaron Wise,11.11,10,90,-0.50
142,7,46550,Brandon Hagy,10.87,10,92,+0.10
143,8,34099,Harris English,10.53,16,152,-0.13
144,6,29484,Peter Uihlein,10.47,9,86,E
145,3,39971,Sungjae Im,10.37,17,164,E
146,7,35658,Kris Ventura,10.23,9,88,+0.22
147,7,29518,Brendan Steele,10.16,13,128,-0.08
148,7,37455,Si Woo Kim,9.85,13,132,+0.08
149,7,35450,Patrick Cantlay,9.78,9,92,+0.44
150,7,33449,Zack Sucher,9.72,7,72,E
151,7,35461,Beau Hossler,9.70,13,134,-0.31
152,-1,28237,Rory McIlroy,9.62,10,104,-0.10
153,6,33419,Cameron Tringale,9.52,12,126,+0.17
154,9,46970,Jon Rahm,9.48,11,116,E
155,5,21209,Sergio Garcia,9.38,6,64,-0.33
155,5,28252,Seamus Power,9.38,6,64,E
157,5,49960,Sepp Straka,9.29,13,140,+0.23
158,6,33141,Keegan Bradley,9.17,11,120,E
159,6,27936,Martin Laird,8.97,7,78,-0.29
160,7,28089,Jason Day,8.89,8,90,+0.25
161,7,27554,Scott Harrington,8.82,12,136,+0.25
162,7,52375,Doug Ghim,8.75,7,80,-0.29
163,7,25804,Bubba Watson,8.62,10,116,+0.40
164,1,46046,Scottie Scheffler,8.54,14,164,-0.07
165,6,47347,Adam Schenk,8.33,11,132,-0.55
165,6,24502,Adam Scott,8.33,5,60,E
167,7,34046,Jordan Spieth,8.00,8,100,+0.25
168,7,27095,Nick Watney,7.95,7,88,-0.29
169,2,33448,Justin Thomas,7.76,9,116,E
170,6,30944,Jason Kokrak,7.41,8,108,E
171,6,22405,Justin Rose,7.35,5,68,E
172,6,32333,Kevin Tway,6.94,5,72,-0.20
173,6,36689,Brooks Koepka,6.58,5,76,E
174,6,27064,Jhonattan Vegas,6.52,6,92,-0.50
175,6,31323,Gary Woodland,6.48,7,108,E
176,19,47959,Bryson DeChambeau,6.45,8,124,-0.38
177,5,25364,Paul Casey,6.25,6,96,-0.50
177,5,56762,Will Gordon,6.25,4,64,E
177,5,48887,Matt Wallace,6.25,5,80,+0.80
180,5,36699,Patrick Rodgers,6.04,11,182,-0.36
181,7,51766,Wyndham Clark,5.66,6,106,+0.17
182,8,48081,Xander Schauffele,5.65,7,124,-0.29
183,4,29725,Tony Finau,5.47,7,128,+0.29
184,5,30925,Dustin Johnson,5.10,5,98,+0.20
185,6,34314,Sebastian Cappelen,4.72,5,106,E
186,6,34213,Grayson Murray,4.17,3,72,+0.33
187,6,28420,Ryan Brehm,4.00,4,100,-0.50
188,6,56278,Matthew Wolff,3.79,5,132,+0.80
189,6,47504,Sam Burns,3.45,4,116,-0.25
190,8,27129,Luke List,3.08,4,130,+0.25
191,8,52372,Cameron Champ,2.86,4,140,-0.25
192,8,45157,Cam Davis,2.59,3,116,-0.67
193,8,30911,Tommy Fleetwood,.00,0,56,E
