RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,47504,Sam Burns,33.51,258,770,-0.194
2,0,36689,Brooks Koepka,33.46,178,532,-0.185
3,0,30911,Tommy Fleetwood,32.14,126,392,-0.095
3,0,33449,Zack Sucher,32.14,108,336,-0.028
5,0,27936,Martin Laird,31.77,129,406,-0.140
5,0,01810,Phil Mickelson,31.77,169,532,-0.225
7,0,36699,Patrick Rodgers,31.52,331,1050,-0.112
8,0,33419,Cameron Tringale,31.40,233,742,-0.206
9,0,45157,Cam Davis,31.21,201,644,-0.144
10,8,28237,Rory McIlroy,31.09,222,714,-0.153
11,-1,34314,Sebastian Cappelen,31.02,152,490,-0.086
11,-1,40042,Tyler McCumber,31.02,165,532,-0.085
13,-1,48081,Xander Schauffele,30.77,264,858,-0.163
14,-1,32333,Kevin Tway,30.61,150,490,-0.160
15,-1,35450,Patrick Cantlay,30.32,188,620,-0.149
16,-1,27064,Jhonattan Vegas,30.31,157,518,-0.146
17,0,51766,Wyndham Clark,30.12,194,644,-0.005
18,1,25804,Bubba Watson,29.95,239,798,-0.113
19,7,46717,Viktor Hovland,29.93,243,812,-0.169
20,1,32839,Hideki Matsuyama,29.74,254,854,-0.165
21,-1,12716,Charley Hoffman,29.61,199,672,-0.131
22,0,56762,Will Gordon,29.55,91,308,-0.110
23,0,27129,Luke List,29.54,244,826,-0.148
24,0,34213,Grayson Murray,29.49,128,434,+0.023
25,0,29518,Brendan Steele,29.46,231,784,-0.087
26,1,21209,Sergio Garcia,29.24,131,448,-0.115
27,7,39971,Sungjae Im,29.11,322,1106,-0.158
28,3,46046,Scottie Scheffler,28.98,284,980,-0.165
29,-1,29926,Danny Lee,28.96,223,770,-0.166
30,-1,37455,Si Woo Kim,28.81,242,840,-0.198
31,-1,49960,Sepp Straka,28.80,250,868,-0.156
32,0,33597,Harry Higgs,28.78,278,966,-0.162
33,0,27554,Scott Harrington,28.57,216,756,-0.019
34,1,33948,Byeong Hun An,28.45,239,840,-0.138
35,1,30944,Jason Kokrak,28.43,203,714,-0.074
35,10,46970,Jon Rahm,28.43,228,802,-0.167
37,0,31646,Emiliano Grillo,28.42,191,672,-0.120
38,0,32366,Kevin Chappell,28.35,127,448,-0.134
38,0,33667,Carlos Ortiz,28.35,258,910,-0.132
40,0,37189,Harold Varner III,28.32,226,798,-0.137
41,0,56278,Matthew Wolff,28.22,250,886,-0.020
42,0,47347,Adam Schenk,28.18,217,770,-0.189
43,0,35461,Beau Hossler,28.13,193,686,-0.041
44,0,33141,Keegan Bradley,27.94,223,798,-0.157
45,3,23320,Ryan Palmer,27.83,231,830,-0.139
46,0,27974,Sung Kang,27.75,242,872,-0.116
47,0,39546,Keith Mitchell,27.70,195,704,-0.133
48,1,49964,Aaron Wise,27.31,130,476,-0.138
49,1,29268,Bronson Burgoon,27.30,172,630,-0.186
50,1,28420,Ryan Brehm,27.23,122,448,-0.074
51,2,32662,Michael Gligic,27.10,129,476,-0.225
52,2,39324,J.J. Spaun,27.08,182,672,-0.132
53,2,25632,Jimmy Walker,27.00,155,574,-0.110
54,2,28089,Jason Day,26.96,151,560,-0.060
55,7,29725,Tony Finau,26.88,222,826,-0.212
56,1,22405,Justin Rose,26.84,124,462,-0.210
56,-4,33448,Justin Thomas,26.84,219,816,-0.174
58,15,34363,Tyrrell Hatton,26.68,127,476,-0.197
59,-1,35617,Martin Trainer,26.55,146,550,+0.055
60,-1,35658,Kris Ventura,26.53,104,392,-0.250
61,-1,35230,Nelson Ledesma,26.49,89,336,-0.034
62,-1,24502,Adam Scott,26.43,111,420,-0.243
63,0,46442,Maverick McNealy,26.35,214,812,-0.182
64,0,21961,Charles Howell III,26.29,184,700,-0.179
65,4,30925,Dustin Johnson,26.28,174,662,-0.052
66,-1,27349,Alex Noren,26.19,165,630,-0.188
66,-1,29484,Peter Uihlein,26.19,121,462,-0.198
68,-1,39977,Max Homa,26.18,210,802,-0.119
69,-1,40026,Daniel Berger,26.15,205,784,-0.249
70,0,25818,Scott Piercy,26.00,182,700,-0.137
70,0,25493,Nick Taylor,26.00,182,700,-0.099
72,0,33486,Roger Sloan,25.75,137,532,-0.109
73,1,37275,Sam Ryder,25.51,200,784,-0.100
74,3,32448,James Hahn,25.40,96,378,-0.333
75,7,45486,Joaquin Niemann,25.38,232,914,-0.155
76,2,25364,Paul Casey,25.32,157,620,-0.166
77,2,51894,Vince Whaley,25.26,99,392,-0.172
78,2,26300,Matt Jones,25.22,226,896,-0.208
79,2,29974,Branden Grace,25.11,116,462,-0.060
80,6,50525,Collin Morikawa,25.05,250,998,-0.160
81,2,32791,K.H. Lee,25.00,189,756,-0.148
81,2,48887,Matt Wallace,25.00,140,560,-0.114
83,2,34255,Joseph Bramlett,24.91,136,546,-0.147
84,3,39997,Corey Conners,24.77,216,872,-0.144
85,-9,26851,Marc Leishman,24.73,180,728,-0.083
85,11,34360,Patrick Reed,24.73,226,914,-0.212
87,1,33122,Russell Knox,24.64,169,686,-0.266
88,1,34046,Jordan Spieth,24.62,162,658,-0.093
89,3,35506,Mackenzie Hughes,24.54,213,868,-0.174
89,5,48822,Sebastián Muñoz,24.54,269,1096,-0.145
91,-1,28252,Seamus Power,24.49,72,294,-0.208
92,0,30692,Scott Stallings,24.26,180,742,-0.217
93,2,27095,Nick Watney,24.21,122,504,-0.139
94,-3,52372,Cameron Champ,24.13,207,858,-0.043
95,2,29970,Dylan Frittelli,23.85,228,956,-0.118
96,5,34099,Harris English,23.74,226,952,-0.204
97,1,46435,Austin Cook,23.66,159,672,-0.138
98,1,25900,Lucas Glover,23.57,165,700,-0.188
98,1,26329,Louis Oosthuizen,23.57,132,560,-0.015
100,2,27330,Josh Teater,23.54,89,378,-0.258
101,2,32102,Rickie Fowler,23.53,136,578,-0.294
102,2,48119,Ben Taylor,23.47,92,392,-0.109
103,2,34076,Joel Dahmen,23.36,206,882,-0.141
104,2,45526,Abraham Ancer,23.34,183,784,-0.169
105,2,46402,Talor Gooch,23.33,245,1050,-0.224
106,2,46441,Robby Shelton,23.31,186,798,-0.226
107,2,49771,J.T. Poston,23.25,206,886,-0.155
107,2,29221,Webb Simpson,23.25,166,714,-0.265
109,2,32254,Xinjun Zhang,23.24,192,826,-0.135
110,2,28307,Matt Every,23.17,133,574,-0.113
111,11,29420,Billy Horschel,23.12,191,826,-0.110
112,2,27214,Kevin Streelman,22.93,183,798,-0.219
113,2,35891,Cameron Smith,22.86,176,770,-0.136
114,2,32139,Danny Willett,22.54,101,448,-0.089
115,2,35449,Adam Long,22.44,224,998,-0.156
116,2,46550,Brandon Hagy,22.42,113,504,-0.071
117,2,31323,Gary Woodland,22.39,167,746,-0.024
118,2,48045,Michael Gellerman,22.38,94,420,-0.074
119,2,33204,Shane Lowry,22.22,112,504,-0.196
120,3,34466,Peter Malnati,22.19,146,658,-0.130
121,8,35310,Lanto Griffin,22.06,248,1124,-0.157
121,3,24924,Bill Haas,22.06,105,476,-0.143
123,2,32757,Patton Kizzire,21.73,143,658,-0.217
124,2,32640,Troy Merritt,21.69,167,770,-0.138
125,2,47993,Denny McCarthy,21.65,197,910,-0.193
126,2,33399,Adam Hadwin,21.56,163,756,-0.117
127,3,31420,Anirban Lahiri,21.43,69,322,-0.232
128,3,28775,Nate Lashley,21.29,135,634,-0.259
129,3,35532,Tom Hoge,21.10,195,924,-0.103
130,9,29478,Kevin Kisner,21.07,166,788,-0.193
131,3,24361,Pat Perez,20.89,117,560,-0.274
132,3,20229,Stewart Cink,20.63,130,630,-0.177
133,0,47959,Bryson DeChambeau,20.62,179,868,-0.112
133,3,27644,Brian Harman,20.62,205,994,-0.210
135,2,23788,D.J. Trahan,20.56,95,462,-0.147
136,2,47128,Richy Werenski,20.55,141,686,-0.206
137,3,49766,Hank Lebioda,20.38,117,574,-0.205
137,3,27556,Ted Potter Jr.,20.38,97,476,-0.165
139,3,29535,Brice Garnett,20.32,128,630,-0.156
140,3,40098,Matt Fitzpatrick,20.29,125,616,-0.128
141,3,33120,Mark Anderson,20.27,105,518,-0.124
142,3,22056,Cameron Percy,20.13,93,462,-0.215
143,3,33490,Bo Hoag,20.12,138,686,-0.167
144,3,34431,Robert Streb,20.09,90,448,-0.033
145,4,53165,Doc Redman,19.80,194,980,-0.144
146,4,36871,Matthew NeSmith,19.71,149,756,-0.201
147,4,34021,Bud Cauley,19.46,158,812,-0.190
148,4,19846,Brian Gay,19.43,136,700,-0.221
149,4,32618,Rhein Gibson,19.12,91,476,-0.044
150,4,33404,Chris Baker,19.05,88,462,-0.216
151,5,49298,Kramer Hickok,18.85,95,504,-0.211
152,5,23623,Bo Van Pelt,18.66,81,434,-0.037
153,5,52375,Doug Ghim,18.62,73,392,-0.247
154,5,34563,Chesson Hadley,18.48,119,644,-0.160
155,5,26499,Rafa Cabrera Bello,18.32,100,546,-0.060
156,-1,25396,Kevin Na,18.31,152,830,-0.171
157,4,33410,Andrew Landry,18.11,142,784,-0.035
158,4,21407,Arjun Atwal,17.86,50,280,-0.340
158,4,26596,Ryan Moore,17.86,85,476,-0.141
160,4,34098,Russell Henley,17.73,144,812,-0.139
161,4,39953,Chase Seiffert,17.66,89,504,-0.090
162,4,30163,Henrik Norlander,17.47,137,784,-0.234
163,4,29479,Scott Brown,17.43,122,700,-0.123
164,4,24024,Zach Johnson,17.06,129,756,-0.070
165,4,27649,Brandt Snedeker,16.86,118,700,-0.220
166,4,23108,Matt Kuchar,16.81,116,690,-0.224
167,4,40009,Dominic Bozzelli,16.67,56,336,-0.143
168,4,35732,Wes Roach,16.56,51,308,-0.078
169,4,30110,Kyle Stanley,16.11,97,602,-0.299
170,4,32150,Michael Thompson,16.07,126,784,-0.183
171,4,23621,Rory Sabbatini,16.00,112,700,-0.134
172,4,28679,Fabián Gómez,15.75,86,546,-0.267
173,4,25686,Jason Dufner,15.69,123,784,-0.130
174,4,26476,Chez Reavie,15.59,125,802,-0.152
175,4,29908,C.T. Pan,15.45,93,602,-0.065
176,4,31557,Jim Herman,15.44,113,732,-0.097
177,4,27963,Chris Stroud,15.28,77,504,-0.143
178,4,36801,Mark Hubbard,14.68,150,1022,-0.320
179,4,33413,Ben Martin,14.29,44,308,-0.205
180,4,45609,Tyler Duncan,13.92,137,984,-0.080
181,5,24138,Ian Poulter,13.72,73,532,-0.192
182,5,27942,Rob Oppenheim,13.49,85,630,-0.141
183,5,22371,Aaron Baddeley,13.32,69,518,-0.188
184,5,19803,Ryan Armour,12.38,78,630,-0.090
185,7,30927,Brendon Todd,12.33,130,1054,-0.277
186,7,26758,David Hearn,12.10,61,504,-0.131
187,8,40058,Zac Blair,11.14,78,700,-0.077
188,8,10809,Jim Furyk,10.71,54,504,+0.019
188,8,23325,Vaughn Taylor,10.71,66,616,-0.152
190,8,34256,Andrew Putnam,10.27,46,448,-0.087
190,8,31560,Brian Stuard,10.27,92,896,-0.120
192,8,25572,Graeme McDowell,9.96,52,522,-0.019
193,8,25349,Tim Wilkinson,9.82,44,448,-0.068
