RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,47959,Bryson DeChambeau,67.88,2693913,396842
2,0,52372,Cameron Champ,66.95,2649235,395678
3,0,28420,Ryan Brehm,66.73,1363386,204312
4,0,21209,Sergio Garcia,66.25,1346062,203168
5,0,28237,Rory McIlroy,66.12,2165820,327554
6,0,30925,Dustin Johnson,66.07,1995314,302014
7,0,46550,Brandon Hagy,65.93,1513483,229542
8,0,25804,Bubba Watson,65.88,2417722,366961
9,0,56278,Matthew Wolff,65.84,2679630,406982
10,0,40042,Tyler McCumber,65.72,1588316,241674
11,0,56762,Will Gordon,65.66,916153,139535
12,0,35450,Patrick Cantlay,65.59,1858578,283372
13,0,46970,Jon Rahm,65.58,2420130,369025
14,0,33448,Justin Thomas,65.39,2442946,373609
15,0,34213,Grayson Murray,65.28,1295649,198464
16,3,29725,Tony Finau,65.27,2479478,379867
16,0,30911,Tommy Fleetwood,65.27,1165911,178624
18,-1,39546,Keith Mitchell,65.26,2091726,320531
19,-1,35617,Martin Trainer,65.24,1639110,251233
20,0,36699,Patrick Rodgers,65.22,3133824,480481
21,0,47504,Sam Burns,65.17,2298480,352710
22,1,48081,Xander Schauffele,65.13,2565281,393855
23,-1,30944,Jason Kokrak,65.12,2129696,327054
24,0,27129,Luke List,65.08,2465365,378807
25,0,01810,Phil Mickelson,64.94,1577621,242952
26,0,27064,Jhonattan Vegas,64.91,1524475,234846
27,0,46046,Scottie Scheffler,64.88,2918249,449782
28,1,45486,Joaquin Niemann,64.83,2701286,416643
29,-2,33948,Byeong Hun An,64.82,2492549,384556
30,0,24502,Adam Scott,64.76,1249651,192976
31,0,27974,Sung Kang,64.75,2584901,399226
32,0,51766,Wyndham Clark,64.74,1901647,293720
33,0,36689,Brooks Koepka,64.70,1572391,243015
34,0,35461,Beau Hossler,64.68,2029711,313794
35,0,29926,Danny Lee,64.63,2270901,351351
35,0,31323,Gary Woodland,64.63,2205159,341185
37,0,34314,Sebastian Cappelen,64.58,1452088,224835
38,1,35658,Kris Ventura,64.49,1151360,178539
39,1,37455,Si Woo Kim,64.48,2472589,383465
40,1,45157,Cam Davis,64.43,1888354,293086
41,1,27554,Scott Harrington,64.42,2225240,345427
42,1,25364,Paul Casey,64.33,1819523,282851
43,1,21961,Charles Howell III,64.31,2058098,320040
44,1,32366,Kevin Chappell,64.29,1309632,203699
45,1,46717,Viktor Hovland,64.28,2382698,370670
46,1,32333,Kevin Tway,64.22,1442387,224603
46,1,48887,Matt Wallace,64.22,1647015,256468
46,1,51894,Vince Whaley,64.22,1139181,177395
49,1,29518,Brendan Steele,64.15,2290347,357030
50,1,32839,Hideki Matsuyama,64.10,2530352,394774
50,2,34046,Jordan Spieth,64.10,1924821,300288
52,2,33449,Zack Sucher,64.09,999091,155882
53,2,49964,Aaron Wise,64.06,1380666,215520
54,2,33597,Harry Higgs,64.04,2822415,440700
55,2,29974,Branden Grace,64.02,1346554,210318
56,5,23320,Ryan Palmer,63.98,2430320,379844
56,2,37189,Harold Varner III,63.98,2321991,362906
58,1,39971,Sungjae Im,63.96,3237868,506203
59,1,49960,Sepp Straka,63.91,2534503,396584
60,2,48822,Sebastián Muñoz,63.89,3204242,501528
61,2,33667,Carlos Ortiz,63.88,2664596,417134
62,2,39997,Corey Conners,63.87,2544226,398360
62,2,33419,Cameron Tringale,63.87,2171351,339990
64,2,47347,Adam Schenk,63.80,2233573,350079
64,3,35891,Cameron Smith,63.80,2252339,353058
66,2,26300,Matt Jones,63.70,2591540,406854
67,2,25818,Scott Piercy,63.69,2028610,318494
68,2,33204,Shane Lowry,63.67,1454476,228436
69,2,28089,Jason Day,63.66,1638239,257344
69,2,29484,Peter Uihlein,63.66,1334022,209562
71,2,39977,Max Homa,63.63,2343922,368339
71,2,37275,Sam Ryder,63.63,2272802,357175
73,5,34360,Patrick Reed,63.62,2667876,419357
73,2,32139,Danny Willett,63.62,1308368,205638
75,1,25900,Lucas Glover,63.60,2032232,319541
76,4,35506,Mackenzie Hughes,63.56,2510349,394933
77,-1,45526,Abraham Ancer,63.53,2270152,357325
