RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,22056,Cameron Percy,39.18,181,462,-0.050
2,0,27644,Brian Harman,38.93,387,994,-0.114
3,0,27649,Brandt Snedeker,38.43,269,700,-0.138
4,0,33399,Adam Hadwin,38.23,289,756,-0.114
5,0,27963,Chris Stroud,38.10,192,504,-0.026
6,0,39953,Chase Seiffert,37.90,191,504,-0.115
7,0,24924,Bill Haas,37.61,179,476,+0.022
8,0,35230,Nelson Ledesma,37.50,126,336,+0.048
9,0,37455,Si Woo Kim,37.38,314,840,-0.051
10,0,20229,Stewart Cink,37.30,235,630,-0.038
11,0,34466,Peter Malnati,37.23,245,658,-0.106
12,0,40009,Dominic Bozzelli,36.90,124,336,-0.137
13,0,33410,Andrew Landry,36.86,289,784,-0.031
14,0,27214,Kevin Streelman,36.72,293,798,-0.089
15,0,32448,James Hahn,36.24,137,378,-0.102
16,0,33120,Mark Anderson,36.10,187,518,-0.053
17,0,28307,Matt Every,36.06,207,574,+0.005
18,0,39324,J.J. Spaun,36.01,242,672,-0.025
19,0,34098,Russell Henley,35.84,291,812,-0.110
20,0,29908,C.T. Pan,35.71,215,602,+0.051
20,0,23623,Bo Van Pelt,35.71,155,434,+0.026
22,0,25349,Tim Wilkinson,35.49,159,448,-0.151
23,0,37275,Sam Ryder,35.33,277,784,-0.022
24,0,34431,Robert Streb,35.27,158,448,-0.127
25,0,19846,Brian Gay,35.14,246,700,-0.053
26,0,28679,Fabián Gómez,34.98,191,546,-0.094
27,0,23621,Rory Sabbatini,34.86,244,700,-0.045
28,0,32791,K.H. Lee,34.66,262,756,-0.027
29,5,35891,Cameron Smith,34.29,264,770,-0.030
30,-1,24138,Ian Poulter,34.21,182,532,-0.082
31,-1,53165,Doc Redman,34.18,335,980,-0.122
32,-1,24361,Pat Perez,34.11,191,560,-0.073
33,-1,32102,Rickie Fowler,34.08,197,578,-0.025
34,-1,32757,Patton Kizzire,34.04,224,658,E
35,0,31420,Anirban Lahiri,33.85,109,322,-0.018
36,0,25686,Jason Dufner,33.80,265,784,-0.072
37,0,46441,Robby Shelton,33.71,269,798,-0.037
37,0,25493,Nick Taylor,33.71,236,700,-0.038
39,0,26476,Chez Reavie,33.67,270,802,-0.115
40,0,45609,Tyler Duncan,33.64,331,984,-0.091
41,0,31646,Emiliano Grillo,33.63,226,672,-0.084
42,0,30110,Kyle Stanley,33.55,202,602,-0.094
43,0,33486,Roger Sloan,33.46,178,532,-0.006
44,0,26596,Ryan Moore,33.40,159,476,-0.013
45,0,47128,Richy Werenski,33.38,229,686,+0.017
46,0,29535,Brice Garnett,33.33,210,630,-0.100
46,0,33449,Zack Sucher,33.33,112,336,+0.027
48,1,49771,J.T. Poston,33.30,295,886,+0.017
49,1,27556,Ted Potter Jr.,33.19,158,476,-0.032
50,1,29479,Scott Brown,33.14,232,700,-0.017
51,-5,46717,Viktor Hovland,33.13,269,812,+0.007
52,0,27330,Josh Teater,33.07,125,378,-0.016
53,0,30163,Henrik Norlander,33.04,259,784,-0.085
54,0,26499,Rafa Cabrera Bello,32.97,180,546,-0.028
55,0,34021,Bud Cauley,32.76,266,812,-0.090
56,1,40058,Zac Blair,32.71,229,700,-0.009
57,1,35532,Tom Hoge,32.68,302,924,-0.109
58,1,22371,Aaron Baddeley,32.63,169,518,-0.095
59,2,21407,Arjun Atwal,32.50,91,280,-0.044
60,2,33404,Chris Baker,32.47,150,462,-0.073
61,2,48045,Michael Gellerman,32.38,136,420,-0.015
62,2,34256,Andrew Putnam,32.37,145,448,+0.007
63,-7,29420,Billy Horschel,32.32,267,826,-0.116
63,2,26329,Louis Oosthuizen,32.32,181,560,-0.072
65,1,32254,Xinjun Zhang,32.20,266,826,-0.068
66,1,23108,Matt Kuchar,32.17,222,690,-0.081
67,1,40098,Matt Fitzpatrick,32.14,198,616,-0.096
68,2,33490,Bo Hoag,32.07,220,686,+0.018
69,2,23325,Vaughn Taylor,31.98,197,616,-0.041
70,2,32150,Michael Thompson,31.89,250,784,-0.032
71,2,24024,Zach Johnson,31.88,241,756,-0.137
72,10,45526,Abraham Ancer,31.76,249,784,-0.060
73,1,34076,Joel Dahmen,31.75,280,882,-0.018
74,1,48119,Ben Taylor,31.63,124,392,-0.016
75,1,10809,Jim Furyk,31.55,159,504,-0.145
75,1,12716,Charley Hoffman,31.55,212,672,-0.113
77,1,27936,Martin Laird,31.53,128,406,+0.016
78,1,39971,Sungjae Im,31.46,348,1106,-0.101
78,10,50525,Collin Morikawa,31.46,314,998,-0.067
80,-1,25900,Lucas Glover,31.43,220,700,-0.005
81,0,49964,Aaron Wise,31.30,149,476,-0.013
82,17,34360,Patrick Reed,31.18,285,914,-0.084
83,0,35732,Wes Roach,31.17,96,308,-0.063
84,0,26300,Matt Jones,31.14,279,896,-0.029
85,0,35449,Adam Long,31.06,310,998,-0.106
86,0,34046,Jordan Spieth,31.00,204,658,-0.069
87,0,29268,Bronson Burgoon,30.95,195,630,-0.046
88,0,19803,Ryan Armour,30.79,194,630,-0.088
89,2,34563,Chesson Hadley,30.75,198,644,-0.096
89,2,33597,Harry Higgs,30.75,297,966,-0.010
89,2,33204,Shane Lowry,30.75,155,504,+0.006
92,3,36801,Mark Hubbard,30.72,314,1022,-0.127
93,3,31560,Brian Stuard,30.69,275,896,-0.135
94,-3,25396,Kevin Na,30.60,254,830,-0.110
95,2,33413,Ben Martin,30.52,94,308,-0.064
96,2,23320,Ryan Palmer,30.36,252,830,-0.036
97,10,35506,Mackenzie Hughes,30.30,263,868,-0.004
97,3,22405,Justin Rose,30.30,140,462,+0.079
99,2,30692,Scott Stallings,30.19,224,742,-0.036
100,2,29970,Dylan Frittelli,30.13,288,956,-0.076
101,2,52375,Doug Ghim,30.10,118,392,-0.008
102,14,29478,Kevin Kisner,30.08,237,788,-0.127
103,1,46435,Austin Cook,30.06,202,672,-0.104
104,1,29926,Danny Lee,30.00,231,770,+0.026
105,1,28775,Nate Lashley,29.81,189,634,+0.026
106,2,49298,Kramer Hickok,29.76,150,504,-0.053
107,2,33122,Russell Knox,29.74,204,686,-0.015
108,23,29221,Webb Simpson,29.69,212,714,-0.108
109,1,49766,Hank Lebioda,29.62,170,574,-0.012
110,2,27349,Alex Noren,29.52,186,630,-0.156
111,2,28089,Jason Day,29.46,165,560,-0.061
112,3,34099,Harris English,29.41,280,952,-0.036
113,1,47993,Denny McCarthy,29.34,267,910,-0.135
114,3,32640,Troy Merritt,29.22,225,770,-0.031
115,14,30927,Brendon Todd,29.03,306,1054,-0.062
116,3,32618,Rhein Gibson,28.78,137,476,+0.073
117,3,25818,Scott Piercy,28.71,201,700,-0.005
118,3,46442,Maverick McNealy,28.69,233,812,-0.116
119,3,23788,D.J. Trahan,28.57,132,462,-0.083
119,3,33419,Cameron Tringale,28.57,212,742,-0.118
121,4,31557,Jim Herman,28.55,209,732,-0.033
122,4,34255,Joseph Bramlett,28.39,155,546,-0.045
123,4,34314,Sebastian Cappelen,28.37,139,490,E
123,4,26758,David Hearn,28.37,143,504,-0.035
125,5,46046,Scottie Scheffler,28.16,276,980,-0.112
126,6,29974,Branden Grace,28.14,130,462,-0.177
127,6,27942,Rob Oppenheim,28.10,177,630,-0.141
128,6,33141,Keegan Bradley,28.07,224,798,+0.094
129,6,51894,Vince Whaley,28.06,110,392,+0.100
130,6,36871,Matthew NeSmith,28.04,212,756,-0.066
131,6,33948,Byeong Hun An,27.98,235,840,E
