RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
66,0,12716,Charley Hoffman,2.63,242,92
66,0,27974,Sung Kang,2.63,166,63
66,0,27120,Troy Matteson,2.63,239,91
72,0,28087,Kris Blanks,2.64,243,92
72,0,22621,Ben Curtis,2.64,174,66
74,0,12510,Chad Campbell,2.65,262,99
74,0,24781,Hunter Mahan,2.65,236,89
76,0,29910,Blake Adams,2.66,308,116
76,0,23548,Bill Lunde,2.66,245,92
76,0,22961,David Mathis,2.66,221,83
76,0,24663,Y.E. Yang,2.66,157,59
80,0,08725,Tom Gillis,2.67,147,55
80,0,24361,Pat Perez,2.67,203,76
80,0,25818,Scott Piercy,2.67,208,78
80,0,24138,Ian Poulter,2.67,136,51
80,0,08375,Paul Stankowski,2.67,208,78
80,0,27963,Chris Stroud,2.67,235,88
86,0,33141,Keegan Bradley,2.68,244,91
87,0,30926,Chris Kirk,2.69,234,87
87,0,22348,Nick O'Hern,2.69,239,89
87,0,23320,Ryan Palmer,2.69,215,80
87,0,20160,Charlie Wi,2.69,223,83
91,0,24357,K.J. Choi,2.71,203,75
91,0,26476,Chez Reavie,2.71,249,92
93,0,10885,Robert Allenby,2.72,226,83
93,0,01116,Michael Bradley,2.72,201,74
93,0,10585,Scott McCarron,2.72,177,65
93,0,25572,Graeme McDowell,2.72,128,47
93,0,23623,Bo Van Pelt,2.72,245,90
98,0,29420,Billy Horschel,2.73,205,75
98,0,19970,Robert Karlsson,2.73,161,59
98,0,22913,John Rollins,2.73,232,85
98,0,26287,Roland Thatcher,2.73,183,67
98,0,25632,Jimmy Walker,2.73,216,79
103,0,27141,J.B. Holmes,2.74,145,53
104,0,25457,Alexandre Rocha,2.75,179,65
105,0,25900,Lucas Glover,2.76,204,74
105,0,29518,Brendan Steele,2.76,246,89
107,0,25686,Jason Dufner,2.77,216,78
107,0,31557,Jim Herman,2.77,191,69
107,0,21350,Ryuji Imada,2.77,230,83
107,0,24490,George McNeill,2.77,191,69
107,0,26331,Charl Schwartzel,2.77,155,56
112,0,28158,Steve Marino,2.78,211,76
113,0,32366,Kevin Chappell,2.79,218,78
113,0,20229,Stewart Cink,2.79,195,70
113,0,28620,Aron Price,2.79,162,58
113,0,20127,Chris Riley,2.79,212,76
117,0,29718,Anthony Kim,2.80,199,71
117,0,22046,Geoff Ogilvy,2.80,185,66
119,0,06522,Ernie Els,2.81,194,69
119,0,01706,Davis Love III,2.81,197,70
119,0,32640,Troy Merritt,2.81,177,63
119,0,25240,D.A. Points,2.81,250,89
123,0,10505,Shane Bertsch,2.82,175,62
123,0,30925,Dustin Johnson,2.82,200,71
123,0,01948,Tim Petrovic,2.82,248,88
123,0,31193,Jim Renner,2.82,183,65
123,0,26289,Boo Weekley,2.82,186,66
128,0,20766,Padraig Harrington,2.83,167,59
129,0,20157,Retief Goosen,2.84,139,49
129,0,25562,Andres Romero,2.84,219,77
129,0,27330,Josh Teater,2.84,295,104
132,0,27939,Matt McQuillan,2.85,168,59
132,0,33911,Nate Smith,2.85,188,66
132,0,26679,Kevin Stadler,2.85,251,88
132,0,25804,Bubba Watson,2.85,225,79
136,0,32102,Rickie Fowler,2.86,232,81
136,0,28475,Jeff Overton,2.86,260,91
136,0,06567,Vijay Singh,2.86,226,79
139,0,28679,Fabián Gómez,2.87,241,84
140,0,30110,Kyle Stanley,2.88,282,98
141,0,23409,James Driscoll,2.89,205,71
141,0,06643,Paul Goydos,2.89,234,81
141,0,23718,Nathan Green,2.89,234,81
141,0,26420,Richard Johnson,2.89,185,64
141,0,10733,Kent Jones,2.89,220,76
141,0,30692,Scott Stallings,2.89,243,84
147,0,21407,Arjun Atwal,2.90,264,91
147,0,20070,Matt Bettencourt,2.90,244,84
147,0,23497,Tag Ridings,2.90,252,87
150,0,01577,Lee Janzen,2.92,181,62
150,0,26300,Matt Jones,2.92,207,71
150,0,21949,Joe Ogilvie,2.92,219,75
153,0,24846,Ricky Barnes,2.94,229,78
153,0,24358,Robert Garrigus,2.94,244,83
155,0,07457,Steve Flesch,2.97,261,88
155,0,24980,Scott Gutschewski,2.97,199,67
157,0,30711,Colt Knost,2.99,239,80
157,0,27064,Jhonattan Vegas,2.99,251,84
159,0,06515,Shaun Micheel,3.00,231,77
159,0,25834,Daniel Summerhays,3.00,225,75
161,0,09011,David Duval,3.01,202,67
161,0,30946,Alex Prugh,3.01,247,82
161,0,27770,Camilo Villegas,3.01,205,68
164,0,20098,Stuart Appleby,3.02,196,65
165,0,12652,Cameron Beckman,3.04,216,71
165,0,29478,Kevin Kisner,3.04,213,70
167,0,32698,Bobby Gates,3.05,250,82
168,0,29720,Andres Gonzales,3.07,184,60
168,0,33413,Ben Martin,3.07,227,74
170,0,20848,Ángel Cabrera,3.08,154,50
171,0,25274,Steven Bowditch,3.09,266,86
171,0,26668,Marc Turnesa,3.09,167,54
173,0,23614,Rich Beem,3.13,166,53
174,0,21805,Harrison Frazar,3.14,182,58
175,0,35087,Bio Kim,3.17,225,71
176,0,26881,Jarrod Lyle,3.19,265,83
177,0,08537,J.P. Hayes,3.20,179,56
178,0,34255,Joseph Bramlett,3.21,234,73
178,0,24140,Sean O'Hair,3.21,225,70
180,0,24290,D.J. Brigman,3.22,216,67
181,0,25444,Justin Hicks,3.23,194,60
182,0,32876,Martin Piller,3.24,204,63
183,0,31401,Zack Miller,3.27,281,86
184,0,34072,Will Strickler,3.35,171,51
185,0,27797,Derek Lamely,3.38,220,65
186,0,01797,Rocco Mediate,3.47,184,53
