RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1,0,02214,Kirk Triplett,21.24,48,226
2,0,01941,Tom Pernice Jr.,17.84,76,426
3,0,24925,Jonathan Byrd,16.85,46,273
4,0,01035,Tommy Armour III,16.79,45,268
5,0,23983,Luke Donald,16.60,42,253
6,0,06373,José María Olazábal,16.31,38,233
7,0,01810,Phil Mickelson,16.19,45,278
8,0,02239,Scott Verplank,16.15,57,353
9,0,01139,Olin Browne,16.11,67,416
10,0,24502,Adam Scott,16.06,44,274
11,0,10809,Jim Furyk,16.05,56,349
12,0,07013,Wes Short Jr.,16.00,60,375
13,0,01619,Skip Kendall,15.70,46,293
14,0,12680,Shigeki Maruyama,15.59,58,372
15,0,19846,Brian Gay,15.56,68,437
16,0,23541,Ben Crane,15.53,50,322
17,0,23623,Bo Van Pelt,15.50,64,413
18,0,24140,Sean O'Hair,15.31,60,392
19,0,20229,Stewart Cink,15.28,55,360
20,0,19913,Ron Whittaker,15.26,49,321
21,0,09011,David Duval,15.16,42,277
22,0,01024,Billy Andrade,15.13,46,304
23,0,02246,Duffy Waldorf,15.08,57,378
24,0,02104,Jeff Sluman,14.98,62,414
25,0,24781,Hunter Mahan,14.96,60,401
26,0,23135,Tim Clark,14.91,48,322
27,0,08793,Tiger Woods,14.90,31,208
28,0,07867,Woody Austin,14.87,65,437
29,0,20628,Arron Oberholser,14.83,47,317
30,0,01928,Corey Pavin,14.69,42,286
31,0,22405,Justin Rose,14.55,56,385
32,0,21959,Ted Purdy,14.53,59,406
33,0,24357,K.J. Choi,14.52,54,372
34,0,26420,Richard Johnson,14.51,56,386
34,0,06350,Bob May,14.51,37,255
36,0,20766,Padraig Harrington,14.50,29,200
36,0,06575,Dudley Hart,14.50,49,338
38,0,20382,Stephen Leaney,14.49,50,345
39,0,06251,Chris DiMarco,14.38,45,313
40,0,21209,Sergio Garcia,14.35,31,216
41,0,02206,David Toms,14.34,39,272
42,0,23788,D.J. Trahan,14.21,52,366
43,0,02110,Jerry Smith,14.17,53,374
44,0,01577,Lee Janzen,14.11,46,326
45,0,11032,Frank Lickliter II,14.07,56,398
46,0,01706,Davis Love III,14.05,43,306
47,0,24358,Robert Garrigus,13.99,47,336
48,0,21407,Arjun Atwal,13.92,54,388
49,0,06034,Marco Dawson,13.88,49,353
50,0,22293,Heath Slocum,13.87,52,375
51,0,01132,Mark Brooks,13.81,50,362
52,0,26596,Ryan Moore,13.74,36,262
53,0,23320,Ryan Palmer,13.68,55,402
54,0,21949,Joe Ogilvie,13.66,50,366
55,0,06004,Stephen Ames,13.65,34,249
56,0,12716,Charley Hoffman,13.60,54,397
57,0,20850,Daniel Chopra,13.59,59,434
58,0,25240,D.A. Points,13.58,44,324
59,0,25842,Jon Mills,13.53,36,266
60,0,12645,Brent Geiberger,13.49,53,393
61,0,12602,Dean Wilson,13.44,61,454
62,0,22046,Geoff Ogilvy,13.41,37,276
63,0,22371,Aaron Baddeley,13.40,41,306
64,0,26360,Bubba Dickerson,13.37,52,389
64,0,20378,Mathias Grönberg,13.37,48,359
66,0,07749,Brett Quigley,13.35,57,427
66,0,23322,Brett Wetterich,13.35,45,337
68,0,20608,David Howell,13.33,24,180
69,0,23621,Rory Sabbatini,13.31,45,338
69,0,11011,Mike Sposa,13.31,35,263
71,0,10423,Mike Weir,13.29,46,346
72,0,21878,Mark Wilson,13.27,41,309
73,0,01161,Mark Calcavecchia,13.26,50,377
74,0,23353,J.J. Henry,13.23,50,378
75,0,06012,Greg Kraft,13.20,40,303
76,0,20127,Chris Riley,13.13,44,335
77,0,01685,J.L. Lewis,13.04,30,230
78,0,22913,John Rollins,13.01,48,369
79,0,21646,David Branshaw,12.97,52,401
80,0,23048,Eric Axley,12.95,47,363
81,0,22378,Trevor Immelman,12.93,45,348
82,0,21731,Freddie Jacobson,12.89,29,225
83,0,20634,Peter Lonard,12.83,39,304
84,0,22892,Jason Gore,12.80,43,336
85,0,24924,Bill Haas,12.76,50,392
86,0,12510,Chad Campbell,12.75,45,353
86,0,12662,Thomas Levet,12.75,26,204
88,0,06197,Michael Allen,12.72,43,338
89,0,11123,Chris Couch,12.70,39,307
90,0,01219,John Cook,12.68,35,276
91,0,06527,Steve Stricker,12.65,32,253
