RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
75,0,23353,J.J. Henry,186.0,1674,9
76,0,23621,Rory Sabbatini,186.8,1494,8
77,0,24507,Jason Bohn,187.2,1872,10
78,0,23983,Luke Donald,189.0,1134,6
79,0,22946,Henrik Bjornstad,190.0,1710,9
80,0,22378,Trevor Immelman,193.5,1548,8
81,0,01042,Paul Azinger,195.8,1566,8
82,0,20498,Briny Baird,198.0,1386,7
82,0,24925,Jonathan Byrd,198.0,1188,6
84,0,06621,Joe Durant,202.0,1818,9
85,0,23541,Ben Crane,205.7,1440,7
85,0,23409,James Driscoll,205.7,1440,7
85,0,20631,David McKenzie,205.7,1440,7
88,0,02206,David Toms,207.0,1242,6
89,0,21961,Charles Howell III,209.3,1674,8
89,0,06515,Shaun Micheel,209.3,1674,8
91,0,20574,Mathew Goggin,210.0,1260,6
92,0,07013,Wes Short Jr.,211.5,1692,8
93,0,06575,Dudley Hart,213.4,1494,7
94,0,27095,Nick Watney,213.8,1710,8
95,0,06197,Michael Allen,216.0,1512,7
95,0,26360,Bubba Dickerson,216.0,1728,8
95,0,01677,Tom Lehman,216.0,1080,5
98,0,01320,Bob Estes,218.6,1530,7
98,0,10423,Mike Weir,218.6,1530,7
100,0,01249,John Daly,220.5,882,4
101,0,01142,Bart Bryant,221.1,1548,7
102,0,01024,Billy Andrade,222.0,1332,6
103,0,06527,Steve Stricker,223.2,1116,5
104,0,20229,Stewart Cink,226.3,1584,7
105,0,20378,Mathias Grönberg,228.9,1602,7
106,0,21753,Brian Davis,231.4,1620,7
107,0,07223,Brian Bateman,234.0,1170,5
107,0,21949,Joe Ogilvie,234.0,1638,7
109,0,27943,Matt Hansen,237.6,1188,5
110,0,28780,Nicholas Thompson,239.1,1674,7
111,0,25240,D.A. Points,240.0,1440,6
112,0,01219,John Cook,241.2,1206,5
113,0,01724,Jeff Maggert,243.0,1458,6
114,0,23614,Rich Beem,249.0,1494,6
115,0,11032,Frank Lickliter II,249.4,1746,7
116,0,12602,Dean Wilson,249.8,1998,8
117,0,21731,Freddie Jacobson,252.0,1008,4
117,0,20572,Rod Pampling,252.0,1512,6
117,0,02214,Kirk Triplett,252.0,1008,4
120,0,23320,Ryan Palmer,254.6,1782,7
121,0,23497,Tag Ridings,257.1,1800,7
122,0,01945,Kenny Perry,259.2,1296,5
123,0,10505,Shane Bertsch,262.3,1836,7
124,0,01139,Olin Browne,267.4,1872,7
125,0,07749,Brett Quigley,270.0,1890,7
125,0,21660,Jason Schultz,270.0,1350,5
125,0,02101,Joey Sindelar,270.0,1620,6
128,0,19881,Robert Damron,273.0,1638,6
129,0,10565,Ian Leggatt,273.6,1368,5
129,0,21878,Mark Wilson,273.6,1368,5
131,0,07867,Woody Austin,275.1,1926,7
132,0,24357,K.J. Choi,276.0,1656,6
133,0,20691,Greg Owen,277.2,1386,5
134,0,22293,Heath Slocum,279.0,1674,6
135,0,08123,Jeff Brehaut,288.0,1728,6
135,0,23673,Michael Connell,288.0,864,3
137,0,26596,Ryan Moore,292.5,1170,4
138,0,24781,Hunter Mahan,294.0,1764,6
139,0,20127,Chris Riley,295.2,1476,5
140,0,12662,Thomas Levet,306.0,918,3
140,0,01823,Larry Mize,306.0,918,3
142,0,02239,Scott Verplank,309.6,1548,5
143,0,23718,Nathan Green,312.0,1872,6
144,0,06034,Marco Dawson,313.2,1566,5
145,0,01381,Fred Funk,315.0,1890,6
145,0,01928,Corey Pavin,315.0,1260,4
147,0,20472,Alex Cejka,327.6,1638,5
147,0,01948,Tim Petrovic,327.6,1638,5
149,0,20094,Jonathan Kaye,331.2,1656,5
149,0,12680,Shigeki Maruyama,331.2,1656,5
151,0,28475,Jeff Overton,334.8,1674,5
152,0,11123,Chris Couch,337.5,1350,4
153,0,01685,J.L. Lewis,342.0,1026,3
153,0,20812,Tjaart van der Walt,342.0,1026,3
155,0,25632,Jimmy Walker,348.0,1044,3
156,0,12645,Brent Geiberger,349.2,1746,5
157,0,06251,Chris DiMarco,351.0,1404,4
158,0,23616,Ryan Hietala,354.0,1062,3
158,0,01761,Len Mattiace,354.0,1062,3
158,0,08385,Omar Uresti,354.0,1062,3
161,0,23135,Tim Clark,355.5,1422,4
161,0,01577,Lee Janzen,355.5,1422,4
163,0,06350,Bob May,372.0,1116,3
164,0,19846,Brian Gay,385.2,1926,5
165,0,01035,Tommy Armour III,390.0,1170,3
165,0,11011,Mike Sposa,390.0,1170,3
167,0,10809,Jim Furyk,396.0,1584,4
168,0,20593,Greg Chalmers,402.0,1206,3
168,0,25935,John Engler Jr.,402.0,1206,3
170,0,02110,Jerry Smith,414.0,1656,4
170,0,02246,Duffy Waldorf,414.0,1656,4
172,0,01388,Robert Gamez,423.0,1692,4
172,0,26420,Richard Johnson,423.0,1692,4
174,0,01619,Skip Kendall,432.0,1296,3
175,0,20121,Todd Fischer,445.5,1782,4
176,0,20766,Padraig Harrington,450.0,900,2
176,0,06012,Greg Kraft,450.0,1350,3
178,0,01329,Brad Faxon,468.0,1404,3
179,0,08537,J.P. Hayes,495.0,990,2
180,0,01132,Mark Brooks,534.0,1602,3
181,0,01161,Mark Calcavecchia,558.0,1674,3
182,0,22405,Justin Rose,570.0,1710,3
183,0,12760,Danny Ellis,576.0,1152,2
184,0,02104,Jeff Sluman,606.0,1818,3
185,0,06643,Paul Goydos,648.0,1296,2
186,0,20548,Hidemichi Tanaka,657.0,1314,2
187,0,19913,Ron Whittaker,711.0,1422,2
188,0,01599,Steve Jones,738.0,1476,2
189,0,20382,Stephen Leaney,756.0,1512,2
190,0,22621,Ben Curtis,774.0,1548,2
191,0,20105,Jeff Gove,783.0,1566,2
192,0,20608,David Howell,810.0,810,1
193,0,24138,Ian Poulter,936.0,936,1
194,0,20099,Doug Barron,1314.0,1314,1
195,0,20634,Peter Lonard,1368.0,1368,1
