RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,25274,Steven Bowditch,16
1,0,26300,Matt Jones,16
3,0,27644,Brian Harman,14
3,0,29420,Billy Horschel,14
3,0,21961,Charles Howell III,14
3,0,24912,Will MacKenzie,14
3,0,34360,Patrick Reed,14
8,0,20229,Stewart Cink,13
8,0,23320,Ryan Palmer,13
10,0,26851,Marc Leishman,12
10,0,22405,Justin Rose,12
10,0,25834,Daniel Summerhays,12
13,0,26679,Kevin Stadler,11
13,0,28780,Nicholas Thompson,11
13,0,25804,Bubba Watson,11
16,0,32334,Charlie Beljan,10
16,0,34099,Harris English,10
16,0,24358,Robert Garrigus,10
16,0,25396,Kevin Na,10
16,0,25562,Andres Romero,10
16,0,29518,Brendan Steele,10
16,0,33419,Cameron Tringale,10
23,0,24494,Erik Compton,9
23,0,21753,Brian Davis,9
23,0,24924,Bill Haas,9
23,0,32448,James Hahn,9
23,0,33461,Morgan Hoffmann,9
23,0,30925,Dustin Johnson,9
23,0,30926,Chris Kirk,9
23,0,33122,Russell Knox,9
23,0,27936,Martin Laird,9
23,0,28237,Rory McIlroy,9
23,0,27933,John Merrick,9
23,0,26596,Ryan Moore,9
23,0,20645,John Senden,9
23,0,23623,Bo Van Pelt,9
37,0,06522,Ernie Els,8
37,0,35539,Luke Guthrie,8
37,0,22378,Trevor Immelman,8
37,0,30944,Jason Kokrak,8
37,0,33413,Ben Martin,8
37,0,32839,Hideki Matsuyama,8
37,0,24490,George McNeill,8
37,0,29289,S.Y. Noh,8
37,0,22046,Geoff Ogilvy,8
37,0,28475,Jeff Overton,8
37,0,25345,Carl Pettersson,8
37,0,28486,Michael Putnam,8
37,0,23621,Rory Sabbatini,8
37,0,24502,Adam Scott,8
37,0,30692,Scott Stallings,8
37,0,33418,Shawn Stefani,8
37,0,26951,Johnson Wagner,8
37,0,31323,Gary Woodland,8
55,0,28259,Sangmoon Bae,7
55,0,29479,Scott Brown,7
55,0,25364,Paul Casey,7
55,0,32200,Roberto Castro,7
55,0,32366,Kevin Chappell,7
55,0,23638,Brendon de Jonge,7
55,0,23409,James Driscoll,7
55,0,28500,Martin Flores,7
55,0,30852,Ryo Ishikawa,7
55,0,36689,Brooks Koepka,7
55,0,24361,Pat Perez,7
55,0,27649,Brandt Snedeker,7
55,0,27214,Kevin Streelman,7
55,0,20160,Charlie Wi,7
69,0,24846,Ricky Barnes,6
69,0,24507,Jason Bohn,6
69,0,33141,Keegan Bradley,6
69,0,24357,K.J. Choi,6
69,0,27436,Graham DeLaet,6
69,0,25686,Jason Dufner,6
69,0,28307,Matt Every,6
69,0,29535,Brice Garnett,6
69,0,34098,Russell Henley,6
69,0,31557,Jim Herman,6
69,0,12716,Charley Hoffman,6
69,0,24024,Zach Johnson,6
69,0,27408,Martin Kaymer,6
69,0,23108,Matt Kuchar,6
69,0,34409,David Lingmerth,6
69,0,01706,Davis Love III,6
69,0,25572,Graeme McDowell,6
69,0,31202,William McGirt,6
69,0,24140,Sean O'Hair,6
69,0,26331,Charl Schwartzel,6
69,0,29221,Webb Simpson,6
69,0,34431,Robert Streb,6
69,0,34264,Hudson Swafford,6
69,0,30927,Brendon Todd,6
93,0,24925,Jonathan Byrd,5
93,0,37273,Derek Ernst,5
93,0,10809,Jim Furyk,5
93,0,21209,Sergio Garcia,5
93,0,25900,Lucas Glover,5
93,0,21731,Freddie Jacobson,5
93,0,32640,Troy Merritt,5
93,0,30110,Kyle Stanley,5
93,0,31560,Brian Stuard,5
93,0,29425,Andrew Svoboda,5
93,0,27770,Camilo Villegas,5
93,0,25632,Jimmy Walker,5
93,0,20396,Lee Westwood,5
93,0,34265,Will Wilcox,5
93,0,25349,Tim Wilkinson,5
93,0,24663,Y.E. Yang,5
109,0,20098,Stuart Appleby,4
109,0,27895,Jonas Blixt,4
109,0,20848,Ángel Cabrera,4
109,0,12510,Chad Campbell,4
109,0,34021,Bud Cauley,4
109,0,23135,Tim Clark,4
109,0,25720,Chad Collins,4
109,0,23541,Ben Crane,4
109,0,20104,Ken Duke,4
109,0,25191,Gonzalo Fernandez-Castaño,4
109,0,32102,Rickie Fowler,4
109,0,30750,Tommy Gainey,4
109,0,19846,Brian Gay,4
109,0,23353,J.J. Henry,4
109,0,25444,Justin Hicks,4
109,0,34174,John Huh,4
109,0,29222,Billy Hurley III,4
109,0,34261,Scott Langley,4
109,0,35300,Andrew Loupe,4
109,0,01810,Phil Mickelson,4
109,0,23800,Bryce Molder,4
109,0,24138,Ian Poulter,4
109,0,06567,Vijay Singh,4
109,0,34046,Jordan Spieth,4
109,0,27064,Jhonattan Vegas,4
109,0,27095,Nick Watney,4
109,0,21878,Mark Wilson,4
136,0,10885,Robert Allenby,3
136,0,22621,Ben Curtis,3
136,0,34563,Chesson Hadley,3
136,0,08075,Jerry Kelly,3
136,0,29478,Kevin Kisner,3
136,0,28092,D.H. Lee,3
136,0,29926,Danny Lee,3
136,0,35139,Richard Lee,3
136,0,29461,Jamie Lovemark,3
136,0,24781,Hunter Mahan,3
136,0,31193,Jim Renner,3
136,0,35732,Wes Roach,3
136,0,21528,Henrik Stenson,3
136,0,27330,Josh Teater,3
136,0,32150,Michael Thompson,3
136,0,02206,David Toms,3
136,0,32333,Kevin Tway,3
136,0,28132,Tyrone Van Aswegen,3
136,0,10423,Mike Weir,3
155,0,22371,Aaron Baddeley,2
155,0,20498,Briny Baird,2
155,0,20593,Greg Chalmers,2
155,0,23983,Luke Donald,2
155,0,29740,Brad Fritsch,2
155,0,20157,Retief Goosen,2
155,0,26758,David Hearn,2
155,0,27141,J.B. Holmes,2
155,0,26956,Bronson La'Cassie,2
155,0,10860,Justin Leonard,2
155,0,26329,Louis Oosthuizen,2
155,0,35541,John Peterson,2
155,0,27556,Ted Potter Jr.,2
155,0,22913,John Rollins,2
155,0,22293,Heath Slocum,2
155,0,27963,Chris Stroud,2
155,0,26289,Boo Weekley,2
172,0,07867,Woody Austin,1
172,0,28089,Jason Day,1
172,0,27466,Spencer Levin,1
172,0,01724,Jeff Maggert,1
172,0,25240,D.A. Points,1
177,0,27120,Troy Matteson,0
