RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,26758,David Hearn,37,4,1,17,2005290
2,0,20098,Stuart Appleby,31,2,2,4,2005010
2,0,12823,Carlos Franco,31,0,1,11,2005290
4,0,12510,Chad Campbell,30,1,2,2,2005010
5,0,06522,Ernie Els,29,1,1,16,2005010
6,0,01261,Jay Delsing,28,1,2,10,2005290
6,0,10809,Jim Furyk,28,2,2,17,2005300
6,0,02106,Chris Smith,28,3,1,10,2005290
9,0,01161,Mark Calcavecchia,26,14,2,6,2005470
9,0,01717,Sandy Lyle,26,2,2,7,2005300
9,0,26596,Ryan Moore,26,4,2,9,2005430
12,0,20157,Retief Goosen,25,1,2,15,2005010
12,0,24024,Zach Johnson,25,3,2,14,2005010
12,0,21951,Joey Snyder III,25,0,2,17,2005460
12,0,02206,David Toms,25,1,2,12,2005010
16,0,12826,Paul Claxton,24,1,3,11,2005290
16,0,06034,Marco Dawson,24,2,1,10,2005460
16,0,24361,Pat Perez,24,1,1,4,2005460
16,0,06567,Vijay Singh,24,2,2,1,2005320
16,0,23325,Vaughn Taylor,24,0,4,3,2005010
16,0,02239,Scott Verplank,24,1,1,8,2005470
22,0,06197,Michael Allen,23,1,2,8,2005290
22,0,01024,Billy Andrade,23,6,1,8,2005460
22,0,23353,J.J. Henry,23,0,4,9,2005460
25,0,01139,Olin Browne,22,0,3,9,2005320
25,0,01142,Bart Bryant,22,0,2,6,2005010
25,0,01677,Tom Lehman,22,0,4,7,2005460
25,0,01771,Blaine McCallister,22,4,1,16,2005280
25,0,24502,Adam Scott,22,0,2,3,2005130
25,0,23788,D.J. Trahan,22,1,1,12,2005030
31,0,20498,Briny Baird,21,0,2,16,2005170
31,0,01127,Danny Briggs,21,1,2,18,2005080
31,0,24925,Jonathan Byrd,21,1,1,14,2005380
31,0,20121,Todd Fischer,21,1,1,15,2005080
31,0,21805,Harrison Frazar,21,0,3,8,2005290
31,0,25900,Lucas Glover,21,0,1,16,2005030
31,0,26420,Richard Johnson,21,0,1,3,2005320
31,0,01685,J.L. Lewis,21,2,1,18,2005040
31,0,25572,Graeme McDowell,21,5,3,18,2005300
31,0,01941,Tom Pernice Jr.,21,2,1,18,2005470
31,0,21959,Ted Purdy,21,0,4,18,2005400
31,0,22293,Heath Slocum,21,4,4,18,2005430
31,0,22295,Darron Stiles,21,4,1,12,2005430
31,0,23349,Charles Warren,21,4,4,18,2005020
45,0,23614,Rich Beem,20,3,2,17,2005460
45,0,06214,Guy Boros,20,0,2,8,2005290
45,0,20472,Alex Cejka,20,1,2,16,2005460
45,0,01475,Donnie Hammond,20,10,1,10,2005460
45,0,08537,J.P. Hayes,20,1,1,10,2005460
45,0,01533,P.H. Horgan III,20,1,1,5,2005290
45,0,21961,Charles Howell III,20,0,1,10,2005170
45,0,01766,Billy Mayfair,20,1,2,16,2005320
45,0,01810,Phil Mickelson,20,0,2,2,2005300
45,0,24138,Ian Poulter,20,0,2,2,2005360
45,0,06595,Kevin Sutherland,20,0,2,13,2005460
56,0,21633,Steve Allan,19,5,2,12,2005310
56,0,19824,Craig Barlow,19,1,1,13,2005040
56,0,07223,Brian Bateman,19,7,1,7,2005040
56,0,21753,Brian Davis,19,0,3,4,2005040
56,0,06621,Joe Durant,19,0,1,6,2005460
56,0,01329,Brad Faxon,19,5,2,15,2005260
56,0,24184,Alastair Forsyth,19,1,1,15,2005300
56,0,21209,Sergio Garcia,19,2,1,17,2005030
56,0,22892,Jason Gore,19,1,3,11,2005460
56,0,12716,Charley Hoffman,19,0,1,18,2005030
56,0,24957,Simon Khan,19,1,1,12,2005300
56,0,23552,Hank Kuehne,19,0,3,6,2005290
56,0,01707,Steve Lowery,19,0,2,13,2005460
56,0,24781,Hunter Mahan,19,1,1,18,2005280
56,0,20572,Rod Pampling,19,1,4,11,2005200
56,0,01945,Kenny Perry,19,1,3,2,2005310
56,0,25240,D.A. Points,19,1,2,1,2005290
56,0,20548,Hidemichi Tanaka,19,4,2,18,2005290
56,0,21498,Hideto Tanihara,19,0,4,12,2005290
75,0,01035,Tommy Armour III,18,0,1,4,2005470
75,0,24507,Jason Bohn,18,1,2,7,2005290
75,0,20850,Daniel Chopra,18,0,2,2,2005320
75,0,23409,James Driscoll,18,1,2,9,2005460
75,0,10962,Bradley Hughes,18,1,3,4,2005310
75,0,23725,Brendan Jones,18,2,2,12,2005460
75,0,20094,Jonathan Kaye,18,1,2,15,2005430
75,0,01666,Bernhard Langer,18,1,1,14,2005030
75,0,20382,Stephen Leaney,18,0,3,10,2005310
75,0,10860,Justin Leonard,18,2,2,5,2005300
75,0,24912,Will MacKenzie,18,0,1,11,2005410
75,0,22405,Justin Rose,18,0,4,17,2005430
75,0,02101,Joey Sindelar,18,5,1,9,2005040
