RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,0,01810,Phil Mickelson,20.52,204,994
2,0,01388,Robert Gamez,19.97,144,721
3,0,20127,Chris Riley,19.47,205,1053
4,0,10860,Justin Leonard,19.42,194,999
5,0,01553,John Huston,19.27,194,1007
6,0,01381,Fred Funk,19.07,214,1122
7,0,06251,Chris DiMarco,18.95,214,1129
8,0,01706,Davis Love III,18.91,177,936
9,0,12753,David Morland IV,18.88,115,609
10,0,02206,David Toms,18.83,203,1078
11,0,08881,Tripp Isenhour,18.79,133,708
12,0,06567,Vijay Singh,18.74,190,1014
13,0,01161,Mark Calcavecchia,18.65,155,831
14,0,01142,Bart Bryant,18.63,125,671
15,0,20098,Stuart Appleby,18.62,183,983
16,0,06613,Tommy Tolles,18.60,122,656
17,0,23614,Rich Beem,18.48,185,1001
17,0,24357,K.J. Choi,18.48,173,936
19,0,02239,Scott Verplank,18.46,177,959
20,0,23541,Ben Crane,18.44,170,922
20,0,02246,Duffy Waldorf,18.44,168,911
22,0,01945,Kenny Perry,18.39,185,1006
23,0,20572,Rod Pampling,18.37,178,969
24,0,23983,Luke Donald,18.34,201,1096
25,0,24361,Pat Perez,18.31,167,912
26,0,08545,Glen Hnatiuk,18.30,176,962
27,0,01024,Billy Andrade,18.07,182,1007
27,0,08793,Tiger Woods,18.07,129,714
29,0,11032,Frank Lickliter II,18.05,172,953
30,0,19846,Brian Gay,18.03,218,1209
31,0,12652,Cameron Beckman,18.01,163,905
31,0,24925,Jonathan Byrd,18.01,176,977
33,0,01139,Olin Browne,17.95,194,1081
34,0,02214,Kirk Triplett,17.92,148,826
35,0,20229,Stewart Cink,17.88,164,917
35,0,22913,John Rollins,17.88,224,1253
37,0,01723,Andrew Magee,17.85,164,919
38,0,22046,Geoff Ogilvy,17.81,158,887
39,0,08537,J.P. Hayes,17.74,140,789
40,0,01619,Skip Kendall,17.72,183,1033
41,0,01685,J.L. Lewis,17.62,179,1016
42,0,20593,Greg Chalmers,17.60,166,943
42,0,21209,Sergio Garcia,17.60,138,784
44,0,01307,Joel Edwards,17.59,187,1063
45,0,10585,Scott McCarron,17.55,182,1037
46,0,01724,Jeff Maggert,17.43,153,878
47,0,01361,Dan Forsman,17.41,145,833
48,0,12510,Chad Campbell,17.39,197,1133
48,0,09011,David Duval,17.39,137,788
50,0,06004,Stephen Ames,17.38,159,915
50,0,01226,Fred Couples,17.38,109,627
52,0,23135,Tim Clark,17.35,132,761
53,0,10117,Bob Heintz,17.33,122,704
54,0,01577,Lee Janzen,17.32,172,993
54,0,02002,John Riegger,17.32,158,912
56,0,21633,Steve Allan,17.28,165,955
56,0,08123,Jeff Brehaut,17.28,156,903
56,0,01968,Nick Price,17.28,123,712
59,0,23903,Stephen Gangluff,17.25,134,777
60,0,01329,Brad Faxon,17.18,155,902
60,0,01797,Rocco Mediate,17.18,134,780
62,0,06575,Dudley Hart,17.13,153,893
63,0,07721,Pat Bates,17.10,163,953
63,0,23800,Bryce Molder,17.10,113,661
65,0,06621,Joe Durant,17.09,155,907
65,0,10733,Kent Jones,17.09,183,1071
65,0,20548,Hidemichi Tanaka,17.09,183,1071
68,0,20157,Retief Goosen,17.08,97,568
68,0,21961,Charles Howell III,17.08,202,1183
70,0,20634,Peter Lonard,17.07,169,990
70,0,06527,Steve Stricker,17.07,113,662
72,0,12663,Phil Tataurangi,17.02,151,887
73,0,06809,Bob Burns,17.01,171,1005
74,0,20095,Carl Paulson,16.98,146,860
75,0,02101,Joey Sindelar,16.97,177,1043
76,0,06522,Ernie Els,16.92,113,668
77,0,19881,Robert Damron,16.88,142,841
78,0,07003,David Berganio Jr.,16.83,138,820
79,0,10423,Mike Weir,16.82,161,957
80,0,06617,Brian Henninger,16.81,117,696
81,0,07457,Steve Flesch,16.77,184,1097
81,0,01475,Donnie Hammond,16.77,105,626
83,0,01320,Bob Estes,16.76,157,937
84,0,08931,Glen Day,16.75,177,1057
84,0,08375,Paul Stankowski,16.75,172,1027
86,0,02106,Chris Smith,16.71,175,1047
87,0,06515,Shaun Micheel,16.68,168,1007
88,0,01219,John Cook,16.65,143,859
88,0,10809,Jim Furyk,16.65,151,907
90,0,10565,Ian Leggatt,16.62,162,975
91,0,01920,Craig Parry,16.60,119,717
92,0,01098,Jay Don Blake,16.59,183,1103
93,0,12782,Tim Herron,16.56,173,1045
93,0,01926,Steve Pate,16.56,103,622
95,0,12680,Shigeki Maruyama,16.52,154,932
96,0,01707,Steve Lowery,16.44,159,967
97,0,12645,Brent Geiberger,16.43,159,968
98,0,01457,Jay Haas,16.39,136,830
99,0,23338,David Gossett,16.38,161,983
100,0,02010,Loren Roberts,16.37,163,996
101,0,01249,John Daly,16.35,104,636
102,0,06012,Greg Kraft,16.34,142,869
102,0,20645,John Senden,16.34,157,961
104,0,20566,Kaname Yokoo,16.25,123,757
105,0,01948,Tim Petrovic,16.15,150,929
106,0,06498,Matt Peterson,16.13,134,831
107,0,10213,Dicky Pride,16.11,87,540
108,0,01378,David Frost,16.09,153,951
109,0,01157,Tom Byrum,16.06,129,803
110,0,20498,Briny Baird,16.05,182,1134
