RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,01934,Dave Peege,.79,1,126
1,0,06751,Chris Tucker,.79,1,126
3,0,06122,Greg Hickman,.93,1,108
4,0,01219,John Cook,.98,3,306
4,0,01261,Jay Delsing,.98,3,306
4,0,01557,John Inman,.98,3,306
7,0,01736,Roger Maltbie,1.01,2,198
8,0,01024,Billy Andrade,1.11,3,270
8,0,06010,Brad Bell,1.11,1,90
8,0,01142,Bart Bryant,1.11,2,180
8,0,01331,Rick Fehr,1.11,3,270
8,0,01443,Hubert Green,1.11,1,90
13,0,01725,John Mahaffey,1.23,2,162
14,0,01968,Nick Price,1.26,5,396
15,0,02099,Scott Simpson,1.28,3,234
16,0,01823,Larry Mize,1.31,4,306
16,0,02242,Lanny Wadkins,1.31,4,306
18,0,01042,Paul Azinger,1.39,5,360
18,0,01214,Frank Conner,1.39,3,216
18,0,01390,Buddy Gardner,1.39,3,216
18,0,01559,Hale Irwin,1.39,3,216
18,0,02131,Mike Springer,1.39,3,216
18,0,06048,Dicky Thompson,1.39,2,144
18,0,02313,Bruce Zabriski,1.39,3,216
25,0,01385,Jim Gallagher Jr.,1.45,6,414
26,0,01706,Davis Love III,1.46,5,342
26,0,01837,Gil Morgan,1.46,5,342
26,0,02185,Lance Ten Broeck,1.46,5,342
29,0,01457,Jay Haas,1.52,6,396
30,0,01569,Peter Jacobsen,1.54,5,324
30,0,02246,Duffy Waldorf,1.54,5,324
32,0,02010,Loren Roberts,1.59,6,378
33,0,08277,Greg Lesher,1.67,3,180
33,0,01723,Andrew Magee,1.67,6,360
33,0,01926,Steve Pate,1.67,6,360
33,0,01943,Chris Perry,1.67,3,180
33,0,02298,Jim Woodward,1.67,3,180
38,0,01510,Nolan Henke,1.74,5,288
38,0,01887,Mark O'Meara,1.74,5,288
40,0,01023,Jerry Anderson,1.85,3,162
40,0,01168,David Canipe,1.85,3,162
40,0,01313,Steve Elkington,1.85,6,324
40,0,01748,Doug Martin,1.85,3,162
40,0,01975,Tom Purtzer,1.85,5,270
40,0,02041,Bill Sander,1.85,2,108
40,0,06072,Greg Whisman,1.85,3,162
40,0,02311,Kim Young,1.85,3,162
48,0,01553,John Huston,1.94,7,360
48,0,02067,Ted Schulz,1.94,7,360
48,0,02111,Mike Smith,1.94,7,360
51,0,06575,Dudley Hart,1.96,6,306
52,0,01355,Raymond Floyd,1.98,5,252
52,0,01682,Wayne Levi,1.98,5,252
54,0,01239,Michael Cunning,2.02,4,198
54,0,01677,Tom Lehman,2.02,8,396
54,0,02223,Bob Tway,2.02,4,198
54,0,02303,Robert Wrenn,2.02,4,198
58,0,01040,Emlyn Aubrey,2.08,3,144
58,0,01235,Ben Crenshaw,2.08,6,288
58,0,02002,John Riegger,2.08,3,144
58,0,02033,Dave Rummells,2.08,6,288
62,0,01489,Steve Hart,2.14,5,234
63,0,01323,Brad Fabel,2.16,7,324
63,0,01329,Brad Faxon,2.16,7,324
65,0,01157,Tom Byrum,2.22,4,180
65,0,01181,Jon Chaffee,2.22,2,90
65,0,01361,Dan Forsman,2.22,10,450
65,0,01495,Morris Hatalsky,2.22,4,180
65,0,06012,Greg Kraft,2.22,4,180
65,0,02049,Gene Sauers,2.22,6,270
65,0,02279,Mark Wiebe,2.22,6,270
72,0,01766,Billy Mayfair,2.27,9,396
72,0,02101,Joey Sindelar,2.27,9,396
74,0,06124,Patrick Burke,2.29,7,306
74,0,06090,Jim McGovern,2.29,7,306
76,0,01549,Mike Hulbert,2.31,10,432
76,0,01960,Don Pooley,2.31,5,216
76,0,02104,Jeff Sluman,2.31,10,432
76,0,02321,Fuzzy Zoeller,2.31,5,216
80,0,01284,Mike Donald,2.34,8,342
80,0,01306,David Edwards,2.34,8,342
80,0,01928,Corey Pavin,2.34,8,342
83,0,01133,Billy Ray Brown,2.38,6,252
83,0,01200,Keith Clearwater,2.38,9,378
83,0,01633,Tom Kite,2.38,9,378
83,0,06128,Steve Lamontagne,2.38,6,252
83,0,01876,Greg Norman,2.38,6,252
88,0,01288,Ed Dougherty,2.43,7,288
88,0,01320,Bob Estes,2.43,7,288
88,0,01783,Mark McCumber,2.43,7,288
88,0,02267,D.A. Weibring,2.43,7,288
92,0,01072,Chip Beck,2.47,8,324
92,0,01346,Ed Fiori,2.47,8,324
92,0,01444,Ken Green,2.47,8,324
92,0,01639,Kenny Knox,2.47,4,162
92,0,01771,Blaine McCallister,2.47,8,324
97,0,01577,Lee Janzen,2.50,9,360
98,0,06332,Neal Lancaster,2.53,10,396
98,0,01846,Jodie Mudd,2.53,5,198
100,0,06040,John Ross,2.56,6,234
100,0,02292,Bob Wolcott,2.56,6,234
102,0,01690,Bruce Lietzke,2.59,7,270
102,0,01797,Rocco Mediate,2.59,7,270
102,0,02007,Larry Rinker,2.59,7,270
102,0,02225,Howard Twitty,2.59,7,270
106,0,01376,Bob Friend,2.61,8,306
107,0,01353,Bruce Fleisher,2.65,10,378
108,0,01139,Olin Browne,2.78,7,252
108,0,06034,Marco Dawson,2.78,6,216
108,0,01408,Kelly Gibson,2.78,6,216
108,0,01414,Bob Gilder,2.78,8,288
108,0,06044,Scott Gump,2.78,10,360
108,0,01533,P.H. Horgan III,2.78,5,180
108,0,01755,Dick Mast,2.78,4,144
108,0,01946,Peter Persons,2.78,10,360
108,0,06132,Sonny Skinner,2.78,4,144
108,0,02214,Kirk Triplett,2.78,4,144
108,0,02224,Greg Twiggs,2.78,5,180
108,0,02322,Richard Zokol,2.78,5,180
120,0,01143,Brad Bryant,2.91,11,378
121,0,02090,Tom Sieckmann,2.94,9,306
122,0,01098,Jay Don Blake,2.96,8,270
122,0,01378,David Frost,2.96,8,270
124,0,01435,Wayne Grady,2.99,7,234
125,0,01049,Ian Baker-Finch,3.03,6,198
125,0,01475,Donnie Hammond,3.03,6,198
127,0,06284,Jim Hallet,3.06,11,360
128,0,01132,Mark Brooks,3.14,13,414
129,0,01978,Fran Quinn,3.17,4,126
130,0,01226,Fred Couples,3.22,11,342
131,0,06142,Mitch Adcock,3.33,6,180
131,0,01035,Tommy Armour III,3.33,6,180
131,0,01468,Gary Hallberg,3.33,9,270
134,0,01203,Russ Cochran,3.40,11,324
135,0,01701,Bob Lohr,3.42,8,234
135,0,02159,Curtis Strange,3.42,8,234
137,0,01129,Bill Britton,3.47,10,288
137,0,06150,Carl Cooper,3.47,5,144
139,0,01014,Fulton Allem,3.51,12,342
139,0,02135,Mike Standly,3.51,12,342
141,0,01458,Jerry Haas,3.54,7,198
142,0,01996,Mike Reid,3.57,9,252
142,0,02206,David Toms,3.57,9,252
144,0,01550,Ed Humenik,3.59,11,306
144,0,02146,Payne Stewart,3.59,11,306
146,0,01938,David Peoples,3.61,13,360
147,0,08537,J.P. Hayes,3.70,6,162
147,0,01724,Jeff Maggert,3.70,12,324
147,0,02063,Dave Schreyer,3.70,2,54
147,0,02133,Craig Stadler,3.70,10,270
147,0,02167,Mike Sullivan,3.70,8,216
147,0,02226,Tray Tyner,3.70,4,108
153,0,07569,Mark Carnevale,3.85,9,234
153,0,01388,Robert Gamez,3.85,9,234
155,0,01060,Dave Barr,3.89,14,360
156,0,02201,Jim Thorpe,3.97,5,126
157,0,01958,Dan Pohl,4.04,8,198
158,0,01945,Kenny Perry,4.17,12,288
159,0,01161,Mark Calcavecchia,4.23,16,378
