RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,23541,Ben Crane,75.00,33,44
2,0,23108,Matt Kuchar,72.00,54,75
3,0,28252,Seamus Power,71.21,47,66
4,0,22405,Justin Rose,71.15,37,52
5,0,32102,Rickie Fowler,70.69,41,58
6,0,34363,Tyrrell Hatton,69.05,29,42
7,0,24925,Jonathan Byrd,68.57,24,35
8,0,24924,Bill Haas,67.80,40,59
9,0,26329,Louis Oosthuizen,67.16,45,67
10,0,26499,Rafa Cabrera Bello,66.67,26,39
10,0,28089,Jason Day,66.67,42,63
10,0,34264,Hudson Swafford,66.67,22,33
13,0,23621,Rory Sabbatini,66.02,68,103
14,0,34076,Joel Dahmen,65.63,42,64
15,0,25632,Jimmy Walker,65.15,43,66
16,0,29221,Webb Simpson,64.86,48,74
17,0,25240,D.A. Points,64.44,29,45
18,0,21961,Charles Howell III,63.93,39,61
19,0,21528,Henrik Stenson,63.89,23,36
20,0,37454,Whee Kim,63.64,49,77
21,0,27942,Rob Oppenheim,63.27,31,49
22,0,33419,Cameron Tringale,63.16,24,38
23,0,35545,Blayne Barber,63.04,29,46
24,0,35891,Cameron Smith,62.69,42,67
25,0,45526,Abraham Ancer,62.50,50,80
25,0,40058,Zac Blair,62.50,25,40
25,0,48081,Xander Schauffele,62.50,50,80
28,0,31646,Emiliano Grillo,62.32,43,69
29,0,25364,Paul Casey,62.16,23,37
30,0,33413,Ben Martin,61.82,34,55
30,0,24502,Adam Scott,61.82,34,55
32,0,29222,Billy Hurley III,61.70,29,47
33,0,33448,Justin Thomas,61.54,40,65
34,0,30926,Chris Kirk,61.46,59,96
35,0,46402,Talor Gooch,61.40,35,57
36,0,24024,Zach Johnson,61.02,36,59
37,0,35310,Lanto Griffin,60.98,25,41
38,0,36689,Brooks Koepka,60.87,28,46
38,0,34046,Jordan Spieth,60.87,28,46
40,0,27141,J.B. Holmes,60.81,45,74
41,0,01810,Phil Mickelson,60.66,37,61
42,0,27963,Chris Stroud,60.29,41,68
43,0,27649,Brandt Snedeker,60.27,44,73
44,0,25396,Kevin Na,60.00,36,60
45,0,22582,Kyle Thompson,59.38,19,32
46,0,34466,Peter Malnati,59.21,45,76
47,0,26300,Matt Jones,59.09,26,44
48,0,46970,Jon Rahm,58.97,23,39
48,0,29518,Brendan Steele,58.97,23,39
50,0,29926,Danny Lee,58.75,47,80
51,0,46501,Ollie Schniederjans,58.23,46,79
52,0,22371,Aaron Baddeley,58.21,39,67
53,0,27895,Jonas Blixt,57.89,22,38
53,0,27349,Alex Noren,57.89,22,38
55,0,27974,Sung Kang,57.81,37,64
56,0,37455,Si Woo Kim,57.78,52,90
57,0,22056,Cameron Percy,57.69,15,26
58,0,20593,Greg Chalmers,57.41,31,54
59,0,34021,Bud Cauley,57.14,28,49
60,0,35461,Beau Hossler,56.98,49,86
61,0,32640,Troy Merritt,56.76,42,74
62,0,39327,Ben Silverman,56.72,38,67
63,0,27064,Jhonattan Vegas,56.45,35,62
64,0,20472,Alex Cejka,56.36,31,55
65,0,19846,Brian Gay,56.25,45,80
66,0,46435,Austin Cook,56.16,41,73
67,0,26331,Charl Schwartzel,56.00,28,50
67,0,25493,Nick Taylor,56.00,28,50
69,0,29223,Sam Saunders,55.95,47,84
70,0,30911,Tommy Fleetwood,55.93,33,59
71,0,32839,Hideki Matsuyama,55.81,24,43
72,0,24138,Ian Poulter,55.74,34,61
73,0,25572,Graeme McDowell,55.56,25,45
74,0,29461,Jamie Lovemark,55.42,46,83
75,0,31202,William McGirt,55.36,31,56
76,0,35450,Patrick Cantlay,55.17,32,58
76,0,32254,Xinjun Zhang,55.17,32,58
78,0,12510,Chad Campbell,55.07,38,69
78,0,34174,John Huh,55.07,38,69
80,0,33122,Russell Knox,55.00,33,60
81,0,40009,Dominic Bozzelli,54.84,34,62
82,0,08793,Tiger Woods,54.72,29,53
83,0,35421,Brandon Harkins,54.43,43,79
84,0,31420,Anirban Lahiri,54.32,44,81
85,0,24846,Ricky Barnes,54.29,19,35
86,0,27129,Luke List,54.22,45,83
87,0,39546,Keith Mitchell,54.17,39,72
88,0,33399,Adam Hadwin,54.10,33,61
89,0,47125,Matt Atkins,54.05,20,37
89,0,32876,Martin Piller,54.05,40,74
89,0,30692,Scott Stallings,54.05,40,74
92,0,23325,Vaughn Taylor,53.85,35,65
93,0,27214,Kevin Streelman,53.75,43,80
94,0,24781,Hunter Mahan,53.66,22,41
95,0,48084,Wesley Bryan,53.57,30,56
95,0,28679,Fabián Gómez,53.57,30,56
95,0,49771,J.T. Poston,53.57,30,56
98,0,24140,Sean O'Hair,53.52,38,71
99,0,25834,Daniel Summerhays,53.49,23,43
100,0,29420,Billy Horschel,53.45,31,58
100,0,26596,Ryan Moore,53.45,31,58
102,0,26951,Johnson Wagner,53.33,16,30
103,0,10809,Jim Furyk,53.19,25,47
104,0,31416,Derek Fathauer,53.13,34,64
104,0,34360,Patrick Reed,53.13,34,64
106,0,27556,Ted Potter Jr.,53.09,43,81
107,0,25686,Jason Dufner,52.94,27,51
108,0,30925,Dustin Johnson,52.73,29,55
109,0,39954,Cody Gribble,52.54,31,59
110,0,25892,Steve Wheatcroft,52.50,21,40
111,0,47959,Bryson DeChambeau,52.38,33,63
112,0,49964,Aaron Wise,52.31,34,65
113,0,25198,Francesco Molinari,52.17,24,46
114,0,32448,James Hahn,52.00,26,50
115,0,36699,Patrick Rodgers,51.39,37,72
116,0,47993,Denny McCarthy,51.28,20,39
117,0,19803,Ryan Armour,51.22,42,82
118,0,20229,Stewart Cink,51.06,24,47
119,0,25900,Lucas Glover,50.94,27,53
120,0,46601,Trey Mullinax,50.85,30,59
121,0,50526,Tom Lovelady,50.70,36,71
121,0,28132,Tyrone Van Aswegen,50.70,36,71
123,0,39997,Corey Conners,50.00,30,60
123,0,37338,Zecheng Dou,50.00,17,34
123,0,34099,Harris English,50.00,33,66
123,0,34563,Chesson Hadley,50.00,33,66
123,0,27644,Brian Harman,50.00,27,54
123,0,34409,David Lingmerth,50.00,31,62
123,0,20572,Rod Pampling,50.00,30,60
123,0,34358,Jonathan Randolph,50.00,31,62
123,0,30110,Kyle Stanley,50.00,34,68
123,0,32150,Michael Thompson,50.00,19,38
133,0,12716,Charley Hoffman,49.35,38,77
134,0,23320,Ryan Palmer,49.25,33,67
135,0,31323,Gary Woodland,48.75,39,80
136,0,29725,Tony Finau,48.65,36,74
137,0,26851,Marc Leishman,48.53,33,68
137,0,31560,Brian Stuard,48.53,33,68
139,0,47347,Adam Schenk,48.21,27,56
140,0,40026,Daniel Berger,48.15,26,54
140,0,29484,Peter Uihlein,48.15,26,54
142,0,35506,Mackenzie Hughes,48.08,25,52
143,0,28775,Nate Lashley,48.00,12,25
144,0,28307,Matt Every,47.95,35,73
145,0,29974,Branden Grace,47.83,22,46
145,0,35879,Kelly Kraft,47.83,33,69
147,0,33948,Byeong Hun An,47.69,31,65
147,0,33410,Andrew Landry,47.69,31,65
149,0,33141,Keegan Bradley,47.67,41,86
150,0,33418,Shawn Stefani,47.37,27,57
151,0,27936,Martin Laird,46.51,20,43
152,0,37275,Sam Ryder,46.43,26,56
153,0,35376,Roberto Díaz,46.15,30,65
154,0,39975,Michael Kim,46.00,23,50
155,0,32333,Kevin Tway,45.88,39,85
156,0,34213,Grayson Murray,45.83,33,72
157,0,37278,Nicholas Lindheim,45.71,16,35
158,0,29908,C.T. Pan,45.16,28,62
159,0,34098,Russell Henley,44.90,22,49
160,0,24358,Robert Garrigus,44.44,28,63
160,0,32757,Patton Kizzire,44.44,24,54
160,0,28237,Rory McIlroy,44.44,20,45
163,0,27095,Nick Watney,44.30,35,79
164,0,37189,Harold Varner III,44.12,30,68
164,0,47128,Richy Werenski,44.12,30,68
166,0,30944,Jason Kokrak,43.75,35,80
167,0,33204,Shane Lowry,43.59,17,39
168,0,29268,Bronson Burgoon,43.48,20,46
169,0,35532,Tom Hoge,43.33,39,90
169,0,34256,Andrew Putnam,43.33,26,60
171,0,30978,Kiradech Aphibarnrat,42.86,18,42
171,0,26758,David Hearn,42.86,18,42
171,0,25818,Scott Piercy,42.86,24,56
174,0,29535,Brice Garnett,42.65,29,68
175,0,24361,Pat Perez,42.22,19,45
176,0,34431,Robert Streb,42.00,21,50
177,0,29485,Brett Stegmaier,41.67,10,24
178,0,20157,Retief Goosen,41.38,12,29
178,0,26476,Chez Reavie,41.38,24,58
180,0,32366,Kevin Chappell,41.07,23,56
181,0,23353,J.J. Henry,40.91,18,44
182,0,36799,Stephan Jaeger,40.35,23,57
183,0,39324,J.J. Spaun,40.32,25,62
184,0,39328,Conrad Shindler,40.00,16,40
185,0,29478,Kevin Kisner,39.58,19,48
186,0,47287,Ethan Tracy,39.53,17,43
187,0,29479,Scott Brown,39.44,28,71
188,0,28500,Martin Flores,39.13,27,69
189,0,27958,Ryan Blaum,39.06,25,64
190,0,35544,Andrew Yun,38.71,12,31
191,0,25804,Bubba Watson,38.18,21,55
192,0,45609,Tyler Duncan,35.09,20,57
193,0,32816,Satoshi Kodaira,34.15,14,41
