RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,24449,Parker McLachlin,9' 2",713.500,78,98
2,0,20572,Rod Pampling,9' 4",392.250,42,74
2,0,06527,Steve Stricker,9' 4",410.417,44,2
4,0,23778,Brad Adamonis,9' 5",520.000,55,36
5,0,27466,Spencer Levin,9' 9",622.250,64,15
6,0,23135,Tim Clark,9' 10",235.833,24,19
6,0,27649,Brandt Snedeker,9' 10",480.833,49,25
8,0,20098,Stuart Appleby,10' 2",590.417,58,160
8,0,24357,K.J. Choi,10' 2",487.583,48,141
8,0,21731,Freddie Jacobson,10' 2",672.500,66,51
11,0,10885,Robert Allenby,10' 3",368.917,36,56
11,0,09011,David Duval,10' 3",409.750,40,183
13,0,08793,Tiger Woods,10' 4",473.583,46,1
14,0,21753,Brian Davis,10' 5",878.250,84,95
15,0,06251,Chris DiMarco,10' 6",619.667,59,15
15,0,01810,Phil Mickelson,10' 6",430.250,41,109
15,0,25396,Kevin Na,10' 6",596.833,57,6
15,0,24140,Sean O'Hair,10' 6",418.750,40,113
15,0,01941,Tom Pernice Jr.,10' 6",765.500,73,12
15,0,30927,Brendon Todd,10' 6",566.500,54,180
15,0,25632,Jimmy Walker,10' 6",515.917,49,27
22,0,23541,Ben Crane,10' 7",486.250,46,32
22,0,01320,Bob Estes,10' 7",530.250,50,28
22,0,25900,Lucas Glover,10' 7",495.833,47,97
22,0,24502,Adam Scott,10' 7",380.167,36,171
22,0,29221,Webb Simpson,10' 7",741.417,70,17
22,0,26679,Kevin Stadler,10' 7",359.250,34,33
28,0,12716,Charley Hoffman,10' 8",702.167,66,79
29,0,21961,Charles Howell III,10' 9",857.750,80,118
29,0,26596,Ryan Moore,10' 9",787.667,73,46
29,0,21878,Mark Wilson,10' 9",645.583,60,21
32,0,22892,Jason Gore,10' 10",627.917,58,127
32,0,01706,Davis Love III,10' 10",594.083,55,109
32,0,01797,Rocco Mediate,10' 10",684.750,63,145
32,0,23800,Bryce Molder,10' 10",368.083,34,37
36,0,20472,Alex Cejka,10' 11",632.583,58,108
36,0,20229,Stewart Cink,10' 11",446.833,41,113
36,0,07749,Brett Quigley,10' 11",635.167,58,76
39,0,26881,Jarrod Lyle,11' 0",460.333,42,65
39,0,22348,Nick O'Hern,11' 0",704.167,64,70
39,0,22548,Patrick Sheehan,11' 0",275.333,25,23
42,0,25240,D.A. Points,11' 1",807.333,73,111
43,0,20070,Matt Bettencourt,11' 2",1051.250,94,125
43,0,23108,Matt Kuchar,11' 2",546.917,49,3
43,0,27683,Leif Olson,11' 2",323.250,29,173
43,0,27770,Camilo Villegas,11' 2",526.583,47,129
43,0,10423,Mike Weir,11' 2",604.500,54,14
48,0,28475,Jeff Overton,11' 3",799.750,71,95
48,0,01928,Corey Pavin,11' 3",462.500,41,80
48,0,24138,Ian Poulter,11' 3",325.167,29,4
51,0,24912,Will MacKenzie,11' 4",488.500,43,164
51,0,01724,Jeff Maggert,11' 4",690.583,61,68
51,0,23325,Vaughn Taylor,11' 4",713.333,63,156
54,0,20766,Padraig Harrington,11' 5",434.917,38,11
54,0,21350,Ryuji Imada,11' 5",892.917,78,54
54,0,10860,Justin Leonard,11' 5",706.250,62,63
54,0,22405,Justin Rose,11' 5",512.417,45,87
58,0,21949,Joe Ogilvie,11' 6",725.833,63,41
58,0,28118,Peter Tomasulo,11' 6",424.250,37,172
58,0,23349,Charles Warren,11' 6",573.250,50,121
61,0,24507,Jason Bohn,11' 7",612.500,53,163
61,0,20593,Greg Chalmers,11' 7",824.750,71,55
61,0,01473,Todd Hamilton,11' 7",589.417,51,105
61,0,22046,Geoff Ogilvy,11' 7",615.667,53,62
61,0,20160,Charlie Wi,11' 7",798.500,69,83
61,0,10425,Jay Williamson,11' 7",440.750,38,86
67,0,25686,Jason Dufner,11' 8",654.000,56,52
67,0,01329,Brad Faxon,11' 8",629.000,54,120
69,0,20645,John Senden,11' 9",833.333,71,128
69,0,02239,Scott Verplank,11' 9",777.250,66,75
69,0,26951,Johnson Wagner,11' 9",774.750,66,115
72,0,28087,Kris Blanks,11' 10",390.083,33,131
72,0,01132,Mark Brooks,11' 10",412.917,35,10
72,0,12510,Chad Campbell,11' 10",579.833,49,67
72,0,22295,Darron Stiles,11' 10",342.250,29,133
76,0,24024,Zach Johnson,11' 11",619.333,52,31
76,0,24490,George McNeill,11' 11",704.750,59,29
76,0,23621,Rory Sabbatini,11' 11",797.167,67,129
79,0,06004,Stephen Ames,12' 0",588.333,49,142
79,0,20498,Briny Baird,12' 0",624.583,52,126
79,0,20850,Daniel Chopra,12' 0",770.167,64,152
79,0,20104,Ken Duke,12' 0",719.667,60,53
79,0,01766,Billy Mayfair,12' 0",540.000,45,169
79,0,21959,Ted Purdy,12' 0",647.250,54,151
85,0,24361,Pat Perez,12' 1",590.250,49,78
85,0,25345,Carl Pettersson,12' 1",734.917,61,164
85,0,27214,Kevin Streelman,12' 1",783.333,65,167
88,0,23718,Nathan Green,12' 2",1220.417,100,40
88,0,27120,Troy Matteson,12' 2",791.417,65,103
90,0,01035,Tommy Armour III,12' 3",379.167,31,137
90,0,24925,Jonathan Byrd,12' 3",994.000,81,148
90,0,27141,J.B. Holmes,12' 3",883.833,72,174
93,0,23614,Rich Beem,12' 4",643.083,52,132
93,0,20848,Ángel Cabrera,12' 4",308.583,25,117
93,0,01577,Lee Janzen,12' 4",432.917,35,66
93,0,22961,David Mathis,12' 4",763.417,62,47
93,0,01948,Tim Petrovic,12' 4",1123.833,91,5
93,0,23788,D.J. Trahan,12' 4",777.000,63,149
93,0,25919,Brian Vranesh,12' 4",529.833,43,38
100,0,01313,Steve Elkington,12' 5",583.333,47,99
100,0,12705,Cliff Kresge,12' 5",770.417,62,72
100,0,28158,Steve Marino,12' 5",894.917,72,60
103,0,23623,Bo Van Pelt,12' 6",774.750,62,57
104,0,06197,Michael Allen,12' 7",529.917,42,123
104,0,02214,Kirk Triplett,12' 7",476.750,38,24
104,0,27095,Nick Watney,12' 7",578.167,46,84
107,0,06621,Joe Durant,12' 8",417.667,33,176
107,0,26695,Michael Letzig,12' 8",884.417,70,29
