RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,23983,Luke Donald,4' 11",5.269,90,20
2,0,01320,Bob Estes,5' 2",7.200,116,28
2,0,24138,Ian Poulter,5' 2",6.185,100,4
4,0,26300,Matt Jones,5' 5",4.845,75,22
4,0,06527,Steve Stricker,5' 5",5.760,88,2
4,0,25632,Jimmy Walker,5' 5",7.140,110,27
7,0,08793,Tiger Woods,5' 6",4.046,61,1
8,0,10809,Jim Furyk,5' 7",7.245,108,8
9,0,23541,Ben Crane,5' 8",9.195,136,32
10,0,06522,Ernie Els,5' 9",6.307,91,59
10,0,20766,Padraig Harrington,5' 9",5.128,74,11
10,0,10860,Justin Leonard,5' 9",9.351,136,63
13,0,19846,Brian Gay,5' 10",9.090,130,7
13,0,23108,Matt Kuchar,5' 10",8.876,127,3
13,0,22046,Geoff Ogilvy,5' 10",5.516,79,62
13,0,20572,Rod Pampling,5' 10",7.003,100,74
17,0,25900,Lucas Glover,5' 11",10.087,142,97
17,0,23623,Bo Van Pelt,5' 11",10.486,147,57
19,0,20098,Stuart Appleby,6' 0",7.455,103,160
19,0,29718,Anthony Kim,6' 0",8.673,121,124
21,0,12510,Chad Campbell,6' 1",8.076,110,67
21,0,21961,Charles Howell III,6' 1",11.500,158,118
21,0,27466,Spencer Levin,6' 1",9.908,135,15
21,0,01810,Phil Mickelson,6' 1",5.512,76,109
21,0,27649,Brandt Snedeker,6' 1",8.062,110,25
21,0,21878,Mark Wilson,6' 1",10.269,141,21
27,0,10885,Robert Allenby,6' 2",6.765,91,56
28,0,24357,K.J. Choi,6' 3",6.421,86,141
28,0,21209,Sergio Garcia,6' 3",5.566,74,101
28,0,12716,Charley Hoffman,6' 3",13.214,176,79
28,0,26881,Jarrod Lyle,6' 3",6.824,91,65
28,0,01928,Corey Pavin,6' 3",5.415,72,80
28,0,06567,Vijay Singh,6' 3",6.868,92,147
28,0,26679,Kevin Stadler,6' 3",6.913,92,33
28,0,27770,Camilo Villegas,6' 3",7.083,94,129
36,0,01035,Tommy Armour III,6' 4",7.220,95,137
36,0,01226,Fred Couples,6' 4",5.853,77,175
36,0,01473,Todd Hamilton,6' 4",10.175,134,105
36,0,10585,Scott McCarron,6' 4",12.916,169,18
36,0,23800,Bryce Molder,6' 4",6.189,81,37
36,0,21949,Joe Ogilvie,6' 4",11.257,149,41
36,0,02239,Scott Verplank,6' 4",11.503,152,75
43,0,25686,Jason Dufner,6' 5",11.098,144,52
43,0,01577,Lee Janzen,6' 5",7.543,98,66
43,0,25396,Kevin Na,6' 5",8.943,116,6
43,0,24140,Sean O'Hair,6' 5",6.203,81,113
43,0,10423,Mike Weir,6' 5",6.997,91,14
