RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,20548,Hidemichi Tanaka,94.17,240,226
2,0,01473,Todd Hamilton,93.80,258,242
3,0,22913,John Rollins,93.73,271,254
4,0,20157,Retief Goosen,93.38,151,141
5,0,23541,Ben Crane,93.35,346,323
6,0,20593,Greg Chalmers,93.17,205,191
7,0,02010,Loren Roberts,92.92,240,223
8,0,01249,John Daly,92.83,265,246
8,0,10912,Craig Perks,92.83,251,233
10,0,06373,José María Olazábal,92.80,125,116
11,0,12782,Tim Herron,92.64,231,214
12,0,01968,Nick Price,92.62,122,113
13,0,12602,Dean Wilson,92.49,346,320
14,0,01329,Brad Faxon,92.47,279,258
15,0,12680,Shigeki Maruyama,92.41,303,280
16,0,01219,John Cook,92.37,131,121
17,0,07363,Craig Bowden,92.25,284,262
17,0,01920,Craig Parry,92.25,142,131
19,0,20382,Stephen Leaney,92.17,217,200
19,0,25396,Kevin Na,92.17,345,318
21,0,24502,Adam Scott,92.14,140,129
22,0,23623,Bo Van Pelt,92.08,341,314
23,0,10860,Justin Leonard,92.05,239,220
24,0,01527,Scott Hoch,92.00,150,138
25,0,20433,Mark Hensby,91.99,287,264
26,0,01457,Jay Haas,91.83,208,191
27,0,10733,Kent Jones,91.69,313,287
28,0,22371,Aaron Baddeley,91.67,288,264
28,0,08793,Tiger Woods,91.67,204,187
30,0,01320,Bob Estes,91.62,167,153
31,0,01388,Robert Gamez,91.59,345,316
31,0,06527,Steve Stricker,91.59,226,207
33,0,02002,John Riegger,91.58,190,174
34,0,24024,Zach Johnson,91.52,330,302
35,0,21805,Harrison Frazar,91.27,275,251
36,0,20663,Brenden Pappas,91.11,371,338
37,0,20572,Rod Pampling,91.10,292,266
38,0,01035,Tommy Armour III,91.03,312,284
39,0,01724,Jeff Maggert,91.00,200,182
40,0,08537,J.P. Hayes,90.99,222,202
41,0,23552,Hank Kuehne,90.91,341,310
42,0,12394,Tom Carter,90.88,340,309
42,0,23108,Matt Kuchar,90.88,285,259
44,0,23353,J.J. Henry,90.83,327,297
45,0,01761,Len Mattiace,90.81,272,247
46,0,24781,Hunter Mahan,90.74,324,294
47,0,12510,Chad Campbell,90.67,300,272
47,0,01361,Dan Forsman,90.67,268,243
49,0,12645,Brent Geiberger,90.60,298,270
49,0,01938,David Peoples,90.60,266,241
49,0,02239,Scott Verplank,90.60,234,212
52,0,07223,Brian Bateman,90.58,276,250
53,0,23135,Tim Clark,90.52,306,277
54,0,06522,Ernie Els,90.51,158,143
55,0,01666,Bernhard Langer,90.48,147,133
56,0,12760,Danny Ellis,90.46,262,237
