RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,46970,Jon Rahm,+.625,56,+35.00
2,0,29725,Tony Finau,+.649,74,+48.00
3,0,24924,Bill Haas,+.667,42,+28.00
3,0,21961,Charles Howell III,+.667,54,+36.00
5,0,34360,Patrick Reed,+.675,77,+52.00
6,0,48045,Michael Gellerman,+.682,22,+15.00
7,0,30944,Jason Kokrak,+.696,79,+55.00
8,0,39953,Chase Seiffert,+.710,62,+44.00
9,0,29535,Brice Garnett,+.712,52,+37.00
10,0,34174,John Huh,+.714,49,+35.00
10,0,33413,Ben Martin,+.714,28,+20.00
12,0,34431,Robert Streb,+.716,88,+63.00
13,0,28089,Jason Day,+.721,61,+44.00
14,0,27349,Alex Noren,+.722,90,+65.00
15,0,27064,Jhonattan Vegas,+.723,65,+47.00
16,0,34098,Russell Henley,+.726,62,+45.00
17,0,33448,Justin Thomas,+.729,96,+70.00
18,0,35450,Patrick Cantlay,+.735,49,+36.00
19,0,26329,Louis Oosthuizen,+.736,72,+53.00
20,0,39997,Corey Conners,+.738,61,+45.00
21,0,25396,Kevin Na,+.740,96,+71.00
22,0,36689,Brooks Koepka,+.744,43,+32.00
23,0,27644,Brian Harman,+.745,98,+73.00
24,0,40026,Daniel Berger,+.746,59,+44.00
25,0,35310,Lanto Griffin,+.750,96,+72.00
26,0,33486,Roger Sloan,+.754,61,+46.00
27,0,29908,C.T. Pan,+.757,70,+53.00
28,0,45486,Joaquin Niemann,+.760,96,+73.00
29,0,34099,Harris English,+.768,82,+63.00
30,0,52375,Doug Ghim,+.769,65,+50.00
31,0,34255,Joseph Bramlett,+.771,48,+37.00
32,0,32254,Xinjun Zhang,+.772,57,+44.00
33,0,29221,Webb Simpson,+.786,56,+44.00
34,0,35532,Tom Hoge,+.792,72,+57.00
35,0,34256,Andrew Putnam,+.793,92,+73.00
35,0,33419,Cameron Tringale,+.793,82,+65.00
37,0,27556,Ted Potter Jr.,+.795,78,+62.00
38,0,39324,J.J. Spaun,+.796,49,+39.00
39,0,32662,Michael Gligic,+.797,64,+51.00
39,0,47483,Will Zalatoris,+.797,59,+47.00
41,0,33404,Chris Baker,+.800,25,+20.00
41,0,27214,Kevin Streelman,+.800,100,+80.00
43,0,24357,K.J. Choi,+.804,56,+45.00
43,0,32333,Kevin Tway,+.804,56,+45.00
45,0,37455,Si Woo Kim,+.805,77,+62.00
45,0,27770,Camilo Villegas,+.805,77,+62.00
47,0,37189,Harold Varner III,+.807,88,+71.00
48,0,33120,Mark Anderson,+.808,26,+21.00
48,0,46046,Scottie Scheffler,+.808,73,+59.00
50,0,27649,Brandt Snedeker,+.809,68,+55.00
51,0,24361,Pat Perez,+.810,79,+64.00
