RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,02104,Jeff Sluman,26
2,0,01891,David Ogrin,23
3,0,02246,Duffy Waldorf,22
4,0,01928,Corey Pavin,18
4,0,02010,Loren Roberts,18
6,0,01042,Paul Azinger,17
6,0,01143,Brad Bryant,17
6,0,02223,Bob Tway,17
9,0,01203,Russ Cochran,16
9,0,01783,Mark McCumber,16
9,0,01975,Tom Purtzer,16
12,0,01024,Billy Andrade,15
12,0,01093,Ronnie Black,15
12,0,01306,David Edwards,15
12,0,01408,Kelly Gibson,15
12,0,01723,Andrew Magee,15
12,0,01996,Mike Reid,15
12,0,02146,Payne Stewart,15
19,0,01132,Mark Brooks,14
19,0,06034,Marco Dawson,14
19,0,06575,Dudley Hart,14
19,0,07087,Hugh Royer III,14
19,0,02245,Grant Waite,14
24,0,09011,David Duval,13
24,0,01326,Nick Faldo,13
24,0,01435,Wayne Grady,13
24,0,06044,Scott Gump,13
24,0,01475,Donnie Hammond,13
24,0,01690,Bruce Lietzke,13
24,0,01748,Doug Martin,13
24,0,01958,Dan Pohl,13
32,0,01226,Fred Couples,12
32,0,01331,Rick Fehr,12
32,0,01334,Keith Fergus,12
32,0,01385,Jim Gallagher Jr.,12
32,0,10860,Justin Leonard,12
32,0,01761,Len Mattiace,12
32,0,01810,Phil Mickelson,12
32,0,01837,Gil Morgan,12
32,0,02099,Scott Simpson,12
32,0,06567,Vijay Singh,12
32,0,02131,Mike Springer,12
32,0,02167,Mike Sullivan,12
44,0,07867,Woody Austin,11
44,0,01096,Phil Blackmar,11
44,0,01116,Michael Bradley,11
44,0,01157,Tom Byrum,11
44,0,01201,Lennie Clements,11
44,0,07267,Allen Doyle,11
44,0,01378,David Frost,11
44,0,01381,Fred Funk,11
44,0,10809,Jim Furyk,11
44,0,01444,Ken Green,11
44,0,01487,Jeff Hart,11
44,0,06617,Brian Henninger,11
44,0,01527,Scott Hoch,11
44,0,01577,Lee Janzen,11
44,0,06012,Greg Kraft,11
44,0,01701,Bob Lohr,11
44,0,01724,Jeff Maggert,11
44,0,01725,John Mahaffey,11
44,0,01771,Blaine McCallister,11
44,0,01797,Rocco Mediate,11
44,0,01823,Larry Mize,11
44,0,01887,Mark O'Meara,11
44,0,02023,Clarence Rose,11
44,0,06066,Gary Rusnak,11
68,0,06214,Guy Boros,10
68,0,10569,Mike Brisky,10
68,0,01161,Mark Calcavecchia,10
68,0,01196,Brian Claar,10
68,0,01219,John Cook,10
68,0,08931,Glen Day,10
68,0,01313,Steve Elkington,10
68,0,01323,Brad Fabel,10
68,0,08337,Mike Heinen,10
68,0,01599,Steve Jones,10
68,0,08993,Franklin Langham,10
68,0,07235,John Morse,10
68,0,01864,Larry Nelson,10
68,0,01876,Greg Norman,10
68,0,01905,Joe Ozaki,10
68,0,20095,Carl Paulson,10
68,0,01945,Kenny Perry,10
68,0,08385,Omar Uresti,10
68,0,02294,Willie Wood,10
68,0,08793,Tiger Woods,10
88,0,01068,Andy Bean,9
88,0,01072,Chip Beck,9
88,0,01098,Jay Don Blake,9
88,0,06124,Patrick Burke,9
88,0,01175,Jim Carter,9
88,0,06036,Scott Dunlap,9
88,0,01307,Joel Edwards,9
88,0,06522,Ernie Els,9
88,0,01418,Bill Glasson,9
88,0,12626,Joey Gullion,9
88,0,01457,Jay Haas,9
88,0,01510,Nolan Henke,9
88,0,01553,John Huston,9
88,0,06315,Pete Jordan,9
88,0,06332,Neal Lancaster,9
88,0,01706,Davis Love III,9
88,0,01707,Steve Lowery,9
88,0,01766,Billy Mayfair,9
88,0,08635,Colin Montgomerie,9
88,0,06140,Sean Murphy,9
88,0,12660,Jesper Parnevik,9
88,0,01968,Nick Price,9
88,0,06613,Tommy Tolles,9
88,0,02206,David Toms,9
88,0,06577,John Wilson,9
113,0,01006,John Adams,8
113,0,01040,Emlyn Aubrey,8
113,0,10505,Shane Bertsch,8
113,0,01200,Keith Clearwater,8
113,0,01261,Jay Delsing,8
113,0,12782,Tim Herron,8
113,0,01604,Steve Jurgensen,8
113,0,10585,Scott McCarron,8
113,0,01920,Craig Parry,8
113,0,01943,Chris Perry,8
113,0,02049,Gene Sauers,8
113,0,10649,Tom Scherrer,8
113,0,02135,Mike Standly,8
113,0,07101,Dave Stockton Jr.,8
113,0,06527,Steve Stricker,8
113,0,02186,Brian Tennyson,8
113,0,02241,Bobby Wadkins,8
113,0,02279,Mark Wiebe,8
113,0,02322,Richard Zokol,8
132,0,01035,Tommy Armour III,7
132,0,01139,Olin Browne,7
132,0,20229,Stewart Cink,7
132,0,01235,Ben Crenshaw,7
132,0,01329,Brad Faxon,7
132,0,06064,Jeff Gallagher,7
132,0,01388,Robert Gamez,7
132,0,06643,Paul Goydos,7
132,0,01569,Peter Jacobsen,7
132,0,01603,Jeff Julian,7
132,0,01633,Tom Kite,7
132,0,01677,Tom Lehman,7
132,0,01682,Wayne Levi,7
132,0,06090,Jim McGovern,7
132,0,10213,Dicky Pride,7
132,0,20259,Hisayuki Sasaki,7
132,0,02100,Tim Simpson,7
132,0,02101,Joey Sindelar,7
132,0,02115,Taylor Smith,7
132,0,08375,Paul Stankowski,7
132,0,02159,Curtis Strange,7
132,0,02201,Jim Thorpe,7
132,0,02267,D.A. Weibring,7
132,0,10425,Jay Williamson,7
156,0,20098,Stuart Appleby,6
156,0,01185,Brandel Chamblee,6
156,0,19883,Joe Daley,6
156,0,01249,John Daly,6
156,0,06599,John Elliott,6
156,0,01320,Bob Estes,6
156,0,01346,Ed Fiori,6
156,0,01549,Mike Hulbert,6
156,0,08075,Jerry Kelly,6
156,0,12389,Barry Lane,6
156,0,19896,Patrick Lee,6
156,0,11032,Frank Lickliter II,6
156,0,01717,Sandy Lyle,6
156,0,10457,Frank Nobilo,6
156,0,01960,Don Pooley,6
156,0,02008,Lee Rinker,6
156,0,06595,Kevin Sutherland,6
156,0,02170,Hal Sutton,6
156,0,02214,Kirk Triplett,6
156,0,02218,Ted Tryba,6
156,0,02303,Robert Wrenn,6
156,0,02321,Fuzzy Zoeller,6
178,0,20051,Joe Acosta Jr.,5
178,0,01127,Danny Briggs,5
178,0,01133,Billy Ray Brown,5
178,0,20400,Michael Campbell,5
178,0,01353,Bruce Fleisher,5
178,0,01355,Raymond Floyd,5
178,0,01361,Dan Forsman,5
178,0,01374,Robin Freeman,5
178,0,01414,Bob Gilder,5
178,0,10203,Bryan Gorman,5
178,0,10962,Bradley Hughes,5
178,0,01557,John Inman,5
178,0,08547,John Maginnes,5
178,0,19965,Peter Mitchell,5
178,0,01890,Brett Ogle,5
178,0,01906,Masashi Jumbo Ozaki,5
178,0,20505,Lucas Parsons,5
178,0,01926,Steve Pate,5
178,0,01938,David Peoples,5
178,0,01949,Mark Pfeil,5
178,0,01971,Dillard Pruitt,5
178,0,06657,Steve Rintoul,5
178,0,10215,Charlie Rymer,5
178,0,02094,Tony Sills,5
178,0,02111,Mike Smith,5
178,0,02133,Craig Stadler,5
178,0,02171,Mike Swartz,5
178,0,02195,Leonard Thompson,5
178,0,02226,Tray Tyner,5
178,0,02239,Scott Verplank,5
178,0,02256,Tom Watson,5
178,0,02271,Wayne Westner,5
210,0,01014,Fulton Allem,4
210,0,06014,Eric Booker,4
210,0,01142,Bart Bryant,4
210,0,01156,Curt Byrum,4
210,0,20472,Alex Cejka,4
210,0,19825,Darren Clarke,4
210,0,07763,Doug Dunakey,4
210,0,19958,Miguel Angel Jiménez,4
210,0,01607,Brian Kamm,4
210,0,20094,Jonathan Kaye,4
210,0,01659,Massy Kuramoto,4
210,0,01685,J.L. Lewis,4
210,0,01755,Dick Mast,4
210,0,01796,Mark McNulty,4
210,0,01858,Tommy Nakajima,4
210,0,01886,Peter O'Malley,4
210,0,20388,Gordon Sherry,4
210,0,02106,Chris Smith,4
210,0,02257,Brian Watts,4
210,0,19913,Ron Whittaker,4
230,0,10885,Robert Allenby,3
230,0,01060,Dave Barr,3
230,0,10699,Ahmad Bateman,3
230,0,01114,Bob Boyd,3
230,0,01150,George Burns,3
230,0,01162,Rex Caldwell,3
230,0,07569,Mark Carnevale,3
230,0,21542,Simon Cooke,3
230,0,14269,Eamonn Darcy,3
230,0,01282,Trevor Dodds,3
230,0,01284,Mike Donald,3
230,0,07529,Tim Dunlavey,3
230,0,01367,Brent Franklin,3
230,0,09071,David Gilford,3
230,0,08725,Tom Gillis,3
230,0,07941,Mike Grob,3
230,0,01468,Gary Hallberg,3
230,0,01550,Ed Humenik,3
230,0,01571,Barry Jaeckel,3
230,0,08633,Per-Ulrik Johansson,3
230,0,12680,Shigeki Maruyama,3
230,0,19919,Carl Mason,3
230,0,01779,Gary McCord,3
230,0,12781,Scott Medlin,3
230,0,06052,Andy Morse,3
230,0,01846,Jodie Mudd,3
230,0,01861,Jim Nelford,3
230,0,01946,Peter Persons,3
230,0,01978,Fran Quinn,3
230,0,02033,Dave Rummells,3
230,0,02054,Ken Schall,3
230,0,02067,Ted Schulz,3
230,0,02077,Nobuo Serizawa,3
230,0,20548,Hidemichi Tanaka,3
230,0,12663,Phil Tataurangi,3
230,0,07269,Greg Turner,3
230,0,02242,Lanny Wadkins,3
230,0,02255,Denis Watson,3
230,0,10423,Mike Weir,3
230,0,02300,Ian Woosnam,3
230,0,06791,Mark Wurtz,3
271,0,13155,Brian Barnes,2
271,0,07721,Pat Bates,2
271,0,01103,Charles Bolling,2
271,0,20371,Richard Boxall,2
271,0,01129,Bill Britton,2
271,0,19974,Roger Chapman,2
271,0,19905,Andrew Coltart,2
271,0,06251,Chris DiMarco,2
271,0,01288,Ed Dougherty,2
271,0,20104,Ken Duke,2
271,0,01330,David Feherty,2
271,0,01350,Pat Fitzsimons,2
271,0,01358,Bob Ford,2
