RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
145,0,27064,Jhonattan Vegas,17.42,279,1602
147,0,34099,Harris English,17.45,245,1404
148,0,29223,Sam Saunders,17.49,233,1332
149,0,35421,Brandon Harkins,17.60,301,1710
150,0,37455,Si Woo Kim,17.63,330,1872
151,0,12510,Chad Campbell,17.65,251,1422
151,0,35376,Roberto Díaz,17.65,216,1224
153,0,45609,Tyler Duncan,17.68,296,1674
154,0,35506,Mackenzie Hughes,17.69,242,1368
155,0,24846,Ricky Barnes,17.70,188,1062
156,0,25686,Jason Dufner,17.71,204,1152
157,0,29518,Brendan Steele,17.74,214,1206
158,0,46601,Trey Mullinax,17.79,221,1242
159,0,34264,Hudson Swafford,17.83,215,1206
160,0,32366,Kevin Chappell,17.87,238,1332
161,0,46501,Ollie Schniederjans,17.94,281,1566
162,0,27958,Ryan Blaum,17.95,252,1404
163,0,28500,Martin Flores,17.96,278,1548
164,0,23320,Ryan Palmer,17.99,204,1134
165,0,40009,Dominic Bozzelli,18.03,211,1170
166,0,24358,Robert Garrigus,18.06,247,1368
167,0,50526,Tom Lovelady,18.38,268,1458
168,0,27556,Ted Potter Jr.,18.45,289,1566
169,0,33419,Cameron Tringale,18.52,210,1134
170,0,34358,Jonathan Randolph,18.55,217,1170
171,0,47287,Ethan Tracy,18.63,228,1224
172,0,47125,Matt Atkins,18.70,175,936
173,0,34431,Robert Streb,18.84,251,1332
174,0,20572,Rod Pampling,18.87,197,1044
174,0,26331,Charl Schwartzel,18.87,197,1044
176,0,20157,Retief Goosen,18.91,177,936
177,0,27895,Jonas Blixt,18.94,208,1098
178,0,32876,Martin Piller,19.12,265,1386
179,0,29222,Billy Hurley III,19.18,221,1152
180,0,27974,Sung Kang,19.28,295,1530
181,0,39975,Michael Kim,19.29,243,1260
182,0,39954,Cody Gribble,19.57,229,1170
183,0,31416,Derek Fathauer,19.58,282,1440
184,0,30978,Kiradech Aphibarnrat,19.69,163,828
185,0,28307,Matt Every,20.00,270,1350
186,0,34213,Grayson Murray,20.37,264,1296
187,0,22582,Kyle Thompson,20.65,171,828
188,0,25834,Daniel Summerhays,20.86,169,810
189,0,25240,D.A. Points,21.22,233,1098
190,0,20593,Greg Chalmers,21.37,200,936
191,0,37338,Zecheng Dou,21.54,190,882
192,0,32816,Satoshi Kodaira,23.84,206,864
193,0,35544,Andrew Yun,24.32,197,810
