RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,06617,Brian Henninger,3.96,1591,402
2,0,09011,David Duval,3.99,2081,521
2,0,01527,Scott Hoch,3.99,1846,463
4,0,10809,Jim Furyk,4.00,2091,523
4,0,01926,Steve Pate,4.00,1768,442
6,0,01320,Bob Estes,4.01,1492,372
6,0,01353,Bruce Fleisher,4.01,1340,334
6,0,01682,Wayne Levi,4.01,1420,354
6,0,01968,Nick Price,4.01,1294,323
10,0,01098,Jay Don Blake,4.02,1941,483
10,0,12645,Brent Geiberger,4.02,1963,488
10,0,01619,Skip Kendall,4.02,2177,541
10,0,01677,Tom Lehman,4.02,1558,388
10,0,01748,Doug Martin,4.02,2181,543
10,0,01920,Craig Parry,4.02,1584,394
10,0,08793,Tiger Woods,4.02,1751,436
17,0,10569,Mike Brisky,4.03,2126,527
17,0,01157,Tom Byrum,4.03,2122,527
17,0,12387,Michael Christie,4.03,2035,505
17,0,19881,Robert Damron,4.03,2138,531
17,0,01361,Dan Forsman,4.03,1787,443
17,0,01707,Steve Lowery,4.03,2094,520
17,0,01891,David Ogrin,4.03,2089,518
17,0,01945,Kenny Perry,4.03,1755,436
17,0,02133,Craig Stadler,4.03,1484,368
17,0,02159,Curtis Strange,4.03,1367,339
27,0,20099,Doug Barron,4.04,2208,546
27,0,07003,David Berganio Jr.,4.04,1795,444
27,0,01143,Brad Bryant,4.04,1652,409
27,0,01161,Mark Calcavecchia,4.04,2091,518
27,0,01226,Fred Couples,4.04,1224,303
27,0,01323,Brad Fabel,4.04,2023,501
27,0,01334,Keith Fergus,4.04,1260,312
27,0,01381,Fred Funk,4.04,2483,614
27,0,01418,Bill Glasson,4.04,1478,366
27,0,06643,Paul Goydos,4.04,2129,527
27,0,01569,Peter Jacobsen,4.04,1884,466
27,0,01723,Andrew Magee,4.04,2202,545
27,0,01797,Rocco Mediate,4.04,1691,419
27,0,01810,Phil Mickelson,4.04,1667,413
27,0,12660,Jesper Parnevik,4.04,1511,374
27,0,12663,Phil Tataurangi,4.04,1678,415
27,0,08385,Omar Uresti,4.04,2172,538
44,0,01024,Billy Andrade,4.05,2174,537
44,0,20229,Stewart Cink,4.05,2181,538
44,0,01203,Russ Cochran,4.05,2214,546
44,0,06621,Joe Durant,4.05,2102,519
44,0,06522,Ernie Els,4.05,1377,340
44,0,01374,Robin Freeman,4.05,1400,346
44,0,21007,Gabriel Hjertstedt,4.05,1557,384
44,0,10860,Justin Leonard,4.05,2233,552
44,0,01706,Davis Love III,4.05,1971,487
44,0,01876,Greg Norman,4.05,1155,285
44,0,02007,Larry Rinker,4.05,2108,520
44,0,06595,Kevin Sutherland,4.05,1837,454
44,0,02206,David Toms,4.05,1881,464
44,0,02256,Tom Watson,4.05,1123,277
58,0,01035,Tommy Armour III,4.06,2016,497
58,0,01329,Brad Faxon,4.06,1674,412
58,0,01331,Rick Fehr,4.06,1470,362
58,0,01510,Nolan Henke,4.06,1794,442
58,0,06315,Pete Jordan,4.06,2195,540
58,0,02214,Kirk Triplett,4.06,1880,463
58,0,02223,Bob Tway,4.06,2007,494
58,0,02321,Fuzzy Zoeller,4.06,1137,280
66,0,01014,Fulton Allem,4.07,1364,335
66,0,01096,Phil Blackmar,4.07,1988,489
66,0,01116,Michael Bradley,4.07,1919,471
66,0,06124,Patrick Burke,4.07,1419,349
66,0,01175,Jim Carter,4.07,2129,523
66,0,01196,Brian Claar,4.07,1315,323
66,0,01201,Lennie Clements,4.07,1922,472
66,0,01219,John Cook,4.07,2175,534
66,0,01408,Kelly Gibson,4.07,2640,648
66,0,01553,John Huston,4.07,1605,394
66,0,01577,Lee Janzen,4.07,2175,535
66,0,02010,Loren Roberts,4.07,1845,453
66,0,02101,Joey Sindelar,4.07,2230,548
66,0,02146,Payne Stewart,4.07,1930,474
66,0,06581,David Sutherland,4.07,1788,439
66,0,06613,Tommy Tolles,4.07,1930,474
66,0,02245,Grant Waite,4.07,2235,549
66,0,02246,Duffy Waldorf,4.07,1900,467
66,0,02292,Bob Wolcott,4.07,1545,380
85,0,01006,John Adams,4.08,1761,432
85,0,10837,Kevin Burton,4.08,1628,399
85,0,06034,Marco Dawson,4.08,1843,452
85,0,07267,Allen Doyle,4.08,1837,450
85,0,06036,Scott Dunlap,4.08,2022,495
85,0,01306,David Edwards,4.08,1539,377
85,0,01313,Steve Elkington,4.08,1363,334
85,0,08537,J.P. Hayes,4.08,2056,504
85,0,06012,Greg Kraft,4.08,2272,557
85,0,11032,Frank Lickliter II,4.08,1854,454
85,0,01724,Jeff Maggert,4.08,2054,503
85,0,10585,Scott McCarron,4.08,1746,428
85,0,01823,Larry Mize,4.08,1490,365
85,0,01887,Mark O'Meara,4.08,1673,410
85,0,01960,Don Pooley,4.08,1572,385
85,0,02008,Lee Rinker,4.08,2081,510
85,0,06567,Vijay Singh,4.08,1834,449
85,0,02170,Hal Sutton,4.08,2059,505
85,0,02242,Lanny Wadkins,4.08,1591,390
104,0,20098,Stuart Appleby,4.09,1743,426
104,0,01139,Olin Browne,4.09,2211,540
104,0,01185,Brandel Chamblee,4.09,1743,426
104,0,01249,John Daly,4.09,1091,267
104,0,01533,P.H. Horgan III,4.09,1956,478
104,0,10207,Jimmy Johnston,4.09,1834,448
104,0,06332,Neal Lancaster,4.09,2201,538
104,0,01761,Len Mattiace,4.09,2331,570
104,0,01766,Billy Mayfair,4.09,1990,487
104,0,01771,Blaine McCallister,4.09,1864,456
104,0,07235,John Morse,4.09,2025,495
104,0,01943,Chris Perry,4.09,2308,564
104,0,01975,Tom Purtzer,4.09,1408,344
104,0,07749,Brett Quigley,4.09,2424,592
104,0,01996,Mike Reid,4.09,1773,434
104,0,02049,Gene Sauers,4.09,1189,291
104,0,07101,Dave Stockton Jr.,4.09,2176,532
104,0,02239,Scott Verplank,4.09,1362,333
104,0,02267,D.A. Weibring,4.09,1380,337
123,0,01042,Paul Azinger,4.10,1372,335
123,0,01133,Billy Ray Brown,4.10,1539,375
123,0,01444,Ken Green,4.10,1161,283
123,0,06044,Scott Gump,4.10,2368,577
123,0,06575,Dudley Hart,4.10,1715,418
123,0,01633,Tom Kite,4.10,1636,399
123,0,08547,John Maginnes,4.10,2190,534
123,0,02095,Larry Silveira,4.10,1304,318
123,0,02104,Jeff Sluman,4.10,2163,528
123,0,02131,Mike Springer,4.10,1461,356
123,0,02135,Mike Standly,4.10,1889,461
123,0,08375,Paul Stankowski,4.10,2224,542
123,0,02218,Ted Tryba,4.10,2228,544
123,0,06577,John Wilson,4.10,2016,492
137,0,01093,Ronnie Black,4.11,1844,449
137,0,08931,Glen Day,4.11,1789,435
137,0,01261,Jay Delsing,4.11,1844,449
137,0,01326,Nick Faldo,4.11,1092,266
137,0,01388,Robert Gamez,4.11,1799,438
137,0,01457,Jay Haas,4.11,1756,427
137,0,10962,Bradley Hughes,4.11,1755,427
137,0,08265,Eric Johnson,4.11,1806,439
137,0,01905,Joe Ozaki,4.11,1399,340
137,0,02023,Clarence Rose,4.11,2000,487
137,0,02115,Taylor Smith,4.11,1763,429
137,0,02279,Mark Wiebe,4.11,1680,409
149,0,07867,Woody Austin,4.12,1907,463
149,0,12826,Paul Claxton,4.12,1491,362
149,0,06144,John Dowdall,4.12,1360,330
149,0,01385,Jim Gallagher Jr.,4.12,1875,455
149,0,01489,Steve Hart,4.12,1509,366
149,0,12782,Tim Herron,4.12,2223,540
149,0,01549,Mike Hulbert,4.12,2158,524
149,0,01599,Steve Jones,4.12,1732,420
149,0,08339,Spike McRoy,4.12,1500,364
149,0,10457,Frank Nobilo,4.12,1429,347
149,0,05466,Jack O'Keefe,4.12,1654,401
149,0,01941,Tom Pernice Jr.,4.12,1854,450
149,0,02294,Willie Wood,4.12,1897,460
162,0,01040,Emlyn Aubrey,4.13,1619,392
162,0,06214,Guy Boros,4.13,1743,422
162,0,10875,Todd Demsey,4.13,1626,394
162,0,01307,Joel Edwards,4.13,2013,487
162,0,01378,David Frost,4.13,1561,378
162,0,10963,Jimmy Green,4.13,1805,437
162,0,06090,Jim McGovern,4.13,1976,478
162,0,01928,Corey Pavin,4.13,1422,344
162,0,06132,Sonny Skinner,4.13,1573,381
162,0,02225,Howard Twitty,4.13,1095,265
172,0,01011,Rafael Alarcon,4.14,1756,424
172,0,01346,Ed Fiori,4.14,1150,278
172,0,01475,Donnie Hammond,4.14,1477,357
172,0,01487,Jeff Hart,4.14,1718,415
172,0,07547,Craig Kanada,4.14,1175,284
172,0,06515,Shaun Micheel,4.14,1180,285
172,0,06527,Steve Stricker,4.14,1296,313
179,0,01132,Mark Brooks,4.15,1968,474
179,0,08075,Jerry Kelly,4.15,2024,488
179,0,01717,Sandy Lyle,4.15,1369,330
179,0,01864,Larry Nelson,4.15,1182,285
179,0,10213,Dicky Pride,4.15,1697,409
179,0,02099,Scott Simpson,4.15,1745,420
179,0,02166,Chip Sullivan,4.15,1728,416
186,0,10505,Shane Bertsch,4.16,1837,442
186,0,07087,Hugh Royer III,4.16,1837,442
186,0,02100,Tim Simpson,4.16,1376,331
189,0,08553,Lee Porter,4.17,1775,426
189,0,20158,Anthony Rodriguez,4.17,1372,329
189,0,02226,Tray Tyner,4.17,1639,393
192,0,07363,Craig Bowden,4.18,1254,300
193,0,01288,Ed Dougherty,4.19,1453,347
193,0,07465,Hideki Kase,4.19,1887,450
195,0,01072,Chip Beck,4.24,1587,374
