RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,01098,Jay Don Blake,3",.250,1,96
2,0,01378,David Frost,4",.333,1,52
3,0,06621,Joe Durant,5",.417,1,124
3,0,01941,Tom Pernice Jr.,5",.417,1,96
5,0,22892,Jason Gore,7",.583,1,152
5,0,21961,Charles Howell III,7",.583,1,15
5,0,10649,Tom Scherrer,7",.583,1,185
5,0,20566,Kaname Yokoo,7",.583,1,177
9,0,10425,Jay Williamson,8",.667,1,109
10,0,06012,Greg Kraft,9",1.500,2,77
11,0,01313,Steve Elkington,10",.833,1,107
11,0,10201,Matt Gogel,10",.833,1,113
11,0,01968,Nick Price,10",.833,1,2
11,0,10423,Mike Weir,10",.833,1,14
15,0,10565,Ian Leggatt,1' 0",1.000,1,84
16,0,08881,Tripp Isenhour,1' 1",1.083,1,138
16,0,01577,Lee Janzen,1' 1",1.083,1,50
16,0,12753,David Morland IV,1' 1",1.083,1,153
16,0,01945,Kenny Perry,1' 1",4.167,4,20
20,0,01042,Paul Azinger,1' 2",1.167,1,31
20,0,06617,Brian Henninger,1' 2",2.333,2,163
20,0,01685,J.L. Lewis,1' 2",1.167,1,58
23,0,23353,J.J. Henry,1' 3",1.250,1,95
24,0,20098,Stuart Appleby,1' 4",2.583,2,53
24,0,23125,Brad Elder,1' 4",1.333,1,85
24,0,19846,Brian Gay,1' 4",1.333,1,22
24,0,06643,Paul Goydos,1' 4",2.667,2,99
24,0,01761,Len Mattiace,1' 4",1.333,1,16
24,0,19817,Michael Muehr,1' 4",2.667,2,128
24,0,01928,Corey Pavin,1' 4",1.333,1,25
31,0,08545,Glen Hnatiuk,1' 5",2.750,2,138
31,0,08633,Per-Ulrik Johansson,1' 5",1.417,1,115
33,0,12652,Cameron Beckman,1' 6",3.000,2,37
33,0,01219,John Cook,1' 6",5.917,4,91
33,0,12823,Carlos Franco,1' 6",1.500,1,190
33,0,01724,Jeff Maggert,1' 6",3.000,2,117
33,0,02170,Hal Sutton,1' 6",4.500,3,54
33,0,02206,David Toms,1' 6",1.500,1,108
