RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
115,0,27408,Martin Kaymer,$41332,454657
116,0,24502,Adam Scott,$41217,783138
117,0,27124,Chris Baryla,$41012,123037
118,0,20593,Greg Chalmers,$40703,1058286
119,0,22986,Søren Kjeldsen,$40131,280918
120,0,22348,Nick O'Hern,$39785,1074215
121,0,25562,Andres Romero,$39465,789304
122,0,20472,Alex Cejka,$38146,953664
123,0,01577,Lee Janzen,$37877,871186
124,0,25818,Scott Piercy,$36882,1032715
125,0,22371,Aaron Baddeley,$36394,837064
126,0,10585,Scott McCarron,$36326,980818
127,0,21207,José Manuel Lara,$36000,72000
128,0,23788,D.J. Trahan,$35941,1078255
129,0,01717,Sandy Lyle,$35700,71400
130,0,26300,Matt Jones,$34900,593312
131,0,27214,Kevin Streelman,$34739,1007443
132,0,26301,James Nitties,$34501,931531
133,0,01161,Mark Calcavecchia,$34232,787345
134,0,06197,Michael Allen,$33684,741065
135,0,06573,Brandt Jobe,$33230,265840
136,0,01677,Tom Lehman,$32215,515449
137,0,26695,Michael Letzig,$32017,896478
138,0,22792,Peter Hanson,$31891,159458
139,0,01527,Scott Hoch,$31657,31657
140,0,23548,Bill Lunde,$30581,825691
141,0,22378,Trevor Immelman,$30403,395244
142,0,29926,Danny Lee,$29987,359845
143,0,24846,Ricky Barnes,$29776,684863
144,0,27797,Derek Lamely,$29093,58187
145,0,20850,Daniel Chopra,$29083,814331
146,0,20127,Chris Riley,$28655,630416
147,0,24511,Thongchai Jaidee,$28650,114601
148,0,09011,David Duval,$28355,623824
149,0,21350,Ryuji Imada,$28255,706393
150,0,21959,Ted Purdy,$27956,838707
151,0,12652,Cameron Beckman,$27950,726705
152,0,25190,Jeff Quinney,$27651,718949
153,0,25632,Jimmy Walker,$27611,662682
154,0,24912,Will MacKenzie,$27486,659686
155,0,20436,Garrett Willis,$27484,164905
156,0,20378,Mathias Grönberg,$27243,354162
157,0,12662,Thomas Levet,$26918,80755
158,0,23725,Brendan Jones,$26556,53112
159,0,01035,Tommy Armour III,$26489,503306
160,0,26420,Richard Johnson,$26426,687077
161,0,21805,Harrison Frazar,$26379,738615
162,0,24358,Robert Garrigus,$26288,657203
163,0,27963,Chris Stroud,$26250,735018
164,0,23614,Rich Beem,$26034,676898
165,0,29974,Branden Grace,$25539,25539
166,0,27506,Oliver Wilson,$25474,229272
167,0,20691,Greg Owen,$25450,763517
168,0,20686,Jeev Milkha Singh,$25245,378686
169,0,02104,Jeff Sluman,$25200,50400
170,0,27088,Johan Edfors,$24778,74335
171,0,07457,Steve Flesch,$24742,668051
172,0,26498,Matt Weibring,$24639,542066
173,0,01093,Ronnie Black,$24159,72478
174,0,20669,James Kingston,$23896,47793
175,0,20070,Matt Bettencourt,$23872,740037
176,0,02106,Chris Smith,$23808,71424
177,0,23349,Charles Warren,$23786,475725
178,0,01724,Jeff Maggert,$23263,651383
179,0,12782,Tim Herron,$22957,619842
180,0,23497,Tag Ridings,$22724,363597
181,0,32876,Martin Piller,$22570,22570
182,0,20098,Stuart Appleby,$22513,562836
183,0,23834,Jean-Francois Lucquin,$22501,22501
184,0,01797,Rocco Mediate,$22034,484757
185,0,28780,Nicholas Thompson,$21779,675177
186,0,19970,Robert Karlsson,$21706,130236
187,0,21498,Hideto Tanihara,$21600,21600
188,0,19904,Paul Lawrie,$21571,21571
189,0,27466,Spencer Levin,$21249,531240
190,0,25349,Tim Wilkinson,$21214,297008
191,0,21949,Joe Ogilvie,$21162,613700
192,0,01619,Skip Kendall,$20900,62700
193,0,01473,Todd Hamilton,$20869,605224
194,0,01941,Tom Pernice Jr.,$20638,536598
195,0,01928,Corey Pavin,$20631,474525
196,0,08123,Jeff Brehaut,$20630,20630
196,0,32210,Trevor Murphy,$20630,20630
198,0,10213,Dicky Pride,$20258,202580
199,0,06251,Chris DiMarco,$20140,584075
200,0,08537,J.P. Hayes,$20006,300101
201,0,08845,Scott Sterling,$19912,318597
202,0,27683,Leif Olson,$19665,412965
203,0,12755,Vance Veazey,$19600,19600
204,0,25345,Carl Pettersson,$19469,564604
205,0,20094,Jonathan Kaye,$19259,327407
206,0,01142,Bart Bryant,$19211,326590
207,0,22548,Patrick Sheehan,$18874,283119
208,0,30110,Kyle Stanley,$18862,132038
209,0,08385,Omar Uresti,$18516,166649
210,0,19958,Miguel Angel Jiménez,$18512,148099
211,0,23638,Brendon de Jonge,$18506,536696
212,0,20608,David Howell,$18294,18294
212,0,23969,Graeme Storm,$18294,18294
214,0,28620,Aron Price,$18053,487454
215,0,22951,Azuma Yano,$17871,71485
216,0,26476,Chez Reavie,$17695,477765
217,0,23320,Ryan Palmer,$17481,454509
218,0,08931,Glen Day,$17143,445720
219,0,02010,Loren Roberts,$17085,51257
220,0,22892,Jason Gore,$17033,408810
221,0,08191,Paul Broadhurst,$17012,17012
221,0,24179,David Drysdale,$17012,17012
223,0,26951,Johnson Wagner,$16714,434570
224,0,12705,Cliff Kresge,$16585,464401
225,0,20367,Fredrik Andersson Hed,$16198,16198
226,0,06515,Shaun Micheel,$16099,257589
227,0,10117,Bob Heintz,$15634,312699
228,0,21284,Hiroyuki Fujita,$15525,15525
229,0,01132,Mark Brooks,$15474,263073
230,0,29419,Tadd Fujikawa,$15473,61892
231,0,28087,Kris Blanks,$15356,307129
232,0,12602,Dean Wilson,$15262,442599
233,0,32698,Bobby Gates,$15176,15176
234,0,22368,Daniel Gaunt,$15140,15140
235,0,26497,Casey Wittenberg,$15043,376075
236,0,25892,Steve Wheatcroft,$14906,14906
237,0,29938,Alan Wagner,$14700,14700
238,0,28135,Aaron Watkins,$14664,263969
239,0,32058,José de Jesús Rodríguez,$14400,14400
240,0,25191,Gonzalo Fernandez-Castaño,$14123,70616
241,0,01766,Billy Mayfair,$14002,392067
242,0,27436,Graham DeLaet,$13872,13872
243,0,29664,Gregory Bisconti,$13600,13600
244,0,22961,David Mathis,$13516,364958
245,0,23778,Brad Adamonis,$13358,333970
246,0,33545,Grant Sturgeon,$13300,13300
247,0,20104,Ken Duke,$13200,382826
248,0,26881,Jarrod Lyle,$13104,275194
249,0,11032,Frank Lickliter II,$13101,183419
250,0,24184,Alastair Forsyth,$13100,13100
251,0,26331,Charl Schwartzel,$12790,76741
252,0,12461,Paul McGinley,$12769,25539
252,0,22540,Anthony Wall,$12769,25539
254,0,27129,Luke List,$12600,12600
255,0,10733,Kent Jones,$12578,301878
256,0,06621,Joe Durant,$12536,250720
257,0,01707,Steve Lowery,$12189,329114
258,0,06575,Dudley Hart,$12184,158398
259,0,20628,Arron Oberholser,$12004,48016
260,0,31044,Matt Harmon,$11893,11893
261,0,27463,Matthew Loving,$11712,11712
262,0,27447,John Ellis,$11651,11651
263,0,06332,Neal Lancaster,$11629,69774
264,0,01249,John Daly,$11469,68814
265,0,30151,Fernando Mechereffe,$11271,11271
266,0,22122,Andrew McLardy,$11250,22501
267,0,20634,Peter Lonard,$11127,333824
268,0,07941,Mike Grob,$11118,11118
269,0,24449,Parker McLachlin,$11001,275032
270,0,29720,Andres Gonzales,$10965,10965
271,0,10425,Jay Williamson,$10935,240574
272,0,25863,Rod Perry,$10798,10798
273,0,01425,Ernie Gonzalez,$10788,10788
274,0,06214,Guy Boros,$10634,74440
275,0,01313,Steve Elkington,$10582,243404
276,0,23613,Rich Barcelo,$10500,10500
276,0,08339,Spike McRoy,$10500,10500
278,0,01553,John Huston,$10421,135476
279,0,24236,Nick Dougherty,$10392,31176
280,0,32888,Lucas Lee,$10251,10251
281,0,08375,Paul Stankowski,$10049,90444
282,0,22295,Darron Stiles,$9969,199384
283,0,27090,Junpei Takayama,$9936,9936
284,0,25919,Brian Vranesh,$9928,198567
285,0,30927,Brendon Todd,$9706,203840
286,0,24980,Scott Gutschewski,$9651,183374
287,0,23783,Felipe Aguilar,$9363,9363
287,0,31577,Tano Goya,$9363,9363
287,0,32532,Manuel Villegas,$9363,9363
290,0,30750,Tommy Gainey,$8556,128347
291,0,24459,Richard Sterne,$8314,66518
292,0,02214,Kirk Triplett,$7774,155480
293,0,01887,Mark O'Meara,$7773,15547
294,0,07003,David Berganio Jr.,$7701,115517
295,0,24121,Andy Matthews,$7700,7700
296,0,30711,Colt Knost,$7531,180753
297,0,01938,David Peoples,$7520,45122
298,0,20569,Richard Green,$7500,15000
299,0,06012,Greg Kraft,$7461,156686
300,0,28380,Ryan Helminen,$7360,7360
301,0,25437,James Vargas,$7344,7344
302,0,27072,Alvaro Quiros,$7286,65578
303,0,01261,Jay Delsing,$7122,49860
304,0,11123,Chris Couch,$7083,56665
305,0,31323,Gary Woodland,$6723,121031
306,0,26668,Marc Turnesa,$6568,197069
307,0,20433,Mark Hensby,$6450,32250
308,0,21407,Arjun Atwal,$6389,76675
309,0,19881,Robert Damron,$6230,31150
310,0,01381,Fred Funk,$6154,36926
311,0,12823,Carlos Franco,$6026,60261
312,0,30926,Chris Kirk,$5825,11651
313,0,24494,Erik Compton,$5504,27524
314,0,28118,Peter Tomasulo,$5148,128705
315,0,31416,Derek Fathauer,$5012,125304
316,0,19825,Darren Clarke,$4925,34478
317,0,33046,Cortland Lowe,$4717,9434
318,0,27382,Wil Collins,$4698,84569
319,0,20624,David Smail,$4683,14050
320,0,10649,Tom Scherrer,$4681,9363
321,0,30852,Ryo Ishikawa,$4369,26217
322,0,28456,Andrew Ruthkoski,$4214,8428
323,0,12660,Jesper Parnevik,$4193,58711
324,0,02223,Bob Tway,$4181,54358
325,0,06034,Marco Dawson,$3761,22570
326,0,01876,Greg Norman,$3743,11229
327,0,06078,Esteban Toledo,$3672,7344
328,0,20029,Notah Begay III,$3643,54645
329,0,01157,Tom Byrum,$3468,13872
330,0,02245,Grant Waite,$3378,6756
331,0,06539,Rick Price,$3175,66689
332,0,23048,Eric Axley,$2771,83151
333,0,26371,James Oh,$2727,57270
334,0,01329,Brad Faxon,$2487,57212
335,0,19972,José Coceres,$2339,14036
336,0,23338,David Gossett,$2296,11480
337,0,19824,Craig Barlow,$2254,11271
338,0,26329,Louis Oosthuizen,$2110,12660
339,0,20382,Stephen Leaney,$1999,21992
340,0,01139,Olin Browne,$1968,17712
341,0,32199,Matthew Borchert,$1806,34324
342,0,07223,Brian Bateman,$1744,43610
343,0,28308,Troy Kelly,$1519,25828
344,0,01926,Steve Pate,$1507,6030
345,0,01685,J.L. Lewis,$1455,5820
346,0,29745,Tyler Aldridge,$1433,24370
347,0,01374,Robin Freeman,$1386,6930
348,0,01042,Paul Azinger,$1350,10800
349,0,01024,Billy Andrade,$1156,19654
350,0,21633,Steve Allan,$804,13671
