RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL MONEY,OFFICIAL MONEY,WGC MONEY ONLY
1,0,21528,Henrik Stenson,$2697810,255018456,14762500
2,0,20396,Lee Westwood,$1379964,108541379,29455000
3,0,28237,Rory McIlroy,$1239112,84971888,38939285
4,0,27896,Ross Fisher,$1086547,54454656,54200000
5,0,20686,Jeev Milkha Singh,$824436,37868614,44575000
6,-2,27506,Oliver Wilson,$756773,22927290,52750000
7,0,25572,Graeme McDowell,$728641,64551629,8312500
8,-3,27408,Martin Kaymer,$656407,45465716,20175000
9,-3,23624,Soren Hansen,$617537,43264435,18489286
10,0,32102,Rickie Fowler,$571090,57109000
11,-4,22986,Søren Kjeldsen,$557669,28091863,27675000
12,-4,20218,Shingo Katayama,$544500,36000000,18450000
13,-4,19958,Miguel Angel Jiménez,$493683,14809927,34558333
14,-4,29461,Jamie Lovemark,$453872,45387200
15,-4,22000,Chris Wood,$428442,42844179
16,-4,29926,Danny Lee,$406346,35984567,4650000
17,-4,22792,Peter Hanson,$357959,15945890,19850000
18,-4,24461,Thomas Aiken,$339672,14717183,19250000
19,-4,25198,Francesco Molinari,$304368,30436847
20,-4,27072,Alvaro Quiros,$298847,6557879,23326785
21,-4,19970,Robert Karlsson,$243737,13023667,11350000
22,-4,22080,Prayad Marksaeng,$202143,0,20214286
23,-4,32366,Kevin Chappell,$197488,19748750
24,-4,24459,Richard Sterne,$185268,6651816,11875000
25,-4,26331,Charl Schwartzel,$171741,7674107,9500000
26,-4,19825,Darren Clarke,$160907,3447873,12642857
27,-4,24511,Thongchai Jaidee,$157351,11460127,4275000
28,-4,26329,Louis Oosthuizen,$137803,1266000,12514286
29,-4,20121,Todd Fischer,$136701,13670100
30,-4,30110,Kyle Stanley,$132039,13203891
31,-4,20669,James Kingston,$127936,4779363,8014285
32,-4,27124,Chris Baryla,$123038,12303750
33,-4,25191,Gonzalo Fernandez-Castaño,$108867,7061659,3825000
34,-4,22951,Azuma Yano,$107485,7148500,3600000
35,-4,23725,Brendan Jones,$98113,5311250,4500000
