RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1,0,35450,Patrick Cantlay,21,7
2,0,46717,Viktor Hovland,19,7
3,0,01320,Bob Estes,17,0
3,0,55789,Taylor Montgomery,17,7
5,0,29725,Tony Finau,16,7
5,0,21961,Charles Howell III,16,0
7,0,06251,Chris DiMarco,14,0
7,0,01527,Scott Hoch,14,0
7,0,30925,Dustin Johnson,14,1
7,0,27129,Luke List,14,5
7,0,27349,Alex Noren,14,5
7,0,26951,Johnson Wagner,14,0
7,0,08793,Tiger Woods,14,0
14,0,23638,Brendon de Jonge,13,0
14,0,21805,Harrison Frazar,13,0
14,0,30926,Chris Kirk,13,7
14,0,29926,Danny Lee,13,0
14,0,01706,Davis Love III,13,0
14,0,32839,Hideki Matsuyama,13,5
14,0,25818,Scott Piercy,13,5
14,0,29221,Webb Simpson,13,2
14,0,33486,Roger Sloan,13,3
23,0,20498,Briny Baird,12,0
23,0,34021,Bud Cauley,12,4
23,0,20229,Stewart Cink,12,6
23,0,06621,Joe Durant,12,0
23,0,32102,Rickie Fowler,12,12
23,0,25900,Lucas Glover,12,8
23,0,29420,Billy Horschel,12,5
23,0,39971,Sungjae Im,12,6
23,0,36799,Stephan Jaeger,12,9
23,0,12680,Shigeki Maruyama,12,0
23,0,24140,Sean O'Hair,12,2
23,0,01887,Mark O'Meara,12,0
23,0,01948,Tim Petrovic,12,0
23,0,26476,Chez Reavie,12,3
23,0,20127,Chris Riley,12,0
23,0,51890,Greyson Sigg,12,12
23,0,39324,J.J. Spaun,12,9
23,0,06595,Kevin Sutherland,12,0
23,0,33448,Justin Thomas,12,9
23,0,30927,Brendon Todd,12,6
23,0,02206,David Toms,12,0
23,0,40006,Erik van Rooyen,12,12
45,0,52955,Ludvig Åberg,11,4
45,0,07223,Brian Bateman,11,0
45,0,25274,Steven Bowditch,11,0
45,0,55708,Hayden Buckley,11,4
45,0,24925,Jonathan Byrd,11,2
45,0,23541,Ben Crane,11,1
45,0,28089,Jason Day,11,8
