RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,28237,Rory McIlroy,62.00,62,1
2,0,30944,Jason Kokrak,66.00,198,3
3,0,35461,Beau Hossler,66.25,265,4
4,0,35450,Patrick Cantlay,67.00,134,2
4,0,23108,Matt Kuchar,67.00,67,1
4,0,22405,Justin Rose,67.00,67,1
7,0,27644,Brian Harman,68.00,136,2
7,0,30925,Dustin Johnson,68.00,68,1
7,0,22056,Cameron Percy,68.00,204,3
7,0,46970,Jon Rahm,68.00,136,2
11,0,32640,Troy Merritt,68.33,410,6
12,0,20157,Retief Goosen,68.50,137,2
12,0,34360,Patrick Reed,68.50,137,2
14,0,39327,Ben Silverman,68.67,206,3
15,0,34076,Joel Dahmen,68.75,550,8
15,0,29725,Tony Finau,68.75,275,4
15,0,26596,Ryan Moore,68.75,275,4
18,0,25364,Paul Casey,68.80,344,5
18,0,31420,Anirban Lahiri,68.80,344,5
20,0,30911,Tommy Fleetwood,69.00,69,1
20,0,34363,Tyrrell Hatton,69.00,276,4
20,0,29420,Billy Horschel,69.00,138,2
20,0,39324,J.J. Spaun,69.00,414,6
20,0,27214,Kevin Streelman,69.00,414,6
20,0,25632,Jimmy Walker,69.00,207,3
20,0,32254,Xinjun Zhang,69.00,138,2
27,0,25396,Kevin Na,69.17,415,6
28,0,19803,Ryan Armour,69.22,623,9
29,0,30926,Chris Kirk,69.25,554,8
30,0,26499,Rafa Cabrera Bello,69.33,208,3
30,0,47959,Bryson DeChambeau,69.33,208,3
30,0,31202,William McGirt,69.33,624,9
30,0,27649,Brandt Snedeker,69.33,208,3
34,0,23541,Ben Crane,69.40,347,5
34,0,28775,Nate Lashley,69.40,347,5
34,0,24781,Hunter Mahan,69.40,347,5
37,0,45526,Abraham Ancer,69.50,556,8
37,0,32333,Kevin Tway,69.50,278,4
39,0,47125,Matt Atkins,69.60,348,5
39,0,27958,Ryan Blaum,69.60,348,5
41,0,34563,Chesson Hadley,69.63,557,8
42,0,33141,Keegan Bradley,69.71,488,7
43,0,24924,Bill Haas,69.75,558,8
43,0,37455,Si Woo Kim,69.75,558,8
43,0,29484,Peter Uihlein,69.75,279,4
46,0,29461,Jamie Lovemark,69.80,349,5
47,0,34098,Russell Henley,69.86,489,7
47,0,26476,Chez Reavie,69.86,489,7
49,0,33948,Byeong Hun An,70.00,280,4
49,0,40009,Dominic Bozzelli,70.00,350,5
49,0,39997,Corey Conners,70.00,420,6
49,0,34256,Andrew Putnam,70.00,770,11
49,0,29518,Brendan Steele,70.00,210,3
49,0,27963,Chris Stroud,70.00,350,5
49,0,31560,Brian Stuard,70.00,700,10
49,0,23325,Vaughn Taylor,70.00,490,7
49,0,26951,Johnson Wagner,70.00,210,3
58,0,19846,Brian Gay,70.10,701,10
59,0,30110,Kyle Stanley,70.11,631,9
60,0,37275,Sam Ryder,70.20,351,5
61,0,33418,Shawn Stefani,70.22,632,9
62,0,32366,Kevin Chappell,70.25,281,4
62,0,37454,Whee Kim,70.25,562,8
62,0,48081,Xander Schauffele,70.25,281,4
65,0,32757,Patton Kizzire,70.33,211,3
66,0,45609,Tyler Duncan,70.38,563,8
66,0,27095,Nick Watney,70.38,563,8
68,0,28307,Matt Every,70.46,916,13
69,0,48084,Wesley Bryan,70.50,282,4
69,0,35376,Roberto Díaz,70.50,564,8
69,0,23621,Rory Sabbatini,70.50,564,8
72,0,33410,Andrew Landry,70.57,494,7
73,0,20472,Alex Cejka,70.60,353,5
73,0,28679,Fabián Gómez,70.60,706,10
75,0,29535,Brice Garnett,70.64,777,11
76,0,34099,Harris English,70.67,636,9
76,0,34174,John Huh,70.67,636,9
76,0,49771,J.T. Poston,70.67,212,3
79,0,27141,J.B. Holmes,70.71,495,7
79,0,35506,Mackenzie Hughes,70.71,495,7
79,0,33122,Russell Knox,70.71,495,7
79,0,32150,Michael Thompson,70.71,495,7
83,0,31416,Derek Fathauer,70.75,283,4
83,0,29974,Branden Grace,70.75,283,4
83,0,49964,Aaron Wise,70.75,283,4
86,0,27974,Sung Kang,70.78,637,9
87,0,40058,Zac Blair,70.80,354,5
87,0,20229,Stewart Cink,70.80,354,5
89,0,31646,Emiliano Grillo,70.83,425,6
90,0,34213,Grayson Murray,70.86,496,7
90,0,47128,Richy Werenski,70.86,496,7
92,0,36699,Patrick Rodgers,70.88,567,8
92,0,46501,Ollie Schniederjans,70.88,567,8
94,0,35545,Blayne Barber,71.00,426,6
94,0,46435,Austin Cook,71.00,284,4
94,0,25686,Jason Dufner,71.00,355,5
94,0,46402,Talor Gooch,71.00,568,8
94,0,26758,David Hearn,71.00,284,4
94,0,35532,Tom Hoge,71.00,568,8
94,0,34466,Peter Malnati,71.00,710,10
94,0,39546,Keith Mitchell,71.00,426,6
94,0,24138,Ian Poulter,71.00,213,3
94,0,29485,Brett Stegmaier,71.00,355,5
94,0,21528,Henrik Stenson,71.00,71,1
94,0,28132,Tyrone Van Aswegen,71.00,568,8
94,0,27064,Jhonattan Vegas,71.00,355,5
94,0,25892,Steve Wheatcroft,71.00,71,1
108,0,28500,Martin Flores,71.13,569,8
108,0,23353,J.J. Henry,71.13,569,8
108,0,24140,Sean O'Hair,71.13,569,8
111,0,25818,Scott Piercy,71.17,427,6
111,0,37189,Harold Varner III,71.17,427,6
113,0,27129,Luke List,71.22,641,9
114,0,24846,Ricky Barnes,71.25,285,4
114,0,40026,Daniel Berger,71.25,285,4
114,0,47347,Adam Schenk,71.25,570,8
117,0,27942,Rob Oppenheim,71.29,499,7
118,0,30978,Kiradech Aphibarnrat,71.33,214,3
119,0,47993,Denny McCarthy,71.40,357,5
120,0,28252,Seamus Power,71.43,500,7
120,0,31323,Gary Woodland,71.43,500,7
122,0,22371,Aaron Baddeley,71.44,643,9
123,0,24925,Jonathan Byrd,71.50,286,4
