RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,01619,Skip Kendall,46,1
2,0,01938,David Peoples,45,1
3,0,08545,Glen Hnatiuk,42,2
4,0,06643,Paul Goydos,41,0
5,0,10809,Jim Furyk,40,2
6,0,20099,Doug Barron,39,2
7,0,10213,Dicky Pride,35,1
8,0,01381,Fred Funk,34,2
8,0,01475,Donnie Hammond,34,2
10,0,22621,Ben Curtis,33,0
10,0,01468,Gary Hallberg,33,0
10,0,20940,Kenichi Kuboya,33,1
13,0,01945,Kenny Perry,32,0
13,0,23177,Kenneth Staton,32,0
15,0,12510,Chad Campbell,31,3
15,0,06251,Chris DiMarco,31,0
15,0,21806,Paul Gow,31,0
15,0,11032,Frank Lickliter II,31,2
19,0,08339,Spike McRoy,30,1
20,0,19825,Darren Clarke,29,3
20,0,19881,Robert Damron,29,3
20,0,20095,Carl Paulson,29,2
23,0,01361,Dan Forsman,28,0
23,0,12705,Cliff Kresge,28,1
23,0,01724,Jeff Maggert,28,0
23,0,01766,Billy Mayfair,28,3
23,0,01941,Tom Pernice Jr.,28,0
23,0,01968,Nick Price,28,3
29,0,07721,Pat Bates,27,5
29,0,20623,Gavin Coles,27,8
29,0,01306,David Edwards,27,2
29,0,10201,Matt Gogel,27,0
29,0,06090,Jim McGovern,27,3
29,0,01797,Rocco Mediate,27,0
29,0,20572,Rod Pampling,27,1
36,0,19824,Craig Barlow,26,1
36,0,20029,Notah Begay III,26,0
36,0,20573,Scott Laycock,26,0
36,0,02002,John Riegger,26,0
36,0,10649,Tom Scherrer,26,1
41,0,08075,Jerry Kelly,25,2
41,0,12680,Shigeki Maruyama,25,2
41,0,20548,Hidemichi Tanaka,25,0
41,0,20436,Garrett Willis,25,2
45,0,21739,Aaron Barber,24,1
45,0,08123,Jeff Brehaut,24,3
45,0,07941,Mike Grob,24,2
45,0,21731,Freddie Jacobson,24,0
45,0,22293,Heath Slocum,24,2
50,0,20098,Stuart Appleby,23,0
50,0,07003,David Berganio Jr.,23,1
50,0,01139,Olin Browne,23,1
50,0,01334,Keith Fergus,23,6
50,0,21805,Harrison Frazar,23,1
50,0,01928,Corey Pavin,23,3
50,0,24361,Pat Perez,23,0
50,0,20127,Chris Riley,23,2
50,0,02010,Loren Roberts,23,4
50,0,06567,Vijay Singh,23,4
50,0,02106,Chris Smith,23,0
50,0,06581,David Sutherland,23,1
50,0,10425,Jay Williamson,23,1
50,0,08793,Tiger Woods,23,1
64,0,01142,Bart Bryant,22,0
64,0,01157,Tom Byrum,22,0
64,0,06621,Joe Durant,22,0
64,0,01326,Nick Faldo,22,7
64,0,20121,Todd Fischer,22,0
64,0,06617,Brian Henninger,22,0
64,0,20628,Arron Oberholser,22,0
64,0,02101,Joey Sindelar,22,2
64,0,02245,Grant Waite,22,0
73,0,23135,Tim Clark,21,2
73,0,08931,Glen Day,21,1
73,0,01388,Robert Gamez,21,0
73,0,19846,Brian Gay,21,7
73,0,01569,Peter Jacobsen,21,2
73,0,06573,Brandt Jobe,21,2
73,0,06475,Jeff Klein,21,5
73,0,20382,Stephen Leaney,21,0
73,0,01723,Andrew Magee,21,0
73,0,12660,Jesper Parnevik,21,1
73,0,01920,Craig Parry,21,0
73,0,25692,Akio Sadakata,21,5
73,0,22295,Darron Stiles,21,2
86,0,23036,Chris Anderson,20,5
86,0,22371,Aaron Baddeley,20,4
86,0,12652,Cameron Beckman,20,3
86,0,23614,Rich Beem,20,1
86,0,06214,Guy Boros,20,2
86,0,01132,Mark Brooks,20,1
86,0,24925,Jonathan Byrd,20,0
86,0,01329,Brad Faxon,20,2
86,0,07457,Steve Flesch,20,2
86,0,06064,Jeff Gallagher,20,0
86,0,23338,David Gossett,20,1
86,0,20218,Shingo Katayama,20,4
86,0,06332,Neal Lancaster,20,1
86,0,01677,Tom Lehman,20,7
86,0,01707,Steve Lowery,20,3
86,0,06078,Esteban Toledo,20,1
86,0,12755,Vance Veazey,20,0
86,0,02239,Scott Verplank,20,12
104,0,19972,José Coceres,19,12
104,0,06034,Marco Dawson,19,1
104,0,01320,Bob Estes,19,3
104,0,26724,Barry Evans,19,13
104,0,08725,Tom Gillis,19,1
104,0,01418,Bill Glasson,19,1
104,0,08537,J.P. Hayes,19,1
104,0,08337,Mike Heinen,19,0
104,0,20094,Jonathan Kaye,19,0
104,0,20634,Peter Lonard,19,1
104,0,08547,John Maginnes,19,0
104,0,02104,Jeff Sluman,19,6
104,0,02246,Duffy Waldorf,19,5
117,0,01035,Tommy Armour III,18,2
