RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,02223,Bob Tway,1.11,4,360
2,0,20127,Chris Riley,1.39,4,288
3,0,19846,Brian Gay,1.48,8,540
4,0,22621,Ben Curtis,1.52,6,396
4,0,07547,Craig Kanada,1.52,6,396
6,0,26668,Marc Turnesa,1.72,9,522
7,0,06034,Marco Dawson,1.75,6,342
8,0,01797,Rocco Mediate,1.78,8,450
8,0,24140,Sean O'Hair,1.78,8,450
10,0,21350,Ryuji Imada,1.85,8,432
10,0,24449,Parker McLachlin,1.85,9,486
12,0,27060,John Mallinger,1.92,9,468
12,0,23797,Brett Rumford,1.92,9,468
14,0,01928,Corey Pavin,1.94,7,360
15,0,01677,Tom Lehman,1.96,6,306
16,0,01320,Bob Estes,1.98,10,504
17,0,10809,Jim Furyk,2.00,9,450
18,0,20098,Stuart Appleby,2.02,8,396
19,0,21961,Charles Howell III,2.04,11,540
19,0,26679,Kevin Stadler,2.04,11,540
21,0,08931,Glen Day,2.05,7,342
21,0,02206,David Toms,2.05,7,342
23,0,23541,Ben Crane,2.08,9,432
23,0,08385,Omar Uresti,2.08,9,432
25,0,25345,Carl Pettersson,2.11,11,522
26,0,20850,Daniel Chopra,2.14,10,468
26,0,24138,Ian Poulter,2.14,5,234
26,0,25190,Jeff Quinney,2.14,10,468
29,0,01313,Steve Elkington,2.17,9,414
30,0,10505,Shane Bertsch,2.18,11,504
30,0,30925,Dustin Johnson,2.18,11,504
32,0,20104,Ken Duke,2.19,13,594
33,0,26420,Richard Johnson,2.22,8,360
33,0,07749,Brett Quigley,2.22,10,450
33,0,22548,Patrick Sheehan,2.22,14,630
36,0,20498,Briny Baird,2.30,12,522
36,0,23718,Nathan Green,2.30,12,522
36,0,25349,Tim Wilkinson,2.30,12,522
39,0,25720,Chad Collins,2.31,10,432
40,0,25900,Lucas Glover,2.35,11,468
40,0,27963,Chris Stroud,2.35,11,468
42,0,22371,Aaron Baddeley,2.38,9,378
42,0,01473,Todd Hamilton,2.38,12,504
42,0,06527,Steve Stricker,2.38,9,378
45,0,23125,Brad Elder,2.42,10,414
46,0,26500,Alejandro Cañizares,2.43,7,288
46,0,28158,Steve Marino,2.43,14,576
48,0,21209,Sergio Garcia,2.47,8,324
49,0,22293,Heath Slocum,2.49,13,522
50,0,24924,Bill Haas,2.51,14,558
50,0,10425,Jay Williamson,2.51,14,558
52,0,20229,Stewart Cink,2.53,10,396
53,0,25632,Jimmy Walker,2.55,11,432
53,0,10423,Mike Weir,2.55,11,432
55,0,01388,Robert Gamez,2.56,12,468
56,0,24227,Justin Bolli,2.58,13,504
56,0,23409,James Driscoll,2.58,13,504
56,0,08845,Scott Sterling,2.58,13,504
59,0,20157,Retief Goosen,2.61,8,306
60,0,06573,Brandt Jobe,2.63,9,342
61,0,22806,Doug LaBelle II,2.65,10,378
61,0,27770,Camilo Villegas,2.65,10,378
63,0,23778,Brad Adamonis,2.78,14,504
63,0,22892,Jason Gore,2.78,15,540
63,0,08537,J.P. Hayes,2.78,13,468
63,0,20433,Mark Hensby,2.78,12,432
63,0,12782,Tim Herron,2.78,14,504
63,0,23320,Ryan Palmer,2.78,11,396
63,0,24361,Pat Perez,2.78,13,468
63,0,06567,Vijay Singh,2.78,11,396
63,0,12309,Bob Sowards,2.78,11,396
72,0,23157,Richard Johnson,2.87,15,522
72,0,01766,Billy Mayfair,2.87,15,522
72,0,21949,Joe Ogilvie,2.87,15,522
72,0,12602,Dean Wilson,2.87,16,558
76,0,12652,Cameron Beckman,2.88,14,486
76,0,12510,Chad Campbell,2.88,14,486
76,0,23108,Matt Kuchar,2.88,14,486
76,0,27095,Nick Watney,2.88,14,486
80,0,10875,Todd Demsey,2.89,13,450
81,0,01226,Fred Couples,2.94,9,306
82,0,11032,Frank Lickliter II,2.96,16,540
82,0,12680,Shigeki Maruyama,2.96,8,270
84,0,24490,George McNeill,2.98,15,504
84,0,22913,John Rollins,2.98,15,504
86,0,06643,Paul Goydos,3.01,13,432
86,0,10860,Justin Leonard,3.01,13,432
88,0,23048,Eric Axley,3.02,19,630
89,0,29718,Anthony Kim,3.03,12,396
90,0,01810,Phil Mickelson,3.06,11,360
91,0,12716,Charley Hoffman,3.07,16,522
91,0,20443,Jin Park,3.07,16,522
93,0,06197,Michael Allen,3.09,15,486
93,0,20574,Mathew Goggin,3.09,15,486
93,0,20645,John Senden,3.09,15,486
96,0,23353,J.J. Henry,3.10,19,612
97,0,06004,Stephen Ames,3.14,13,414
97,0,12826,Paul Claxton,3.14,13,414
97,0,02002,John Riegger,3.14,13,414
97,0,02239,Scott Verplank,3.14,13,414
101,0,28089,Jason Day,3.17,16,504
101,0,20766,Padraig Harrington,3.17,8,252
101,0,06012,Greg Kraft,3.17,12,378
104,0,06595,Kevin Sutherland,3.21,15,468
104,0,22582,Kyle Thompson,3.21,15,468
106,0,26300,Matt Jones,3.23,18,558
107,0,20663,Brenden Pappas,3.24,14,432
107,0,21959,Ted Purdy,3.24,14,432
109,0,06575,Dudley Hart,3.28,13,396
110,0,20160,Charlie Wi,3.29,16,486
111,0,23325,Vaughn Taylor,3.30,19,576
112,0,19803,Ryan Armour,3.33,18,540
112,0,25364,Paul Casey,3.33,9,270
112,0,24357,K.J. Choi,3.33,12,360
112,0,01707,Steve Lowery,3.33,15,450
112,0,27649,Brandt Snedeker,3.33,15,450
117,0,01577,Lee Janzen,3.37,17,504
117,0,25396,Kevin Na,3.37,17,504
119,0,01706,Davis Love III,3.38,14,414
120,0,22378,Trevor Immelman,3.44,13,378
121,0,06251,Chris DiMarco,3.45,18,522
121,0,07457,Steve Flesch,3.45,18,522
121,0,20634,Peter Lonard,3.45,18,522
124,0,20848,Ángel Cabrera,3.47,10,288
124,0,21731,Freddie Jacobson,3.47,15,432
124,0,24024,Zach Johnson,3.47,15,432
124,0,27214,Kevin Streelman,3.47,20,576
128,0,10885,Robert Allenby,3.50,17,486
128,0,20572,Rod Pampling,3.50,17,486
130,0,22046,Geoff Ogilvy,3.51,12,342
130,0,10649,Tom Scherrer,3.51,12,342
132,0,08075,Jerry Kelly,3.52,19,540
132,0,26476,Chez Reavie,3.52,19,540
134,0,06090,Jim McGovern,3.56,16,450
134,0,01945,Kenny Perry,3.56,16,450
136,0,23614,Rich Beem,3.57,18,504
137,0,01553,John Huston,3.59,11,306
137,0,20382,Stephen Leaney,3.59,11,306
139,0,23540,Jason Allred,3.62,15,414
140,0,01724,Jeff Maggert,3.63,17,468
141,0,27936,Martin Laird,3.64,19,522
141,0,23497,Tag Ridings,3.64,19,522
143,0,21753,Brian Davis,3.65,21,576
144,0,21633,Steve Allan,3.70,14,378
144,0,01024,Billy Andrade,3.70,16,432
144,0,01139,Olin Browne,3.70,18,486
144,0,12823,Carlos Franco,3.70,16,432
144,0,24358,Robert Garrigus,3.70,18,486
144,0,26596,Ryan Moore,3.70,16,432
150,0,12705,Cliff Kresge,3.77,19,504
150,0,26695,Michael Letzig,3.77,19,504
150,0,27933,John Merrick,3.77,19,504
153,0,20472,Alex Cejka,3.78,17,450
153,0,21461,Kenneth Ferrie,3.78,17,450
155,0,23621,Rory Sabbatini,3.79,15,396
156,0,09011,David Duval,3.80,13,342
157,0,07867,Woody Austin,3.83,20,522
158,0,01142,Bart Bryant,3.86,16,414
158,0,21805,Harrison Frazar,3.86,16,414
160,0,24912,Will MacKenzie,3.89,14,360
160,0,01941,Tom Pernice Jr.,3.89,21,540
160,0,19913,Ron Whittaker,3.89,14,360
163,0,23788,D.J. Trahan,3.91,19,486
164,0,01948,Tim Petrovic,3.94,22,558
165,0,24663,Y.E. Yang,3.97,20,504
166,0,25842,Jon Mills,3.99,23,576
166,0,28475,Jeff Overton,3.99,23,576
168,0,27561,Nick Flanagan,4.02,21,522
169,0,10585,Scott McCarron,4.04,16,396
170,0,23135,Tim Clark,4.06,19,468
171,0,20623,Gavin Coles,4.07,11,270
171,0,20378,Mathias Grönberg,4.07,22,540
173,0,25562,Andres Romero,4.09,14,342
174,0,22348,Nick O'Hern,4.17,18,432
175,0,25804,Bubba Watson,4.21,22,522
176,0,20105,Jeff Gove,4.25,13,306
177,0,24925,Jonathan Byrd,4.27,20,468
177,0,26631,Cody Freeman,4.27,20,468
179,0,24781,Hunter Mahan,4.44,20,450
179,0,28780,Nicholas Thompson,4.44,28,630
181,0,23623,Bo Van Pelt,4.48,25,558
182,0,25594,Travis Perkins,4.50,17,378
183,0,12660,Jesper Parnevik,4.53,22,486
184,0,21878,Mark Wilson,4.60,24,522
185,0,26951,Johnson Wagner,4.70,22,468
186,0,06621,Joe Durant,4.76,24,504
186,0,27613,David Lutterus,4.76,18,378
186,0,24502,Adam Scott,4.76,12,252
189,0,06522,Ernie Els,4.81,13,270
190,0,27141,J.B. Holmes,4.89,22,450
191,0,01161,Mark Calcavecchia,5.03,19,378
192,0,27120,Troy Matteson,5.19,28,540
193,0,10733,Kent Jones,5.29,20,378
194,0,01035,Tommy Armour III,5.31,22,414
194,0,30750,Tommy Gainey,5.31,22,414
194,0,26289,Boo Weekley,5.31,22,414
197,0,23349,Charles Warren,6.35,32,504
