RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1,0,02104,Jeff Sluman,23,20
2,0,01226,Fred Couples,22,4
3,0,01320,Bob Estes,21,21
4,0,01098,Jay Don Blake,20,5
4,0,02101,Joey Sindelar,20,7
6,0,06621,Joe Durant,19,19
6,0,12660,Jesper Parnevik,19,10
6,0,01958,Dan Pohl,19,1
9,0,08931,Glen Day,18,13
10,0,01093,Ronnie Black,17,11
10,0,01346,Ed Fiori,17,2
10,0,01475,Donnie Hammond,17,9
10,0,01736,Roger Maltbie,17,0
10,0,01887,Mark O'Meara,17,3
10,0,02214,Kirk Triplett,17,9
16,0,01444,Ken Green,16,0
16,0,01577,Lee Janzen,16,7
16,0,01771,Blaine McCallister,16,9
16,0,01926,Steve Pate,16,4
16,0,01928,Corey Pavin,16,5
16,0,08793,Tiger Woods,16,15
22,0,01527,Scott Hoch,15,14
22,0,01633,Tom Kite,15,1
22,0,01706,Davis Love III,15,15
22,0,01723,Andrew Magee,15,7
22,0,02099,Scott Simpson,15,7
22,0,02133,Craig Stadler,15,3
28,0,01203,Russ Cochran,14,5
28,0,06034,Marco Dawson,14,4
28,0,06251,Chris DiMarco,14,14
28,0,07457,Steve Flesch,14,5
28,0,12645,Brent Geiberger,14,10
28,0,01724,Jeff Maggert,14,6
28,0,21949,Joe Ogilvie,14,7
28,0,02010,Loren Roberts,14,11
28,0,02146,Payne Stewart,14,0
28,0,02245,Grant Waite,14,6
38,0,10885,Robert Allenby,13,10
38,0,01024,Billy Andrade,13,8
38,0,07867,Woody Austin,13,10
38,0,01042,Paul Azinger,13,10
38,0,01142,Bart Bryant,13,8
38,0,01143,Brad Bryant,13,6
38,0,01162,Rex Caldwell,13,0
38,0,01219,John Cook,13,11
38,0,09011,David Duval,13,7
38,0,01313,Steve Elkington,13,11
38,0,01331,Rick Fehr,13,1
38,0,01381,Fred Funk,13,13
38,0,01390,Buddy Gardner,13,0
38,0,19846,Brian Gay,13,13
38,0,21806,Paul Gow,13,13
38,0,21961,Charles Howell III,13,13
38,0,01553,John Huston,13,12
38,0,01569,Peter Jacobsen,13,3
38,0,01666,Bernhard Langer,13,11
38,0,10860,Justin Leonard,13,7
38,0,10585,Scott McCarron,13,13
38,0,01783,Mark McCumber,13,3
38,0,01935,Calvin Peete,13,0
38,0,01938,David Peoples,13,11
38,0,01996,Mike Reid,13,2
38,0,02033,Dave Rummells,13,0
38,0,02090,Tom Sieckmann,13,0
38,0,02094,Tony Sills,13,0
38,0,02159,Curtis Strange,13,4
38,0,02167,Mike Sullivan,13,2
68,0,01060,Dave Barr,12,2
68,0,01132,Mark Brooks,12,5
68,0,06124,Patrick Burke,12,0
68,0,01161,Mark Calcavecchia,12,11
68,0,20593,Greg Chalmers,12,5
68,0,12387,Michael Christie,12,0
68,0,20229,Stewart Cink,12,9
68,0,01305,Danny Edwards,12,0
68,0,01306,David Edwards,12,0
68,0,01307,Joel Edwards,12,12
68,0,01329,Brad Faxon,12,9
68,0,21805,Harrison Frazar,12,12
68,0,10809,Jim Furyk,12,7
68,0,01457,Jay Haas,12,11
68,0,20094,Jonathan Kaye,12,12
68,0,01619,Skip Kendall,12,12
68,0,01641,Gary Koch,12,1
68,0,06012,Greg Kraft,12,11
68,0,06090,Jim McGovern,12,12
68,0,01797,Rocco Mediate,12,8
68,0,01810,Phil Mickelson,12,10
68,0,01823,Larry Mize,12,5
68,0,01837,Gil Morgan,12,0
68,0,10457,Frank Nobilo,12,12
68,0,06373,José María Olazábal,12,12
68,0,01960,Don Pooley,12,1
68,0,02049,Gene Sauers,12,2
68,0,02106,Chris Smith,12,8
68,0,08375,Paul Stankowski,12,6
68,0,06595,Kevin Sutherland,12,12
68,0,02170,Hal Sutton,12,9
68,0,02223,Bob Tway,12,10
68,0,02239,Scott Verplank,12,12
68,0,02246,Duffy Waldorf,12,4
68,0,02294,Willie Wood,12,6
68,0,02321,Fuzzy Zoeller,12,4
104,0,01072,Chip Beck,11,2
104,0,01150,George Burns,11,0
104,0,01157,Tom Byrum,11,5
104,0,01175,Jim Carter,11,7
104,0,01185,Brandel Chamblee,11,5
104,0,01323,Brad Fabel,11,8
104,0,01334,Keith Fergus,11,1
104,0,01353,Bruce Fleisher,11,0
104,0,01355,Raymond Floyd,11,0
104,0,01378,David Frost,11,6
104,0,21209,Sergio Garcia,11,11
104,0,20574,Mathew Goggin,11,5
104,0,10962,Bradley Hughes,11,11
104,0,08075,Jerry Kelly,11,8
104,0,10565,Ian Leggatt,11,11
104,0,01677,Tom Lehman,11,11
104,0,01690,Bruce Lietzke,11,2
104,0,01725,John Mahaffey,11,0
104,0,01766,Billy Mayfair,11,10
104,0,01891,David Ogrin,11,2
104,0,01968,Nick Price,11,8
104,0,01975,Tom Purtzer,11,3
104,0,20127,Chris Riley,11,11
104,0,02023,Clarence Rose,11,0
104,0,02098,Jim Simons,11,0
