RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,01706,Davis Love III,8
1,0,01766,Billy Mayfair,8
3,0,06621,Joe Durant,7
3,0,02239,Scott Verplank,7
5,0,10885,Robert Allenby,6
5,0,01024,Billy Andrade,6
5,0,20098,Stuart Appleby,6
5,0,01139,Olin Browne,6
5,0,01161,Mark Calcavecchia,6
5,0,01196,Brian Claar,6
5,0,01282,Trevor Dodds,6
5,0,23125,Brad Elder,6
5,0,07457,Steve Flesch,6
5,0,06012,Greg Kraft,6
5,0,06431,Jean Van de Velde,6
5,0,02279,Mark Wiebe,6
5,0,02294,Willie Wood,6
18,0,06004,Stephen Ames,5
18,0,01042,Paul Azinger,5
18,0,19824,Craig Barlow,5
18,0,20099,Doug Barron,5
18,0,01098,Jay Don Blake,5
18,0,01132,Mark Brooks,5
18,0,01175,Jim Carter,5
18,0,01203,Russ Cochran,5
18,0,01219,John Cook,5
18,0,01226,Fred Couples,5
18,0,01249,John Daly,5
18,0,06251,Chris DiMarco,5
18,0,06036,Scott Dunlap,5
18,0,01361,Dan Forsman,5
18,0,12823,Carlos Franco,5
18,0,21805,Harrison Frazar,5
18,0,01374,Robin Freeman,5
18,0,01381,Fred Funk,5
18,0,06064,Jeff Gallagher,5
18,0,12645,Brent Geiberger,5
18,0,10201,Matt Gogel,5
18,0,20574,Mathew Goggin,5
18,0,06643,Paul Goydos,5
18,0,01475,Donnie Hammond,5
18,0,21007,Gabriel Hjertstedt,5
18,0,08545,Glen Hnatiuk,5
18,0,01527,Scott Hoch,5
18,0,01553,John Huston,5
18,0,06514,Kevin Johnson,5
18,0,01619,Skip Kendall,5
18,0,10860,Justin Leonard,5
18,0,01685,J.L. Lewis,5
18,0,01724,Jeff Maggert,5
18,0,01771,Blaine McCallister,5
18,0,10585,Scott McCarron,5
18,0,08339,Spike McRoy,5
18,0,01810,Phil Mickelson,5
18,0,21949,Joe Ogilvie,5
18,0,01927,Dennis Paulson,5
18,0,01945,Kenny Perry,5
