RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,01320,Bob Estes,21
2,0,02104,Jeff Sluman,20
3,0,06621,Joe Durant,19
4,0,01706,Davis Love III,15
4,0,08793,Tiger Woods,15
6,0,06251,Chris DiMarco,14
6,0,01527,Scott Hoch,14
8,0,08931,Glen Day,13
8,0,01381,Fred Funk,13
8,0,19846,Brian Gay,13
8,0,21806,Paul Gow,13
8,0,21961,Charles Howell III,13
8,0,10585,Scott McCarron,13
14,0,01307,Joel Edwards,12
14,0,21805,Harrison Frazar,12
14,0,01553,John Huston,12
14,0,20094,Jonathan Kaye,12
14,0,01619,Skip Kendall,12
14,0,06090,Jim McGovern,12
14,0,10457,Frank Nobilo,12
14,0,06373,José María Olazábal,12
14,0,06595,Kevin Sutherland,12
14,0,02239,Scott Verplank,12
24,0,01093,Ronnie Black,11
24,0,01161,Mark Calcavecchia,11
24,0,01219,John Cook,11
24,0,01313,Steve Elkington,11
24,0,21209,Sergio Garcia,11
24,0,01457,Jay Haas,11
24,0,10962,Bradley Hughes,11
24,0,06012,Greg Kraft,11
24,0,01666,Bernhard Langer,11
24,0,10565,Ian Leggatt,11
24,0,01677,Tom Lehman,11
24,0,01938,David Peoples,11
24,0,20127,Chris Riley,11
24,0,02010,Loren Roberts,11
24,0,06567,Vijay Singh,11
24,0,02206,David Toms,11
40,0,10885,Robert Allenby,10
40,0,07867,Woody Austin,10
40,0,01042,Paul Azinger,10
40,0,12652,Cameron Beckman,10
40,0,12645,Brent Geiberger,10
40,0,06315,Pete Jordan,10
40,0,11032,Frank Lickliter II,10
40,0,01766,Billy Mayfair,10
40,0,01810,Phil Mickelson,10
40,0,12660,Jesper Parnevik,10
40,0,10912,Craig Perks,10
40,0,01941,Tom Pernice Jr.,10
40,0,02223,Bob Tway,10
53,0,20229,Stewart Cink,9
53,0,23125,Brad Elder,9
53,0,01329,Brad Faxon,9
53,0,23338,David Gossett,9
53,0,01475,Donnie Hammond,9
53,0,07547,Craig Kanada,9
53,0,01685,J.L. Lewis,9
53,0,01771,Blaine McCallister,9
53,0,08339,Spike McRoy,9
53,0,02170,Hal Sutton,9
53,0,02214,Kirk Triplett,9
53,0,10423,Mike Weir,9
53,0,20566,Kaname Yokoo,9
66,0,01024,Billy Andrade,8
66,0,01035,Tommy Armour III,8
66,0,19824,Craig Barlow,8
66,0,01116,Michael Bradley,8
66,0,01142,Bart Bryant,8
66,0,01323,Brad Fabel,8
66,0,01361,Dan Forsman,8
66,0,06575,Dudley Hart,8
66,0,06617,Brian Henninger,8
66,0,23353,J.J. Henry,8
66,0,08545,Glen Hnatiuk,8
66,0,19958,Miguel Angel Jiménez,8
66,0,06573,Brandt Jobe,8
66,0,08075,Jerry Kelly,8
66,0,06332,Neal Lancaster,8
66,0,01797,Rocco Mediate,8
66,0,01968,Nick Price,8
66,0,23621,Rory Sabbatini,8
66,0,02106,Chris Smith,8
85,0,06004,Stephen Ames,7
85,0,20098,Stuart Appleby,7
85,0,20498,Briny Baird,7
