RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,06373,José María Olazábal,+.278,54,+15.00
2,0,01157,Tom Byrum,+.310,87,+27.00
3,0,06522,Ernie Els,+.324,37,+12.00
4,0,20127,Chris Riley,+.352,71,+25.00
4,0,02223,Bob Tway,+.352,54,+19.00
6,0,01457,Jay Haas,+.368,68,+25.00
7,0,01378,David Frost,+.372,78,+29.00
8,0,20572,Rod Pampling,+.395,86,+34.00
9,0,08385,Omar Uresti,+.397,78,+31.00
10,0,02214,Kirk Triplett,+.410,61,+25.00
11,0,24925,Jonathan Byrd,+.412,97,+40.00
11,0,19972,José Coceres,+.412,51,+21.00
13,0,01329,Brad Faxon,+.421,95,+40.00
14,0,01968,Nick Price,+.424,33,+14.00
15,0,12680,Shigeki Maruyama,+.425,80,+34.00
16,0,02002,John Riegger,+.429,56,+24.00
17,0,20229,Stewart Cink,+.433,90,+39.00
17,0,01381,Fred Funk,+.433,67,+29.00
19,0,23552,Hank Kuehne,+.434,83,+36.00
20,0,10423,Mike Weir,+.435,69,+30.00
21,0,22371,Aaron Baddeley,+.437,103,+45.00
22,0,06527,Steve Stricker,+.438,105,+46.00
22,0,10425,Jay Williamson,+.438,80,+35.00
24,0,20382,Stephen Leaney,+.442,52,+23.00
25,0,01527,Scott Hoch,+.444,45,+20.00
26,0,01320,Bob Estes,+.446,56,+25.00
26,0,01945,Kenny Perry,+.446,56,+25.00
28,0,20098,Stuart Appleby,+.448,58,+26.00
29,0,10733,Kent Jones,+.449,89,+40.00
30,0,20472,Alex Cejka,+.451,71,+32.00
31,0,07749,Brett Quigley,+.453,95,+43.00
32,0,01473,Todd Hamilton,+.456,79,+36.00
33,0,07721,Pat Bates,+.457,81,+37.00
34,0,06595,Kevin Sutherland,+.458,72,+33.00
35,0,01042,Paul Azinger,+.459,85,+39.00
35,0,01938,David Peoples,+.459,85,+39.00
37,0,19846,Brian Gay,+.460,87,+40.00
38,0,08075,Jerry Kelly,+.463,95,+44.00
38,0,21893,Brian Kortan,+.463,82,+38.00
40,0,20121,Todd Fischer,+.464,97,+45.00
41,0,12782,Tim Herron,+.468,62,+29.00
42,0,24357,K.J. Choi,+.469,49,+23.00
42,0,01797,Rocco Mediate,+.469,32,+15.00
44,0,02099,Scott Simpson,+.470,66,+31.00
45,0,08123,Jeff Brehaut,+.471,104,+49.00
45,0,10201,Matt Gogel,+.471,85,+40.00
45,0,01577,Lee Janzen,+.471,85,+40.00
48,0,12760,Danny Ellis,+.474,78,+37.00
49,0,23541,Ben Crane,+.475,101,+48.00
50,0,12705,Cliff Kresge,+.483,89,+43.00
51,0,21961,Charles Howell III,+.484,91,+44.00
51,0,21731,Freddie Jacobson,+.484,64,+31.00
53,0,19824,Craig Barlow,+.487,76,+37.00
54,0,08835,Kris Cox,+.488,86,+42.00
55,0,23108,Matt Kuchar,+.489,90,+44.00
56,0,01024,Billy Andrade,+.490,100,+49.00
56,0,08793,Tiger Woods,+.490,49,+24.00
58,0,22046,Geoff Ogilvy,+.492,61,+30.00
59,0,21646,David Branshaw,+.493,69,+34.00
60,0,01928,Corey Pavin,+.494,77,+38.00
60,0,20645,John Senden,+.494,77,+38.00
62,0,08931,Glen Day,+.495,111,+55.00
62,0,01361,Dan Forsman,+.495,91,+45.00
64,0,01761,Len Mattiace,+.496,113,+56.00
65,0,01249,John Daly,+.500,68,+34.00
65,0,01553,John Huston,+.500,42,+21.00
65,0,24024,Zach Johnson,+.500,82,+41.00
65,0,24781,Hunter Mahan,+.500,92,+46.00
65,0,23497,Tag Ridings,+.500,56,+28.00
70,0,20663,Brenden Pappas,+.505,105,+53.00
70,0,23623,Bo Van Pelt,+.505,99,+50.00
72,0,06197,Michael Allen,+.506,77,+39.00
72,0,01619,Skip Kendall,+.506,81,+41.00
74,0,20634,Peter Lonard,+.507,67,+34.00
75,0,01887,Mark O'Meara,+.509,57,+29.00
76,0,01948,Tim Petrovic,+.511,88,+45.00
76,0,02049,Gene Sauers,+.511,90,+46.00
78,0,07363,Craig Bowden,+.512,84,+43.00
78,0,23338,David Gossett,+.512,86,+44.00
78,0,22293,Heath Slocum,+.512,84,+43.00
81,0,21949,Joe Ogilvie,+.514,107,+55.00
82,0,01941,Tom Pernice Jr.,+.516,93,+48.00
83,0,12645,Brent Geiberger,+.518,83,+43.00
84,0,01203,Russ Cochran,+.519,54,+28.00
84,0,19881,Robert Damron,+.519,104,+54.00
84,0,06567,Vijay Singh,+.519,54,+28.00
87,0,06078,Esteban Toledo,+.521,121,+63.00
88,0,07223,Brian Bateman,+.522,92,+48.00
89,0,24507,Jason Bohn,+.523,88,+46.00
89,0,01926,Steve Pate,+.523,88,+46.00
89,0,10912,Craig Perks,+.523,88,+46.00
92,0,20157,Retief Goosen,+.524,42,+22.00
93,0,20029,Notah Begay III,+.525,59,+31.00
94,0,07867,Woody Austin,+.526,76,+40.00
95,0,12753,David Morland IV,+.527,91,+48.00
95,0,12602,Dean Wilson,+.527,91,+48.00
97,0,22621,Ben Curtis,+.528,36,+19.00
97,0,25396,Kevin Na,+.528,72,+38.00
97,0,22548,Patrick Sheehan,+.528,106,+56.00
100,0,23983,Luke Donald,+.530,66,+35.00
100,0,23320,Ryan Palmer,+.530,83,+44.00
102,0,12652,Cameron Beckman,+.531,81,+43.00
103,0,01771,Blaine McCallister,+.532,62,+33.00
103,0,02245,Grant Waite,+.532,77,+41.00
105,0,21959,Ted Purdy,+.533,90,+48.00
105,0,02239,Scott Verplank,+.533,60,+32.00
107,0,20104,Ken Duke,+.534,88,+47.00
108,0,20850,Daniel Chopra,+.535,99,+53.00
108,0,26420,Richard Johnson,+.535,101,+54.00
110,0,06621,Joe Durant,+.536,56,+30.00
110,0,10107,Deane Pappas,+.536,69,+37.00
112,0,12660,Jesper Parnevik,+.537,82,+44.00
113,0,01219,John Cook,+.540,50,+27.00
113,0,01810,Phil Mickelson,+.540,50,+27.00
115,0,06251,Chris DiMarco,+.541,74,+40.00
116,0,10585,Scott McCarron,+.542,83,+45.00
117,0,25345,Carl Pettersson,+.543,92,+50.00
118,0,02246,Duffy Waldorf,+.545,44,+24.00
119,0,21407,Arjun Atwal,+.547,75,+41.00
119,0,01261,Jay Delsing,+.547,75,+41.00
119,0,01706,Davis Love III,+.547,53,+29.00
122,0,11032,Frank Lickliter II,+.548,73,+40.00
122,0,10213,Dicky Pride,+.548,73,+40.00
124,0,01677,Tom Lehman,+.551,49,+27.00
125,0,10885,Robert Allenby,+.554,65,+36.00
125,0,23135,Tim Clark,+.554,56,+31.00
127,0,12394,Tom Carter,+.556,126,+70.00
127,0,01724,Jeff Maggert,+.556,36,+20.00
129,0,23614,Rich Beem,+.558,77,+43.00
129,0,01226,Fred Couples,+.558,52,+29.00
131,0,06004,Stephen Ames,+.559,68,+38.00
132,0,21633,Steve Allan,+.563,80,+45.00
132,0,24290,D.J. Brigman,+.563,80,+45.00
132,0,21209,Sergio Garcia,+.563,32,+18.00
132,0,23063,Scott Hend,+.563,64,+36.00
136,0,20628,Arron Oberholser,+.565,62,+35.00
136,0,01920,Craig Parry,+.565,46,+26.00
138,0,20378,Mathias Grönberg,+.566,83,+47.00
139,0,23353,J.J. Henry,+.567,90,+51.00
140,0,23613,Rich Barcelo,+.568,74,+42.00
140,0,12823,Carlos Franco,+.568,95,+54.00
140,0,22913,John Rollins,+.568,81,+46.00
140,0,20548,Hidemichi Tanaka,+.568,74,+42.00
144,0,06575,Dudley Hart,+.569,51,+29.00
145,0,01666,Bernhard Langer,+.571,49,+28.00
145,0,01766,Billy Mayfair,+.571,105,+60.00
147,0,10860,Justin Leonard,+.574,68,+39.00
148,0,01388,Robert Gamez,+.575,87,+50.00
148,0,24502,Adam Scott,+.575,40,+23.00
150,0,21878,Mark Wilson,+.577,52,+30.00
151,0,01035,Tommy Armour III,+.578,83,+48.00
152,0,20433,Mark Hensby,+.581,105,+61.00
153,0,23621,Rory Sabbatini,+.583,72,+42.00
154,0,08339,Spike McRoy,+.585,106,+62.00
155,0,02101,Joey Sindelar,+.587,63,+37.00
155,0,06613,Tommy Tolles,+.587,75,+44.00
157,0,07457,Steve Flesch,+.588,102,+60.00
157,0,07939,Dan Olsen,+.588,80,+47.00
159,0,08337,Mike Heinen,+.589,56,+33.00
159,0,20580,Andre Stolz,+.589,56,+33.00
161,0,25686,Jason Dufner,+.592,71,+42.00
161,0,08537,J.P. Hayes,+.592,76,+45.00
163,0,01707,Steve Lowery,+.594,69,+41.00
164,0,01132,Mark Brooks,+.597,72,+43.00
165,0,24361,Pat Perez,+.598,82,+49.00
166,0,20498,Briny Baird,+.600,85,+51.00
166,0,12510,Chad Campbell,+.600,70,+42.00
166,0,25237,Kevin Muncrief,+.600,50,+30.00
169,0,23307,Roger Tambellini,+.602,83,+50.00
170,0,01142,Bart Bryant,+.606,71,+43.00
171,0,19825,Darren Clarke,+.608,51,+31.00
172,0,21805,Harrison Frazar,+.609,64,+39.00
173,0,06809,Bob Burns,+.610,82,+50.00
174,0,06332,Neal Lancaster,+.615,78,+48.00
175,0,20094,Jonathan Kaye,+.621,66,+41.00
176,0,08881,Tripp Isenhour,+.625,64,+40.00
176,0,01927,Dennis Paulson,+.625,80,+50.00
176,0,02206,David Toms,+.625,40,+25.00
179,0,23325,Vaughn Taylor,+.627,83,+52.00
180,0,01127,Danny Briggs,+.630,81,+51.00
181,0,20593,Greg Chalmers,+.632,76,+48.00
182,0,01161,Mark Calcavecchia,+.642,53,+34.00
183,0,01313,Steve Elkington,+.644,59,+38.00
184,0,06515,Shaun Micheel,+.648,71,+46.00
184,0,02104,Jeff Sluman,+.648,91,+59.00
186,0,02010,Loren Roberts,+.651,86,+56.00
187,0,06214,Guy Boros,+.658,73,+48.00
188,0,22405,Justin Rose,+.660,50,+33.00
189,0,12682,Hirofumi Miyase,+.662,65,+43.00
190,0,20585,Niclas Fasth,+.667,60,+40.00
190,0,01685,J.L. Lewis,+.667,75,+50.00
192,0,01139,Olin Browne,+.671,70,+47.00
193,0,26287,Roland Thatcher,+.685,54,+37.00
194,0,02106,Chris Smith,+.733,90,+66.00
195,0,25900,Lucas Glover,+.741,58,+43.00
196,0,11123,Chris Couch,+.826,69,+57.00
