RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
161,0,01810,Phil Mickelson,58.69,611,1041
162,0,21633,Steve Allan,58.62,799,1363
163,0,01361,Dan Forsman,58.32,403,691
164,0,23614,Rich Beem,58.00,504,869
165,0,24980,Scott Gutschewski,57.94,668,1153
166,0,01706,Davis Love III,57.88,606,1047
167,0,21350,Ryuji Imada,57.61,628,1090
168,0,12660,Jesper Parnevik,57.58,657,1141
169,0,01666,Bernhard Langer,57.55,541,940
170,0,10117,Bob Heintz,57.54,538,935
171,0,07749,Brett Quigley,57.53,737,1281
172,0,21961,Charles Howell III,57.51,724,1259
173,0,08993,Franklin Langham,57.50,698,1214
174,0,01226,Fred Couples,57.47,550,957
175,0,12823,Carlos Franco,57.44,610,1062
176,0,21731,Freddie Jacobson,57.40,574,1000
176,0,24502,Adam Scott,57.40,551,960
178,0,06573,Brandt Jobe,57.29,735,1283
179,0,01948,Tim Petrovic,57.26,745,1301
180,0,12662,Thomas Levet,56.88,426,749
181,0,01723,Andrew Magee,56.76,617,1087
182,0,23322,Brett Wetterich,56.64,584,1031
183,0,23541,Ben Crane,56.63,581,1026
184,0,01577,Lee Janzen,56.61,574,1014
185,0,23725,Brendan Jones,55.84,617,1105
186,0,23621,Rory Sabbatini,55.63,608,1093
187,0,20850,Daniel Chopra,55.52,805,1450
188,0,01927,Dennis Paulson,54.62,479,877
189,0,20766,Padraig Harrington,54.61,367,672
189,0,23497,Tag Ridings,54.61,693,1269
191,0,08793,Tiger Woods,54.58,572,1048
192,0,06197,Michael Allen,54.18,681,1257
193,0,10912,Craig Perks,53.91,489,907
194,0,22371,Aaron Baddeley,53.32,610,1144
195,0,23409,James Driscoll,53.09,524,987
196,0,06599,John Elliott,52.89,412,779
197,0,06527,Steve Stricker,52.25,452,865
198,0,20663,Brenden Pappas,50.63,361,713
199,0,23552,Hank Kuehne,49.87,557,1117
200,0,01249,John Daly,49.35,529,1072
201,0,23540,Jason Allred,47.10,479,1017
202,0,23063,Scott Hend,45.36,464,1023
